EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
FTI Consulting UK LLP,"""59200","80000""",12.6,4.8,20.3,2.6,45.2,51.1,38.5,50.9,48.2,51.1,53.8,49.3,59.1,42.5,1000-4999
Central Square UK Limited,"""63110""",26.4,19.1,62.9,29.5,56.8,66.3,24.1,75.1,15.5,84.9,27.0,73.0,55.6,44.4,250-499,2025-04-06 12:15:40
Gregory Lloyd Ltd,"""20090""",8.1,0.3,38.5,8.1,19.2,20.2,53.9,46.1,53.9,46.1,51.9,48.1,58.9,41.1,500-999,2025-03-31 11:14:05
Smith & Williamson LLP,"""69200","70000""",15.8,6.3,45.6,11.9,48.3,52.1,41.5,58.5,45.9,54.1,51.9,48.1,58.9,41.1,1000-4999
Linden Capital Partners LLP,"""60500","80000""",31.4,22.9,73.9,30.9,55.4,64.0,25.4,74.6,15.1,84.9,27.0,73.0,55.6,44.4,500-999
Lockton Companies Limited,"""69200""",19.2,11.5,48.9,22.9,49.7,59.3,42.1,57.9,45.5,54.5,53.9,46.1,58.9,41.1,250-499,2025-03-31 08:45:01
Pinsent Masons LLP,"""69200","70000""",14.5,5.1,40.9,10.9,47.8,51.6,40.5,59.5,45.9,54.1,52.9,47.1,59.1,40.9,1000-4999
Gateley Plc,"""69200","70000""",18.3,8.9,46.2,17.9,48.6,50.4,42.9,57.1,46.1,53.9,53.9,46.1,58.9,41.1,250-499
SLC Regulatory Affairs Limited,"""69200""",22.2,14.1,52.9,25.1,50.4,59.6,44.1,55.9,46.5,53.5,53.5,46.5,59.5,40.5,500-999,2025-03-31 10:21:08
Capita Plc,"""64209","80000""",23.6,16.4,54.3,31.9,53.4,61.0,26.3,73.7,16.2,83.8,26.8,73.2,55.4,44.6,1000-4999
Smith & Williamson Corporate Finance Limited,"""69200""",10.3,2.5,39.9,8.9,19.5,21.5,51.9,48.1,51.9,48.1,49.9,50.1,59.1,40.9,250-499,2025-03-31 12:19:51
Walker Morris LLP,"""69200","70000""",16.5,7.1,42.9,13.1,46.8,51.2,41.1,58.9,45.9,54.1,52.9,47.1,59.1,40.9,1000-4999
Taylor Wessing LLP,"""69200","70000""",21.4,12.9,50.3,24.3,49.6,59.4,43.9,56.1,46.5,53.5,54.5,45.5,59.5,40.5,250-499
