"EmployerName","SicCodes","DiffMeanHourlyPercent","DiffMedianHourlyPercent","DiffMeanBonusPercent","DiffMedianBonusPercent","MaleBonusPercent","FemaleBonusPercent","MaleLowerQuartile","FemaleLowerQuartile","MaleLowerMiddleQuartile","FemaleLowerMiddleQuartile","MaleUpperMiddleQuartile","FemaleUpperMiddleQuartile","MaleTopQuartile","FemaleTopQuartile","EmployerSize","DateSubmitted"
"REED SMITH LLP", "62090", "31.3", "22.9", "62.1", "35.5", "51.4", "67.5", "23.1", "76.3", "16.2", "83.5", "29.4", "71.9", "54.1", "46.5", "500-999", "2024-06-14 12:00:00"
"WHITE & CASE (UK) LLP", "64209", "25.8", "19.1", "78.5", "29.8", "59.4", "64.3", "26.8", "75.2", "18.5", "80.9", "28.6", "72.5", "56.3", "43.9", "1000-1999", "2024-08-29 11:45:00"
"MISHCON DE REYA GROUP (OPERATIONS) LIMITED", "64309", "30.4", "23.6", "73.9", "30.0", "55.4", "64.0", "25.4", "74.6", "15.1", "84.9", "27.0", "73.0", "55.6", "44.4", "500-999", "2024-05-18 15:10:00"
"HOGAN LOVELLS (UK LLP)", "64209", "27.1", "20.5", "71.2", "32.5", "53.2", "66.8", "24.9", "78.1", "17.3", "82.5", "30.2", "70.8", "57.4", "42.6", "1000-1999", "2024-03-24 14:30:00"
"SIDLEY AUSTIN LLP", "64209", "24.9", "18.3", "79.6", "27.3", "58.1", "65.3", "26.2", "75.8", "19.4", "81.4", "28.8", "71.2", "55.9", "44.1", "500-999", "2024-01-22 13:05:00"
"KIRKLAND & ELLIS (UK LLP)", "64209", "28.3", "21.7", "72.5", "31.9", "52.9", "68.5", "25.6", "77.2", "18.1", "83.9", "29.9", "69.3", "58.5", "41.5", "1000-1999", "2024-02-15 14:50:00"
"DAVIS POLK & WARDWELL (UK) LLP", "64209", "26.2", "19.9", "75.1", "28.1", "56.4", "66.5", "24.8", "76.9", "17.6", "82.1", "27.9", "70.5", "56.7", "43.3", "500-999", "2024-04-15 11:20:00"
"LINKLATERS LLP", "64209", "29.5", "22.3", "67.3", "33.2", "50.9", "69.3", "26.4", "79.5", "20.2", "85.7", "32.6", "69.1", "59.3", "40.7", "1000-1999", "2024-09-12 14:15:00"
"COOPER GRIMES & ARMITAGE LLP", "64309", "27.8", "21.1", "69.5", "30.5", "51.6", "68.5", "24.5", "78.3", "18.9", "82.9", "30.3", "70.1", "58.9", "41.1", "500-999", "2024-07-28 12:35:00"
"HUNTON ANDREWS + URICK LLP", "64209", "25.1", "18.7", "77.9", "29.4", "56.8", "65.9", "25.9", "76.2", "19.2", "81.5", "28.4", "70.2", "57.1", "42.9", "1000-1999", "2024-06-27 11:55:00"
"BIRD & BIRD LLP", "64309", "28.9", "22.5", "70.1", "31.4", "49.2", "70.6", "26.1", "79.1", "20.4", "84.9", "31.9", "69.5", "60.3", "39.7", "1000-1999", "2024-05-14 14:40:00"
"MASSION & CO LLP", "64209", "24.2", "17.9", "76.8", "27.8", "57.4", "66.3", "25.3", "75.9", "19.8", "81.2", "28.1", "69.4", "56.3", "43.7", "500-999", "2024-04-18 13:20:00"
"SHEARMAN & STERLING LLP", "64209", "26.6", "20.3", "74.2", "30.2", "54.9", "65.5", "24.7", "77.5", "18.5", "82.9", "29.6", "70.4", "58.1", "41.9", "1000-1999", "2024-08-01 11:10:00"
"PAUL HASTINGS (UK LLP)", "64209", "28.5", "21.9", "68.3", "32.1", "50.5", "69.1", "26.3", "80.1", "20.9", "84.3", "31.4", "68.8", "60.5", "39.5", "1000-1999", "2024-03-31 14:50:00"
"BARCLAY DAMMANN & NASH LLP", "64309", "25.6", "19.3", "75.5", "28.9", "55.2", "66.7", "25.2", "76.6", "19.1", "82.5", "28.5", "70.3", "57.4", "43.6", "500-999", "2024-02-28 13:30:00"
"CLIFFORD CHANCE LLP", "64209", "27.9", "21.4", "69.8", "31.3", "51.8", "68.2", "25.7", "79.4", "19.4", "83.5", "30.6", "70.2", "59.5", "40.5", "1000-1999", "2024-07-29 12:00:00"
"SIDLEY AUSTIN (UK LLP)", "64209", "24.8", "18.1", "79.2", "27.6", "58.4", "65.2", "24.9", "76.5", "19.7", "81.9", "28.3", "70.1", "57.7", "42.3", "500-999", "2024-09-17 11:35:00"
"DENTONS UK AND IRELAND LLP", "64209", "26.4", "20.0", "73.6", "30.6", "53.8", "66.9", "25.4", "78.2", "18.9", "82.7", "29.4", "69.6", "58.3", "41.7", "1000-1999", "2024-05-24 14:45:00"
"SONOSKY CHAMBERS LLP", "64309", "28.1", "21.6", "68.5", "31.8", "50.3", "69.5", "26.2", "80.3", "20.5", "84.1", "31.2", "68.6", "60.9", "39.1", "500-999", "2024-03-11 13:05:00"
"KIMBERLEY TAYLOR LLP", "64209", "29.2", "22.9", "66.2", "33.5", "49.4", "68.9", "26.9", "79.5", "21.2", "85.3", "32.9", "69.9", "61.1", "38.9", "1000-1999", "2024-08-29 13:45:00"
"MORGAN LEWIS & BOCKIUS (UK LLP)", "64209", "25.9", "19.4", "74.9", "28.4", "54.7", "66.5", "24.9", "77.3", "19.2", "82.9", "29.2", "69.8", "58.5", "41.5", "500-999", "2024-04-08 11:50:00"
"TRUSTEES OF BRYANSTOCK TRUST", "64209", "27.3", "20.8", "71.4", "30.8", "52.1", "68.1", "25.5", "79.1", "19.6", "83.3", "30.5", "69.4", "59.2", "40.8", "1000-1999", "2024-01-19 14:15:00"
"STEPHENSONS (UK LLP)", "64309", "26.5", "20.2", "70.8", "31.5", "51.1", "69.7", "25.8", "80.3", "20.1", "84.2", "31.4", "70.9", "61.1", "38.9", "500-999", "2024-06-25 12:05:00"
"LEHMAN LEE & XU LLP", "64209", "24.5", "18.3", "78.2", "27.9", "57.6", "65.4", "25.1", "76.3", "20.1", "81.5", "28.8", "70.6", "57.8", "42.2", "1000-1999", "2024-08-26 14:25:00"
"WEIL GOTSHAL & MANGES LLP", "64209", "28.8", "22.1", "67.9", "32.4", "50.2", "69.4", "26.6", "81.1", "21.4", "85.5", "33.1", "69.3", "62.3", "36.7", "1000-1999", "2024-07-14 13:40:00"
"BAKER MCKENZIE LLP", "64209", "25.3", "19.0", "76.4", "28.5", "55.8", "66.1", "25.3", "77.9", "20.3", "82.3", "29.6", "70.4", "58.9", "41.1", "500-999", "2024-09-25 11:10:00"
"DEBEVOISE & PLIMPTON LLP", "64209", "26.9", "20.7", "70.5", "31.2", "51.4", "68.7", "25.9", "80.4", "20.4", "84.1", "31.3", "70.3", "61.1", "39.9", "1000-1999", "2024-05-01 14:50:00"
"SIDLEY AUSTIN (UK) LLP", "64209", "29.5", "22.6", "65.8", "33.9", "48.6", "69.2", "27.2", "80.9", "22.1", "86.1", "33.5", "69.1", "62.5", "35.5", "1000-1999", "2024-08-22 13:00:00"
