EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
GreenShoots IT Solutions Ltd,73200,43.7,38.1,91.2,38.5,50.2,60.0,22.1,76.3,17.5,85.1,30.4,72.1,52.3,45.6,20-49,2024-09-16 14:02:11
Southampton City Council,85110,26.5,22.8,65.6,32.1,58.2,63.5,25.9,74.2,18.3,82.6,28.5,70.9,54.1,43.9,1000-2499,2024-11-25 17:21:52
Kings College London,85420,38.9,32.5,76.3,41.9,55.1,61.8,24.5,78.1,19.2,86.4,33.4,74.2,57.3,46.1,2500-4999,2024-06-19 10:05:01
Evolve Security Solutions Ltd,66190,49.8,44.1,93.5,42.9,51.9,61.3,23.3,80.2,18.9,88.3,31.5,76.1,53.2,45.8,500-999,2024-03-28 12:45:39
Devon County Council,85110,29.4,25.7,68.9,36.4,59.4,65.1,26.3,75.6,20.1,84.4,29.9,72.5,55.5,43.3,1000-2499,2024-01-10 16:10:05
SEPA,85540,41.9,35.2,81.2,45.6,54.8,64.2,25.6,79.1,19.9,89.2,34.1,75.9,58.2,46.9,2500-4999,2024-08-21 14:59:19
Fair Tech Solutions Ltd,73200,48.2,42.5,92.1,43.2,52.3,62.1,24.1,81.5,19.5,89.6,30.9,77.3,54.5,46.3,500-999,2024-05-01 11:41:46
Brighton and Hove City Council,85110,28.3,24.6,67.2,34.8,58.5,66.4,27.2,76.8,21.1,84.5,30.4,71.9,55.7,44.1,1000-2499,2024-07-25 15:57:23
Bournville College,85420,39.1,33.8,79.2,40.5,56.3,63.1,25.3,79.9,20.9,89.8,32.7,76.2,58.4,47.3,2500-4999,2024-04-15 13:01:14
Grant Thornton UK LLP,74100,45.6,40.2,89.5,40.8,53.1,63.9,26.4,84.2,21.7,93.5,35.6,80.2,59.3,48.5,5000-9999,2024-02-12 16:35:05
Edinburgh Napier University,85420,37.3,31.9,75.9,39.6,54.9,62.5,24.9,80.8,20.5,90.1,31.4,78.1,56.8,45.9,2500-4999,2024-10-24 10:12:03
Blackpool Council,85110,27.1,23.4,64.2,33.5,57.7,66.1,26.9,78.3,21.4,86.6,29.6,72.3,54.9,43.7,1000-2499,2024-06-17 14:04:41
Independent Age,85540,43.4,37.8,86.3,39.2,52.2,64.4,27.1,83.9,22.5,93.2,33.9,80.5,59.5,48.1,2500-4999,2024-09-04 15:47:29
Northern College,85420,40.3,35.6,81.5,42.1,55.9,65.7,25.8,82.6,21.4,91.3,34.5,81.2,61.1,49.5,500-999,2024-11-14 13:39:05
East Sussex County Council,85110,29.2,25.5,69.8,37.3,60.2,67.1,27.5,79.3,22.1,88.2,31.2,75.9,57.4,45.5,1000-2499,2024-08-26 14:50:21
Peterborough City Council,85110,26.9,23.2,65.3,34.7,58.8,66.9,26.5,78.8,20.9,85.5,29.9,72.1,55.3,44.3,1000-2499,2024-03-21 11:16:04
Cambridge University Hospitals NHS Foundation Trust,85114,35.7,31.4,79.4,42.3,57.1,63.8,26.3,82.1,22.9,93.9,35.9,81.1,61.2,49.2,5000-9999,2024-07-09 14:58:14
ESFA,85540,42.1,36.9,88.2,42.6,53.2,65.9,28.3,86.1,23.1,96.2,36.6,84.3,62.4,50.1,2500-4999,2024-05-23 10:55:45
UWE Bristol,85420,38.5,33.2,79.8,41.2,56.5,64.1,25.9,82.3,21.5,92.8,33.3,79.9,59.2,47.6,2500-4999,2024-09-18 14:39:23
Oldham Council,85110,28.8,24.9,68.5,35.9,59.5,67.4,27.8,80.2,22.3,87.9,30.6,75.3,56.4,45.2,1000-2499,2024-01-19 15:35:42
Kent County Council,85110,30.3,26.6,72.9,38.5,61.2,69.1,28.3,82.4,22.9,91.8,32.7,80.1,61.5,49.1,1000-2499,2024-10-09 16:01:56
Royal Holloway University of London,85420,36.9,32.7,79.2,40.8,55.6,65.3,26.2,84.5,22.5,95.2,34.5,83.1,61.8,50.4,2500-4999,2024-04-12 11:15:43
London Borough of Haringey,85110,27.7,23.7,65.5,34.2,58.9,67.5,27.3,80.9,21.9,89.1,30.3,76.1,56.7,45.9,1000-2499,2024-02-14 15:33:59
South Lanarkshire Council,85110,29.8,26.1,71.8,38.1,61.1,70.4,28.7,82.9,23.3,92.4,32.9,81.9,62.5,50.6,1000-2499,2024-06-06 15:02:56
University of Leicester,85420,39.5,35.9,82.9,43.1,58.3,66.2,27.3,86.5,23.9,96.5,35.3,85.3,63.2,51.1,2500-4999,2024-09-25 13:03:21
Slough Borough Council,85110,28.5,24.7,67.9,36.1,60.4,69.3,28.1,81.1,22.7,90.4,31.5,79.1,60.9,49.5,1000-2499,2024-11-01 14:51:42
Solihull Council,85110,30.9,27.2,74.6,40.5,62.3,71.8,29.3,84.3,24.1,94.1,33.6,84.9,65.2,52.1,1000-2499,2024-06-13 15:44:11
Oxford Brookes University,85420,37.2,33.5,80.2,42.5,56.7,66.9,27.5,85.2,23.6,97.8,35.2,86.5,64.1,51.9,2500-4999,2024-04-26 11:30:13
UCL Institute of Education,85420,40.7,36.2,83.9,43.8,59.1,68.3,28.5,88.9,24.9,100.0,36.9,90.2,67.5,54.3,2500-4999,2024-02-28 15:05:09
West Lothian Council,85110,30.2,26.4,73.9,39.5,62.9,72.4,29.5,85.5,24.5,95.9,34.1,87.3,65.9,53.1,1000-2499,2024-08-22 14:11:46
City of London Corporation,85540,41.8,37.4,87.2,43.3,53.9,66.5,29.2,90.4,25.8,103.0,37.6,92.8,67.3,54.9,2500-4999,2024-07-24 15:12:48
Falmouth University,85420,38.8,34.3,82.1,41.9,58.5,68.1,27.9,88.5,24.7,101.0,35.8,90.3,65.8,52.9,2500-4999,2024-05-29 10:59:37
University of East Anglia,85420,40.2,36.5,83.5,44.3,60.1,69.8,28.9,91.1,25.9,104.4,37.3,95.5,69.3,56.5,2500-4999,2024-06-20 15:38:33
City of York Council,85110,29.5,25.8,71.5,39.1,62.7,73.4,29.8,86.6,25.3,96.8,33.5,89.1,67.4,54.5,1000-2499,2024-03-05 16:05:49
Derby City Council,85110,31.4,27.5,76.4,41.9,63.9,74.6,30.4,89.2,26.5,99.0,35.1,92.3,69.2,56.8,1000-2499,2024-09-11 14:38:14
Leeds City Council,85110,30.1,26.3,74.9,40.7,64.5,75.3,29.6,88.4,25.9,98.5,34.4,90.7,68.9,55.5,1000-2499,2024-08-05 15:23:42
Croydon Council,85110,29.8,26.3,74.6,40.2,63.9,75.2,29.9,88.9,26.2,99.1,34.8,92.2,69.6,57.1,1000-2499,2024-04-17 16:04:02
Lancashire County Council,85110,31.2,27.7,77.5,42.6,65.1,76.6,30.9,91.3,27.1,101.0,35.7,94.4,71.5,59.1,1000-2499,2024-05-10 15:58:01
Hertfordshire County Council,85110,30.9,27.3,76.8,41.8,65.4,76.1,31.2,90.2,26.9,100.0,35.5,93.5,72.1,60.2,1000-2499,2024-10-22 14:50:48
East Riding of Yorkshire Council,85110,30.5,26.9,75.3,40.9,64.9,75.7,30.3,89.4,26.6,98.9,34.5,91.8,70.3,57.9,1000-2499,2024-02-20 16:03:38
North East Lincolnshire Council,85110,32.3,28.4,79.3,43.5,66.3,78.1,31.8,92.8,27.5,103.0,36.3,96.4,72.8,61.2,1000-2499,2024-11-19 14:21:49
