EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
OXFORD INNOVATION LTD,60201,12.5,8.2,40.9,25.6,60.1,70.0,30.8,63.4,45.6,20.9,78.5,35.4,65.2,50.0,1000-2999,2024-09-22 11:20:02
CHESHIRE & WALES CHAMBER OF COMMERCE & INDUSTRY LTD,82990,25.8,18.1,62.5,35.9,58.2,72.1,27.3,69.9,42.1,22.5,76.3,38.5,62.9,52.6,500-999,2024-07-15 14:45:01
DAVID BROWN LOWE LLP,69203,18.2,12.5,48.1,28.5,55.6,65.5,34.9,64.8,48.3,24.1,75.2,32.4,59.5,46.3,1000-2999,2024-06-12 10:05:11
BBC STUDIO & POST PRODUCTION LTD,59111,22.1,15.3,53.4,32.1,59.9,69.1,29.4,67.8,41.7,20.6,72.4,36.8,61.3,49.4,500-999,2024-04-18 13:10:42
THE ROYAL SOCIETY FOR PUBLIC HEALTH,85590,31.9,23.4,72.9,39.5,56.7,71.2,26.5,68.3,40.4,23.9,74.9,37.3,60.6,50.2,1000-2999,2024-02-25 09:50:20
MADE IN CUYABENO LTD,64209,19.2,13.9,50.8,31.4,58.5,66.3,31.9,65.2,43.2,25.6,75.5,33.5,60.9,46.8,500-999,2024-10-01 11:30:34
"THE CHANCELLOR, MACE & COLLEAGUES LLP",69203,20.5,14.7,51.4,33.2,56.3,67.6,33.1,66.5,41.9,22.5,74.8,34.2,61.1,48.5,1000-2999,2024-09-14 15:35:08
THE NATIONAL SKILLS FUND LIMITED,82990,24.5,17.2,59.1,34.9,57.9,71.8,28.2,69.5,41.5,20.7,72.1,36.3,61.9,50.9,500-999,2024-06-24 12:20:19
"THE ROYAL COLLEGE OF PHYSICIANS, ROYAL COLLEGE OF GENERAL PRACTITIONERS, ROYAL COLLEGE OF PATHOLOGISTS, ROYAL COLLEGE OF RADIOLOGISTS, ROYAL COLLEGE OF SURGEONS, THE ROYAL COLLEGE OF OPHTHALMICOLOGISTS, THE ROYAL COLLEGE OF RADIOLOGISTS",85310,28.3,20.5,65.6,37.5,59.3,72.3,29.9,70.2,42.8,24.5,76.4,37.9,64.6,51.2,1000-2999,2024-08-17 16:00:01
"THE DEPARTMENT FOR BUSINESS, ENERGY AND INDUSTRY SKILLS LIMITED",82990,29.5,21.6,68.3,41.9,58.5,74.2,28.8,71.1,43.5,22.2,75.9,38.4,66.3,52.7,500-999,2024-07-28 09:30:50
DEPARTMENT FOR EDUCATION AND SKILLS,85310,22.9,16.5,54.5,31.8,58.1,69.2,30.4,68.5,40.9,21.4,73.5,35.6,62.2,49.3,1000-2999,2024-05-22 11:40:56
PROFESSIONAL FOOTBALLERS' ASSOCIATION LIMITED,59110,15.6,9.4,45.1,25.9,56.7,65.6,26.8,64.9,38.3,19.9,74.5,30.9,60.2,45.3,500-999,2024-03-21 17:00:30
FOSTER DENNY AND PARTNERS LIMITED,59111,20.3,13.5,50.2,32.1,57.4,67.1,32.1,65.9,42.4,22.7,74.9,33.5,61.9,47.8,1000-2999,2024-11-16 14:40:39
THE METROPOLITAN POLICE AUTHORITY (METROPOLITAN POLICE),85590,25.2,18.5,57.3,34.5,57.8,71.4,29.1,69.3,40.9,20.6,72.9,36.1,62.8,49.2,1000-2999,2024-09-26 09:10:09
INSTITUTION OF ENGINEERING AND TECHNOLOGY LIMITED,82990,18.5,12.2,48.5,29.9,58.1,66.5,30.8,65.5,41.3,23.5,75.2,31.5,60.5,45.8,500-999,2024-05-28 15:05:08
ACADEMY OF DESIGN AND TECHNOLOGY LIMITED,59110,24.9,17.8,59.9,36.4,57.5,72.4,29.5,70.1,41.2,21.3,72.1,35.9,62.1,50.4,1000-2999,2024-08-31 11:15:00
QUEEN MARY UNIVERSITY OF LONDON,85310,19.9,14.2,51.8,33.5,56.4,68.2,31.4,66.3,42.1,23.7,74.9,32.9,61.8,48.2,500-999,2024-04-16 13:20:36
