EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
MISHCON DE REYA GROUP (OPERATIONS) LIMITED,64209,24.2,17.5,65.6,25.5,52.8,61.2,26.5,75.1,18.5,85.5,29.3,74.9,54.8,43.6,500-999,2024-09-21 12:40:19
DENTONS UK AND IRELAND LLP,64209,20.8,15.2,63.4,20.4,51.2,59.6,24.8,72.3,16.6,82.1,28.5,72.9,53.5,41.4,1000-1999,2024-06-25 09:35:01
LEARADVISORY LIMITED,64209,22.9,16.8,66.9,22.3,53.1,60.5,25.9,74.3,17.2,84.2,30.1,75.7,54.1,42.9,500-999,2024-10-15 10:10:42
DLA PIPER (UK) LLP,64209,25.6,18.9,69.2,26.4,54.8,62.3,26.9,76.2,19.3,86.9,31.5,77.1,55.4,44.5,1000-1999,2024-07-17 14:05:18
STEPHENSON LAW LIMITED,64209,21.4,15.8,62.6,21.1,50.5,58.4,24.4,72.9,17.4,82.5,28.8,73.5,53.1,40.6,500-999,2024-08-28 11:25:04
BIRD BIRD,64209,23.7,17.3,64.4,23.6,52.1,60.3,25.5,74.9,18.7,85.3,30.4,76.5,54.5,43.2,1000-1999,2024-09-04 09:50:21
FRESHFIELDS BRUCES LLP,64209,26.4,19.4,70.5,27.2,55.9,63.8,27.6,78.1,20.5,88.8,32.1,79.5,56.4,45.6,1000-1999,2024-06-12 10:20:01
PANNONE PARTNERS LLP,64209,24.8,18.2,67.1,24.8,53.9,62.2,26.1,75.5,19.1,86.3,31.3,76.3,55.5,44.2,500-999,2024-08-01 12:45:23
SHEPHERD AND WEDDERBURN LLP,64209,25.2,18.6,68.3,25.8,54.4,62.8,26.4,76.5,19.4,87.3,31.8,78.2,55.9,45.1,1000-1999,2024-07-31 14:30:10
MAYER BROWN INTERNATIONAL LLP,64209,22.3,16.4,65.1,22.1,51.9,60.1,25.3,74.2,17.6,84.7,29.9,75.3,54.2,42.4,1000-1999,2024-06-20 11:05:19
DACBEACHCROFT PARTNERS LLP,64209,26.1,19.2,70.8,26.9,56.1,64.5,27.9,78.8,20.8,89.4,32.5,80.4,56.8,46.3,1000-1999,2024-09-09 13:20:06
SIMMONS SIMMONS LLP,64209,23.9,17.7,64.7,24.1,52.5,61.3,25.7,75.2,18.9,85.9,30.7,76.7,54.7,43.9,500-999,2024-07-22 10:35:04
