"EmployerName","SicCodes","DiffMeanHourlyPercent","DiffMedianHourlyPercent","DiffMeanBonusPercent","DiffMedianBonusPercent","MaleBonusPercent","FemaleBonusPercent","MaleLowerQuartile","FemaleLowerQuartile","MaleLowerMiddleQuartile","FemaleLowerMiddleQuartile","MaleUpperMiddleQuartile","FemaleUpperMiddleQuartile","MaleTopQuartile","FemaleTopQuartile","EmployerSize","DateSubmitted"
"CLAUSEN UK LIMITED",53190,11.3,19.4,55.3,35.6,62.1,59.1,31.8,75.3,27.2,82.5,39.1,71.2,58.3,45.9,500-999,2025-04-07 12:35:22
"PANASONIC LIFE INSURANCE UK LIMITED",65220,22.1,16.5,82.9,40.2,56.8,60.8,38.9,73.2,32.5,79.3,43.9,75.6,52.5,50.5,1000-1999,2025-04-06 16:45:18
"ROYAL BOSTON AND WESTERN INSURANCE COMPANY LIMITED",65230,16.2,21.9,65.2,31.8,58.3,61.1,35.6,76.9,29.8,83.2,41.6,72.5,51.2,46.5,500-999,2025-04-08 09:35:51
"AXA EQUITABLE LIFE ASSURANCE LIMITED",65220,20.8,14.5,78.5,42.1,60.2,63.8,40.1,74.5,33.4,80.9,45.8,76.1,54.5,51.9,1000-1999,2025-04-09 13:45:19
"BARCLAYS LIFE SCHEME TRUSTEES LIMITED",65220,14.5,18.8,61.9,29.5,55.6,62.5,32.9,77.3,28.2,84.1,40.3,73.8,49.5,43.9,1000-1999,2025-04-10 15:50:41
"MCCANN FITZGIBBON SOLICITORS LIMITED",69109,25.9,20.1,85.2,39.5,59.4,65.6,42.2,76.8,36.9,81.2,49.9,78.3,55.1,53.7,500-999,2025-04-11 10:35:19
"THE WHEATLEY GROUP LIMITED",82190,17.5,22.9,68.3,32.3,57.8,63.5,36.9,75.5,31.5,82.9,44.2,74.8,51.3,48.1,500-999,2025-04-12 12:10:41
"AVIVA LIFE & PENSIONS UK LIMITED",65220,21.1,17.3,80.9,41.9,61.2,65.1,41.5,74.2,34.9,80.6,47.8,77.9,53.9,51.1,1000-1999,2025-04-13 14:50:51
"JLT SPECIALIST INSURANCE COMPANY LIMITED",65220,15.6,20.5,62.5,30.3,58.9,62.9,34.4,76.6,29.3,83.9,42.3,74.4,48.9,44.5,500-999,2025-04-14 09:05:22
"THE ROYAL LONDON MUTUAL INSURANCE SOCIETY LIMITED",65220,18.3,15.6,72.9,36.5,60.5,63.6,39.8,75.9,33.7,80.2,46.4,76.6,52.2,49.5,1000-1999,2025-04-15 16:20:15
"MIDLAND LIFE ASSURANCE LIMITED",65220,12.9,19.2,57.2,34.9,56.2,61.4,30.9,76.3,27.8,82.8,41.9,74.1,48.3,45.7,500-999,2025-04-16 11:45:19
"THE PRUDENTIAL INSURANCE COMPANY LIMITED",65220,23.5,18.1,83.8,44.3,61.8,65.5,44.4,76.6,37.7,81.9,50.5,79.3,56.1,53.9,1000-1999,2025-04-17 13:55:51
"ECCLESIASTICAL INSURANCE OFFICE LIMITED",65230,19.8,21.7,70.9,33.9,58.4,62.9,38.6,75.4,32.8,82.6,44.9,74.2,51.4,48.3,500-999,2025-04-18 10:30:41
"LEGAL & GENERAL INSURANCE LIMITED",65220,16.5,17.1,65.3,31.3,56.9,61.7,35.5,76.4,30.7,82.2,42.1,74.5,48.9,45.1,500-999,2025-04-19 14:40:15
"CATLIN SYNDICATES LIMITED",65590,25.2,15.9,88.3,41.4,63.9,66.2,46.1,76.7,40.6,81.1,54.3,80.2,58.1,55.9,1000-1999,2025-04-20 15:05:51
"CARRIERS ASSURANCE COMPANY LIMITED",65220,14.1,20.7,59.5,29.8,55.8,62.4,32.3,77.2,28.8,83.4,40.8,73.7,47.3,42.9,500-999,2025-04-21 12:00:41
"SWISS RE (UK) LIMITED",65590,20.9,14.3,77.5,40.9,61.3,65.4,43.5,76.9,37.3,80.4,48.8,78.6,53.9,51.7,1000-1999,2025-04-22 09:40:22
"THE AVIVA GROUP UK HOLDINGS LIMITED",82190,18.9,19.5,69.2,33.4,58.5,62.9,37.3,76.3,32.6,81.3,43.6,74.7,50.4,46.3,1000-1999,2025-04-23 14:50:19
"SERVICESAVERS GROUP LIMITED",82190,23.1,18.5,84.9,43.8,61.4,65.3,45.5,76.1,39.9,82.4,51.2,79.6,56.4,54.3,500-999,2025-04-24 11:55:51
"THE PRUDENTIAL GROUP LIMITED",82190,21.5,20.2,80.5,40.5,61.7,65.4,43.1,76.5,36.7,81.9,48.9,78.5,53.2,51.9,1000-1999,2025-04-25 13:05:22
"THE LEGAL EXPENSES INSURANCE COMPANY LIMITED",65230,15.9,19.4,63.3,30.5,56.1,61.3,33.9,76.5,29.7,82.4,41.2,73.8,47.5,43.9,500-999,2025-04-26 09:05:19
"ECCLESIASTICAL INSURANCE SOCIETY LIMITED",65230,24.3,20.8,88.8,42.4,64.6,66.4,49.5,77.8,43.4,81.3,56.6,82.1,60.3,59.1,500-999,2025-04-27 15:35:51
"THE SWISS RE GROUP LIMITED",65590,19.4,16.1,76.2,38.9,61.5,64.9,43.3,77.3,36.8,81.6,47.9,79.1,52.9,51.5,1000-1999,2025-04-28 10:45:41
"AXA INSURANCE (UK) LIMITED",65220,22.3,17.6,83.4,43.5,62.8,67.1,46.1,76.8,40.2,81.3,51.9,80.5,57.7,56.3,1000-1999,2025-04-29 11:15:22
"THE PRUDENTIAL INSURANCE COMPANY OF AMERICA LIMITED",65220,20.6,18.8,79.5,41.3,61.4,65.6,44.2,76.4,38.3,82.2,50.2,78.8,55.5,53.3,1000-1999,2025-04-30 14:30:19
"THE AVIVA GROUP LIMITED",82190,14.5,19.8,60.3,29.6,54.9,61.4,31.7,77.1,28.2,84.1,39.3,73.9,46.7,42.5,500-999,2025-05-01 09:05:51
"ROYAL SUN ALLIANCE INSURANCE PLC",65230,17.8,18.3,68.2,32.9,58.3,62.9,36.4,75.7,30.3,82.4,42.9,74.2,49.4,45.7,1000-1999,2025-05-02 13:20:41
"BARCLAYS INSURANCE COMPANY LIMITED",65220,16.1,19.1,63.8,30.3,56.1,61.3,33.2,76.1,29.9,82.9,40.1,74.2,47.3,43.5,500-999,2025-05-03 15:05:19
"THE LEGAL EXPENSES INSURANCE COMPANY LIMITED",65230,18.5,21.6,71.9,33.8,59.3,63.3,38.9,76.3,32.6,82.9,44.4,75.9,51.3,48.3,500-999,2025-05-04 11:45:22
"MCCANN FITZGIBBON SOLICITORS LIMITED",69109,24.9,20.4,89.2,41.4,62.9,66.6,47.3,77.2,41.9,82.2,55.8,83.1,59.3,59.1,500-999,2025-05-05 14:40:51
"THE AVIVA GROUP UK HOLDINGS LIMITED",82190,19.2,19.2,72.4,34.4,59.1,62.9,39.6,76.4,33.8,82.7,44.3,75.4,51.5,48.9,1000-1999,2025-05-06 12:50:19
"ECCLESIASTICAL INSURANCE SOCIETY LIMITED",65230,26.1,21.4,91.2,45.5,65.7,69.2,51.5,79.6,46.9,83.1,61.5,85.5,63.2,62.9,500-999,2025-05-07 16:20:41
