EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
Armstrong Watson Limited,64999,17.2,12.5,62.1,25.9,48.5,60.8,23.1,76.2,16.5,84.5,29.9,71.9,51.5,45.8,100-249,2024-11-15 14:05:01
Shakespeare Martineau Limited,64209,25.9,19.2,71.4,31.5,54.9,65.6,24.9,75.3,17.2,83.4,30.8,72.9,56.4,43.3,250-499,2024-09-22 09:23:45
BDO Limited,69103,14.8,10.3,58.2,24.1,46.9,59.1,22.1,78.3,15.3,85.2,28.4,70.4,49.2,47.6,1000-1999,2025-01-20 11:02:10
Lee Bolton Peyton Jones LLP,64209,20.5,15.7,69.8,29.9,52.5,64.1,26.1,75.5,18.3,83.8,31.4,72.1,55.8,44.6,500-999,2024-07-17 16:19:15
Primus Inter Pares Limited,64999,18.1,13.5,61.4,26.4,48.2,60.6,23.5,76.8,16.8,84.3,29.3,71.7,51.3,45.9,250-499,2025-03-05 08:50:42
Weightmans LLP,64990,22.8,17.1,70.2,30.8,53.9,65.4,25.4,75.9,18.6,84.1,30.6,72.4,56.1,43.6,1000-1999,2024-10-29 13:54:23
Charles Russell Speechlys LLP,64209,24.1,18.5,72.9,32.2,55.3,65.9,27.3,75.2,19.6,84.5,31.1,72.5,57.4,44.9,500-999,2024-08-26 09:04:01
CN Group of Companies Limited,64990,21.5,16.4,68.3,28.5,52.1,63.8,26.4,76.1,18.9,83.4,30.8,71.9,54.6,44.5,250-499,2024-12-02 11:45:20
Lister LLP,64999,19.9,14.9,63.3,27.1,49.5,61.2,24.2,77.3,17.4,84.8,29.6,71.3,50.9,46.2,1000-1999,2024-06-19 12:16:59
Pinsent Masons LLP,64990,26.8,20.4,74.4,33.9,56.5,67.1,28.1,74.9,20.3,84.9,32.3,72.7,58.9,45.3,500-999,2024-05-21 09:49:12
Acuity Training Limited,64999,16.3,12.1,60.5,25.6,47.3,60.4,22.9,77.6,15.9,85.2,28.2,70.6,48.5,47.1,100-249,2024-11-23 14:23:00
DWF LLP,64990,23.9,18.1,71.9,31.3,54.7,65.7,27.9,75.6,20.2,84.4,31.8,72.3,56.3,44.4,1000-1999,2024-09-14 11:40:56
Leeds Building Society,64999,18.5,13.8,62.8,26.7,49.3,60.9,24.5,76.9,17.1,84.4,29.7,71.5,51.6,46.1,1000-1999,2024-07-10 14:39:51
Gateley LLP,64999,20.3,15.4,68.9,29.4,52.9,64.3,26.6,76.2,19.1,84.2,31.4,72.1,55.4,44.9,1000-1999,2024-08-23 09:15:02
Womble Bond Dickinson (UK) Limited,64990,24.6,18.8,73.2,32.4,55.6,66.3,27.7,75.5,20.4,84.9,31.9,72.9,57.8,45.2,1000-1999,2024-11-18 10:50:19
Clifford Chance LLP,64990,26.4,20.2,74.6,34.1,56.9,68.1,28.6,75.1,21.1,85.3,32.5,73.1,59.4,45.8,500-999,2024-09-05 14:25:19
"McDermott, Will & Emery (London) LLP",64209,22.3,16.7,70.5,30.5,53.7,65.2,26.2,75.8,19.4,84.4,30.9,72.4,56.1,44.6,1000-1999,2025-02-15 12:42:51
RPC,64990,25.1,19.4,72.2,32.7,54.9,65.9,27.9,75.3,20.5,84.8,31.3,72.7,57.1,45.4,500-999,2024-06-07 15:33:01
Walker Morris LLP,64999,19.2,14.5,65.9,27.8,50.5,61.4,25.3,76.9,17.7,84.3,29.8,71.2,50.6,46.5,1000-1999,2024-10-07 13:18:32
Squire Patton Boggs (UK) LLP,64990,26.3,20.1,74.7,34.2,57.1,68.4,28.7,75.5,21.3,85.5,32.9,73.2,60.2,46.3,500-999,2024-05-29 10:45:40
Burges Salmon LLP,64999,21.7,16.3,69.5,29.6,53.3,64.2,27.5,76.4,19.4,84.2,31.2,72.3,55.2,44.5,1000-1999,2024-12-12 09:38:54
Dentons UK and Middle East LLP,64990,23.4,17.6,71.4,31.1,54.5,66.3,27.3,75.8,20.6,84.9,31.5,72.7,56.6,45.3,1000-1999,2024-07-24 13:39:49
Fieldfisher Limited,64999,18.9,13.4,62.2,26.2,48.3,60.7,24.8,76.9,17.3,84.5,29.4,71.4,51.1,46.2,1000-1999,2024-10-16 10:54:12
Osborne Clarke LLP,64990,25.7,19.7,73.8,33.3,56.3,67.4,28.4,75.2,21.2,85.2,32.6,73.3,59.4,46.3,500-999,2024-09-28 12:56:39
DWFM LLP,64990,24.9,18.9,72.6,32.5,55.8,66.1,27.9,75.6,20.7,85.1,31.7,73.1,57.7,45.6,1000-1999,2024-05-14 14:49:42
Blake Morgan LLP,64999,22.1,16.2,69.1,29.8,52.5,64.2,26.6,76.3,19.2,84.6,30.7,72.3,55.3,44.8,1000-1999,2024-06-13 10:47:06
Addleshaw Goddard LLP,64990,26.2,20.3,74.9,34.6,57.5,68.6,29.1,75.2,21.8,85.5,33.1,73.4,61.2,47.4,500-999,2024-11-25 15:16:49
Gardiner & Theobald Limited,64999,17.3,12.7,61.1,25.5,47.8,60.5,23.4,77.3,16.2,85.2,28.6,70.8,48.9,47.4,1000-1999,2024-08-01 12:33:21
