"EmployerName","SicCodes","DiffMeanHourlyPercent","DiffMedianHourlyPercent","DiffMeanBonusPercent","DiffMedianBonusPercent","MaleBonusPercent","FemaleBonusPercent","MaleLowerQuartile","FemaleLowerQuartile","MaleLowerMiddleQuartile","FemaleLowerMiddleQuartile","MaleUpperMiddleQuartile","FemaleUpperMiddleQuartile","MaleTopQuartile","FemaleTopQuartile","EmployerSize","DateSubmitted"
"Berry Bros & Rudd Ltd",64209,28.5,20.8,85.3,35.6,63.4,81.4,26.8,71.6,18.3,65.4,87.1,29.6,71.9,57.2,1000-2499,2024-11-20 08:30:12
"Walker Morris LLP",64209,25.9,18.1,75.1,20.5,62.8,85.5,24.9,69.3,16.5,63.2,81.6,27.2,69.5,59.6,500-999,2024-09-15 10:45:31
"Jones Day",64209,32.3,24.5,83.5,40.2,65.6,92.1,29.3,76.8,21.4,70.5,88.1,31.8,76.9,63.3,1000-2499,2024-06-18 14:20:07
"White & Case LLP",64209,29.1,21.5,79.5,22.1,64.4,86.9,26.7,72.3,19.2,64.6,83.2,28.5,72.6,61.3,500-999,2024-08-24 09:40:59
"Reed Smith LLP",64209,27.8,20.1,80.4,25.7,61.9,87.1,25.4,70.2,18.4,62.5,81.9,27.9,70.6,58.7,1000-2499,2024-05-02 13:00:40
"Berwin Leighton Paisner (BLP) LLP",64209,31.5,24.2,85.6,38.5,66.2,94.3,30.5,77.3,22.8,71.3,89.2,32.6,78.1,65.5,500-999,2024-02-19 11:10:29
"Travers Smith LLP",64209,30.2,22.6,82.4,28.9,63.6,89.3,28.1,74.1,20.6,65.3,84.8,30.6,74.9,62.9,1000-2499,2024-04-25 08:20:51
"Jones Lang LaSalle UK Property Limited",64209,25.6,18.3,76.2,19.5,60.9,85.5,24.3,68.3,16.2,61.9,79.4,26.2,68.7,56.3,500-999,2024-03-13 15:15:28
" Nabarro LLP",64209,28.9,21.4,81.1,26.3,62.2,89.9,27.5,72.2,19.7,63.6,83.9,29.3,72.7,60.6,1000-2499,2024-12-05 10:50:16
"Charles Russell LLP",64209,26.8,19.2,78.9,21.9,60.4,87.2,25.3,69.9,17.4,61.7,82.4,26.8,70.1,58.3,500-999,2024-10-30 12:10:14
"Ashurst LLP",64209,31.9,25.1,84.6,41.9,65.3,94.8,31.1,78.5,23.4,72.2,90.3,33.1,79.2,66.7,1000-2499,2024-07-16 14:45:52
"Squire Patton Boggs (UK) LLP",64209,29.4,22.8,80.3,30.1,62.9,90.1,27.6,73.8,20.3,64.3,84.9,29.8,74.1,62.1,500-999,2024-01-23 09:05:41
"Simmons & Simmons LLP",64209,26.7,19.1,77.7,20.7,59.8,86.7,25.2,68.7,17.3,60.3,81.1,26.2,69.0,56.7,1000-2499,2024-08-20 08:30:53
"Addleshaw Goddard LLP",64209,28.2,20.5,79.9,24.2,61.1,89.1,26.2,70.6,19.1,62.9,83.3,28.4,70.9,59.4,500-999,2024-05-29 11:50:39
"DAC Beachcroft LLP",64209,30.5,23.9,83.5,35.9,64.6,92.3,29.4,75.8,21.9,68.4,87.3,31.4,76.4,63.7,1000-2499,2024-03-18 09:40:52
"DLA Piper LLP (UK)",64209,29.8,22.3,81.5,28.4,63.3,90.5,28.1,74.4,20.8,65.4,85.9,30.2,75.1,62.8,500-999,2024-12-11 10:50:11
"The Wells Group LLP",64209,26.5,19.3,78.1,21.9,59.5,86.6,24.9,68.1,17.2,60.4,80.4,25.9,69.2,57.3,1000-2499,2024-09-17 14:20:38
"Hogan Lovells (International) LLP",64209,31.7,25.4,85.8,40.3,65.6,95.1,31.5,78.9,23.5,72.9,90.3,33.3,80.2,67.4,500-999,2024-07-22 11:40:29
"Herbert Smith Freehills LLP",64209,27.4,20.8,80.3,25.6,61.4,89.2,26.3,71.2,19.1,63.1,84.2,27.9,72.5,60.3,1000-2499,2024-04-07 13:10:22
"Morgan, Lewis & Bockius UK LLP",64209,28.8,21.8,81.9,28.2,62.8,91.2,27.9,73.1,20.1,63.9,86.4,29.1,74.2,61.7,500-999,2024-02-24 08:55:19
"Linklaters LLP",64209,30.6,23.7,84.2,36.2,64.6,93.8,29.8,76.2,22.4,69.3,88.9,31.5,77.6,64.9,1000-2499,2024-05-15 14:45:38
"Hammonds LLP",64209,27.3,19.7,78.8,22.9,60.5,87.2,25.6,69.4,18.1,61.3,82.3,26.9,70.0,58.6,500-999,2024-11-07 09:25:29
