"EmployerName","SicCodes","DiffMeanHourlyPercent","DiffMedianHourlyPercent","DiffMeanBonusPercent","DiffMedianBonusPercent","MaleBonusPercent","FemaleBonusPercent","MaleLowerQuartile","FemaleLowerQuartile","MaleLowerMiddleQuartile","FemaleLowerMiddleQuartile","MaleUpperMiddleQuartile","FemaleUpperMiddleQuartile","MaleTopQuartile","FemaleTopQuartile","EmployerSize","DateSubmitted"
"Atticus Finch Accounting Services", 68201, 18.2, 25.5, 45.4, 25.2, 60.8, 59.5, 40.2, 46.3, 65.1, 53.6, 78.9, 51.3, 62.3, 57.7, 50-99, 2024-09-15 10:10:01
"Nova Consulting Ltd", 70200, 31.8, 29.2, 85.6, 38.1, 57.9, 65.5, 52.1, 64.5, 75.3, 55.8, 86.2, 59.1, 66.5, 54.7, 1000-1999, 2024-11-22 14:30:15
"Greenwood & Co Solicitors", 64100, 19.5, 27.9, 65.3, 28.5, 58.2, 63.1, 45.6, 49.8, 63.5, 52.9, 75.6, 54.2, 61.3, 52.3, 50-99, 2025-02-20 11:45:01
"Prosperity Law Firm", 84110, 20.9, 26.7, 70.2, 32.1, 56.8, 64.9, 48.3, 54.9, 69.1, 58.2, 79.4, 58.5, 63.2, 56.5, 1000-1999, 2024-10-18 13:15:30
"New Horizons Financial Services", 74500, 28.4, 30.8, 80.9, 40.5, 61.2, 67.3, 58.5, 63.9, 72.1, 60.2, 83.4, 61.8, 67.5, 62.1, 1000-1999, 2025-03-25 16:05:45
"Fresh Start Accounting", 68201, 22.1, 28.3, 62.5, 29.8, 59.1, 65.9, 49.2, 52.1, 66.3, 55.5, 76.1, 57.3, 62.9, 58.5, 50-99, 2024-12-01 12:05:21
"Progressive Solicitors", 64100, 25.6, 31.4, 72.9, 34.5, 58.5, 66.2, 52.8, 59.9, 71.1, 60.6, 80.3, 62.4, 65.9, 60.2, 1000-1999, 2024-08-24 14:50:36
"Key Partners Consulting", 70200, 29.5, 30.1, 82.1, 41.9, 60.5, 68.3, 60.2, 65.1, 73.5, 62.9, 84.2, 64.1, 68.3, 63.5, 1000-1999, 2025-01-15 11:50:02
"Moonlight Law Firm", 84110, 21.9, 29.5, 69.3, 31.4, 58.3, 67.2, 50.5, 56.3, 69.9, 58.8, 79.1, 61.9, 64.2, 61.3, 1000-1999, 2024-09-27 15:40:05
"Sunrise Financial Services", 74500, 27.3, 31.7, 78.9, 39.3, 60.2, 65.1, 57.9, 61.9, 71.3, 59.5, 82.3, 62.9, 66.5, 61.1, 1000-1999, 2024-11-08 13:20:42
