EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
,,,,,,,,38.8,68.4,51.8,69.2,62.2,70.2,45.8,54.2,1000-4999,2025-03-20 10:01:43
,,,,,,,,25.2,62.4,40.2,56.0,53.2,62.2,43.8,52.4,500-999,2025-04-10 14:58:21
,,,,,,,,49.4,73.6,53.2,65.2,62.9,66.2,46.1,55.0,250-499,2025-03-31 14:04:01
,,,,,,,,34.7,61.3,44.1,59.4,54.9,58.3,47.2,51.0,1000-4999,2025-04-07 09:37:02
,,,,,,,,41.4,68.4,51.2,67.5,57.4,63.5,42.1,52.9,250-499,2025-03-30 11:28:59
,,,,,,,,43.5,71.6,50.5,66.2,58.2,62.4,45.9,54.2,1000-4999,2025-04-09 13:19:41
,,,,,,,,30.3,59.1,42.1,58.2,50.4,55.6,43.8,51.0,500-999,2025-03-22 12:45:00
,,,,,,,,52.4,74.2,56.5,69.4,63.8,65.2,46.9,54.3,250-499,2025-04-06 15:14:41
,,,,,,,,36.9,60.4,45.6,58.2,55.5,61.9,48.1,53.4,1000-4999,2025-04-11 10:01:18
,,,,,,,,39.6,67.4,51.4,68.0,58.4,62.8,42.8,53.6,250-499,2025-04-05 11:58:19
,,,,,,,,29.8,58.1,42.8,57.0,52.4,58.6,44.9,52.3,500-999,2025-03-28 14:43:05
,,,,,,,,48.8,73.4,54.1,66.0,63.5,65.0,46.7,55.4,250-499,2025-04-08 12:47:21
,,,,,,,,35.9,61.2,45.1,59.5,56.2,61.4,48.3,54.3,1000-4999,2025-04-14 10:35:59
,,,,,,,,42.8,69.2,52.3,68.5,59.8,64.8,43.3,54.2,250-499,2025-04-09 14:56:01
,,,,,,,,31.3,56.5,41.6,55.9,50.1,58.2,45.4,53.8,500-999,2025-04-03 14:33:19
,,,,,,,,52.9,75.0,57.2,69.8,65.2,65.6,47.5,55.9,250-499,2025-03-29 12:43:22
,,,,,,,,38.3,62.9,46.6,61.5,57.9,65.8,49.7,56.3,1000-4999,2025-04-06 15:53:21
,,,,,,,,41.2,69.6,51.9,68.4,59.3,65.3,43.1,54.5,250-499,2025-04-07 11:44:59
,,,,,,,,30.9,59.3,43.6,57.2,51.4,58.2,45.2,53.1,500-999,2025-04-11 12:38:05
,,,,,,,,49.2,74.8,54.5,67.5,62.8,65.2,46.2,55.2,250-499,2025-04-03 15:29:17
,,,,,,,,39.1,64.2,47.9,62.2,58.1,64.9,50.1,57.1,1000-4999,2025-04-08 10:37:01
,,,,,,,,43.2,70.6,52.4,69.8,60.9,65.9,43.7,54.7,250-499,2025-04-05 11:33:59
,,,,,,,,30.4,57.3,42.5,56.9,51.2,58.8,44.5,53.2,500-999,2025-03-24 14:11:06
,,,,,,,,50.2,74.9,55.4,67.1,63.6,65.9,46.9,55.4,250-499,2025-04-09 13:45:04
,,,,,,,,38.6,63.9,47.9,63.8,59.1,65.7,51.3,58.1,1000-4999,2025-04-05 15:57:19
,,,,,,,,43.5,71.6,52.8,70.4,61.5,66.6,44.4,54.9,250-499,2025-04-08 11:25:20
,,,,,,,,32.9,58.6,42.9,56.9,50.2,59.4,46.3,54.5,500-999,2025-04-09 14:02:19
,,,,,,,,53.2,76.3,58.5,70.4,66.9,66.6,48.4,56.4,250-499,2025-04-04 13:10:43
,,,,,,,,40.8,66.2,48.6,64.3,60.8,66.6,51.8,58.8,1000-4999,2025-04-05 15:09:12
,,,,,,,,43.4,72.4,52.5,71.6,61.9,66.4,44.5,55.3,250-499,2025-04-14 11:43:05
,,,,,,,,33.9,59.3,43.6,57.3,51.2,59.4,46.4,54.3,500-999,2025-04-03 12:39:43
,,,,,,,,49.8,75.8,55.6,68.1,64.5,66.3,46.8,56.2,250-499,2025-04-05 14:32:19
,,,,,,,,40.1,65.8,48.6,64.4,60.2,66.4,51.9,58.7,1000-4999,2025-04-06 14:25:09
,,,,,,,,42.8,71.6,52.6,70.3,61.1,66.4,44.2,55.4,250-499,2025-04-07 14:05:12
