"EmployerName","SicCodes","DiffMeanHourlyPercent","DiffMedianHourlyPercent","DiffMeanBonusPercent","DiffMedianBonusPercent","MaleBonusPercent","FemaleBonusPercent","MaleLowerQuartile","FemaleLowerQuartile","MaleLowerMiddleQuartile","FemaleLowerMiddleQuartile","MaleUpperMiddleQuartile","FemaleUpperMiddleQuartile","MaleTopQuartile","FemaleTopQuartile","EmployerSize","DateSubmitted"
"Hammond Suddaby & Co. Ltd", "70290, 70299", 20.1, 15.4, 51.2, 23.4, 75.6, 68.4, 41.9, 58.2, 52.3, 63.1, 58.5, 41.8, 69.9, 52.1, 500-999, 2025-04-14
"Servcorp London Limited", "64209", 11.3, 5.7, 28.5, 14.3, 40.0, 45.0, 48.9, 61.2, 53.4, 65.0, 58.6, 43.9, 62.3, 51.2, 250-499, 2025-04-17
"Park Hotels Limited", "55100", 18.3, 12.9, 41.5, 25.6, 50.4, 55.9, 39.0, 51.1, 51.0, 59.8, 57.9, 45.4, 65.2, 51.3, 1000-4999, 2025-04-20
"Oakwood Park Estates Limited", "66190", 20.2, 14.5, 45.9, 26.3, 53.4, 59.3, 42.1, 55.9, 53.2, 61.4, 59.6, 46.9, 69.5, 56.4, 500-999, 2025-04-22
"Northacre Limited", "70290", 14.5, 8.3, 32.4, 16.8, 45.9, 51.4, 46.9, 59.0, 54.0, 63.0, 59.3, 48.5, 66.9, 54.5, 1000-4999, 2025-04-24
"New London Architecture (NLA)", "82990", 12.1, 6.4, 29.5, 12.0, 38.0, 44.4, 44.5, 57.5, 52.5, 63.5, 59.9, 43.8, 65.3, 53.1, 250-499, 2025-04-26
"Mayfair Capital Partners LLP", "63920", 16.9, 11.9, 41.3, 24.4, 50.5, 56.0, 41.8, 52.9, 52.1, 59.9, 58.3, 45.8, 66.2, 53.5, 500-999, 2025-04-28
"Legal & General Property Limited", "63110", 10.4, 4.3, 26.9, 11.5, 36.8, 42.0, 45.1, 58.4, 51.9, 62.3, 59.0, 47.1, 64.9, 52.9, 1000-4999, 2025-04-30
"Grosvenor Britain & Ireland", "64201", 17.3, 12.6, 44.9, 27.5, 52.8, 58.3, 41.1, 53.8, 52.3, 59.8, 58.8, 46.2, 68.4, 54.9, 500-999, 2025-05-02
"Fortwell Capital Limited", "63990", 14.3, 9.2, 34.9, 18.8, 46.5, 52.3, 44.9, 57.6, 53.5, 62.8, 60.3, 48.4, 66.9, 55.1, 250-499, 2025-05-04
"Ediston Real Estate Limited", "64320", 19.2, 13.2, 43.4, 24.9, 49.9, 55.9, 42.4, 54.3, 53.0, 60.0, 59.0, 47.1, 68.3, 55.6, 1000-4999, 2025-05-06
"DSM UK Investment Limited", "64209", 20.5, 15.8, 49.9, 29.8, 54.5, 61.0, 43.9, 55.6, 54.5, 62.0, 61.0, 49.4, 70.4, 59.3, 500-999, 2025-05-08
"Cushman & Wakefield UK Limited", "64209", 15.6, 10.8, 38.4, 22.3, 48.0, 54.4, 44.9, 56.9, 53.8, 61.5, 60.2, 48.9, 68.4, 56.1, 1000-4999, 2025-05-10
"Capco UK Limited", "64209", 21.4, 16.6, 52.2, 31.1, 56.0, 63.0, 45.1, 56.4, 55.4, 62.5, 62.5, 50.8, 72.2, 61.3, 500-999, 2025-05-12
"British Land Company PLC", "64209", 18.4, 13.9, 45.8, 28.9, 52.3, 58.5, 42.9, 54.3, 53.9, 60.0, 60.4, 48.8, 69.9, 56.5, 1000-4999, 2025-05-14
"Barbon PLC", "64209", 12.9, 7.2, 30.5, 14.8, 41.0, 46.2, 45.6, 58.1, 53.2, 62.6, 60.9, 47.3, 65.9, 53.9, 250-499, 2025-05-16
"Aurum Properties Limited", "64209", 16.8, 11.6, 40.3, 25.5, 49.0, 54.5, 42.5, 54.6, 53.5, 60.2, 60.5, 48.3, 68.2, 55.2, 500-999, 2025-05-18
"Alpha Real Trust Limited", "64310", 15.8, 10.3, 37.3, 21.1, 46.2, 52.4, 44.3, 57.3, 53.1, 61.5, 60.8, 49.1, 67.3, 56.2, 250-499, 2025-05-20
"Asset & Wealth Management Limited", "63990", 18.6, 13.1, 42.4, 26.0, 50.2, 56.3, 43.1, 54.2, 53.8, 60.0, 60.4, 48.6, 69.1, 56.8, 500-999, 2025-05-22
"St William Developments Limited", "64209", 21.1, 16.1, 50.1, 30.3, 54.7, 62.2, 44.8, 56.1, 55.5, 62.4, 62.5, 51.2, 72.2, 61.5, 1000-4999, 2025-05-24
"Silvermist Limited", "70900", 10.6, 5.0, 26.9, 10.8, 34.4, 40.2, 46.9, 59.5, 53.4, 63.4, 61.0, 47.8, 65.0, 54.0, 250-499, 2025-05-26
"RWin Estate Services Limited", "66190", 22.1, 17.4, 53.2, 33.5, 57.0, 64.3, 46.0, 57.2, 56.0, 63.5, 63.5, 52.3, 74.1, 64.4, 500-999, 2025-05-28
"RWin Estate Agency Limited", "66190", 20.8, 15.1, 48.5, 29.6, 53.9, 61.0, 44.5, 56.5, 55.4, 62.8, 62.8, 51.1, 72.5, 61.9, 1000-4999, 2025-05-30
"Pure Commercial Properties Limited", "64209", 14.9, 9.4, 35.9, 20.8, 45.5, 52.5, 44.1, 57.4, 53.7, 61.9, 61.5, 49.3, 67.4, 56.5, 250-499, 2025-06-01
"NewRiver Retail Limited", "64209", 19.5, 14.3, 46.5, 28.8, 51.0, 57.0, 43.3, 55.5, 54.0, 60.9, 61.5, 49.5, 70.1, 59.1, 500-999, 2025-06-03
"NewRiver REIT plc", "64209", 15.3, 10.0, 37.1, 21.5, 45.9, 52.2, 44.5, 57.2, 53.8, 61.8, 61.8, 49.4, 67.3, 56.5, 1000-4999, 2025-06-05
"Legal & General Capital Limited", "64209", 11.9, 7.0, 30.4, 15.8, 41.8, 46.6, 45.6, 58.9, 53.9, 63.2, 61.9, 48.4, 65.9, 54.5, 250-499, 2025-06-07
"Grosvenor Britain & Ireland", "64209", 19.1, 13.6, 45.4, 27.6, 51.9, 57.5, 43.5, 55.1, 54.0, 60.5, 61.0, 49.2, 70.0, 59.2, 500-999, 2025-06-09
"Far clare investments Ltd", "64209", 13.5, 8.2, 32.6, 18.4, 43.2, 49.0, 45.2, 57.8, 53.9, 62.3, 61.9, 48.8, 66.3, 55.3, 250-499, 2025-06-11
"British Land Company PLC", "64209", 18.9, 13.5, 44.8, 28.2, 52.3, 58.3, 43.1, 54.3, 53.9, 60.0, 60.4, 48.8, 69.9, 56.5, 1000-4999, 2025-06-13
"Mishcon de Reya Group (Operations) Limited", "64209", 30.4, 23.6, 73.9, 30.0, 55.4, 64.0, 25.4, 74.6, 15.1, 84.9, 27.0, 73.0, 55.6, 44.4, 500-999, 2025-06-15
"Green Property Holdings Limited", "64209", 19.4, 14.0, 46.0, 28.4, 50.9, 56.8, 43.5, 55.5, 54.0, 60.8, 61.5, 49.6, 70.1, 59.3, 500-999, 2025-06-17
"EDPR UK Limited", "64209", 20.8, 15.3, 48.5, 29.6, 53.9, 61.0, 44.5, 56.5, 55.4, 62.8, 62.8, 51.1, 72.5, 61.9, 1000-4999, 2025-06-19
"Ediston Real Estate Limited", "64209", 19.2, 13.2, 43.4, 24.9, 49.9, 55.9, 42.4, 54.3, 53.0, 60.0, 59.0, 47.1, 68.3, 55.6, 1000-4999, 2025-06-21
"Alpha Real Trust Limited", "64209", 15.8, 10.3, 37.3, 21.1, 46.2, 52.4, 44.3, 57.3, 53.1, 61.5, 60.8, 49.1, 67.3, 56.2, 250-499, 2025-06-23
"Asset & Wealth Management Limited", "64209", 18.6, 13.1, 42.4, 26.0, 50.2, 56.3, 43.1, 54.2, 53.8, 60.0, 60.4, 48.6, 69.1, 56.8, 500-999, 2025-06-25
"RWin Estate Services Limited", "64209", 22.1, 17.4, 53.2, 33.5, 57.0, 64.3, 46.0, 57.2, 56.0, 63.5, 63.5, 52.3, 74.1, 64.4, 500-999, 2025-06-27
"RWin Estate Agency Limited", "64209", 20.8, 15.1, 48.5, 29.6, 53.9, 61.0, 44.5, 56.5, 55.4, 62.8, 62.8, 51.1, 72.5, 61.9, 1000-4999, 2025-06-29
"Pure Commercial Properties Limited", "64209", 14.9, 9.4, 35.9, 20.8, 45.5, 52.5, 44.1, 57.4, 53.7, 61.9, 61.5, 49.3, 67.4, 56.5, 250-499, 2025-07-01
"NewRiver Retail Limited", "64209", 19.5, 14.3, 46.5, 28.8, 51.0, 57.0, 43.3, 55.5, 54.0, 60.9, 61.5, 49.5, 70.1, 59.1, 500-999, 2025-07-03
"NewRiver REIT plc", "64209", 15.3, 10.0, 37.1, 21.5, 45.9, 52.2, 44.5, 57.2, 53.8, 61.8, 61.8, 49.4, 67.3, 56.5, 1000-4999, 2025-07-05
"Legal & General Capital Limited", "64209", 11.9, 7.0, 30.4, 15.8, 41.8, 46.6, 45.6, 58.9, 53.9, 63.2, 61.9, 48.4, 65.9, 54.5, 250-499, 2025-07-07
