EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
CareTech Community Choices Ltd,85310,18.9,12.5,51.1,18.9,22.9,63.3,25.8,54.1,19.2,62.1,28.5,65.2,22.1,52.8,500-999,2025-04-01 14:58:19
Lockhart Garrision Ltd,64209,32.4,26.1,75.2,25.4,58.1,66.1,28.5,75.6,21.9,85.9,30.8,74.1,58.3,45.1,1000-4999,2025-03-29 15:21:59
RCS (UK) Ltd,70290,9.1,3.2,36.3,12.9,20.1,16.5,53.1,47.3,53.1,47.3,51.1,49.9,56.9,44.1,250-499,2025-04-05 11:35:41
Macaulay Sinclair LLP,74100,14.7,7.9,43.9,10.2,31.1,44.9,26.1,69.2,18.5,77.9,29.3,70.1,31.3,50.2,500-999,2025-03-28 14:22:01
BCS (UK) Ltd,82990,20.3,14.5,59.4,22.1,23.3,65.1,24.8,73.5,19.9,84.2,26.5,72.9,23.5,59.2,1000-4999,2025-04-02 15:49:11
RJW UK Ltd,85310,22.5,16.3,61.1,24.9,25.4,63.9,29.5,71.3,44.8,82.4,30.8,68.5,25.1,57.9,500-999,2025-04-03 11:42:15
Broughton Moor Primary Academy Trust,85310,25.8,19.2,65.3,28.5,24.5,66.3,28.1,75.2,22.9,85.2,31.1,72.9,24.9,62.3,250-499,2025-03-30 14:11:22
Zetronix Ltd,64209,29.4,23.7,68.1,30.3,57.4,63.5,26.3,74.9,19.3,86.1,29.6,73.3,57.1,46.1,1000-4999,2025-04-04 15:15:39
Chapman Taylor Ltd,82990,12.9,6.5,39.2,13.1,24.1,40.1,25.9,66.3,20.9,79.4,28.8,67.9,24.3,48.1,500-999,2025-03-31 14:35:51
DMK Foods Ltd,64209,35.1,28.9,70.5,32.1,60.1,65.5,27.5,77.4,23.8,87.1,32.5,76.2,59.8,48.6,1000-4999,2025-04-05 11:58:51
Burrard Ltd,82990,15.8,10.3,46.5,20.5,29.5,42.9,27.1,69.5,43.8,81.1,30.5,69.1,29.9,51.4,500-999,2025-04-01 14:02:29
Colloide Ltd,82990,19.8,13.4,57.3,25.6,27.1,59.7,26.5,72.3,25.2,80.4,29.3,72.1,27.4,54.2,1000-4999,2025-03-29 15:03:44
Ebs Monitoring Ltd,82990,17.7,11.4,48.2,19.9,32.2,43.9,27.9,68.5,20.4,78.5,29.1,67.9,32.3,49.3,500-999,2025-04-02 15:28:04
GBB Group Ltd,82990,13.2,7.1,40.3,15.5,30.3,40.1,24.9,67.4,22.8,78.4,27.5,66.9,30.5,48.5,1000-4999,2025-04-03 15:49:25
Trimble UK Ltd,82990,24.1,17.8,63.4,27.9,25.2,64.1,29.3,73.9,25.5,81.3,31.6,74.1,25.4,58.7,500-999,2025-03-30 14:44:09
Vernon Building Society Ltd,82990,11.5,5.6,38.1,14.9,28.9,39.9,24.7,64.1,20.9,74.5,26.9,63.9,28.3,49.1,250-499,2025-04-04 15:22:38
Kemsley Ltd,82990,16.5,10.9,45.6,21.3,31.6,41.3,26.3,69.2,25.4,76.4,29.1,69.9,31.4,52.2,500-999,2025-04-05 11:13:17
Hallmark Care Services Ltd,85310,21.1,15.4,56.9,23.9,26.9,62.5,27.9,72.6,20.8,80.9,30.6,71.1,26.3,56.5,1000-4999,2025-03-31 15:04:05
