EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
"MISHCON DE REYA GROUP (ADMINISTRATION) LIMITED""",64203,13.9,7.2,58.1,20.7,44.9,51.9,42.0,58.4,31.0,55.6,24.5,60.0,39.5,62.2,38.8,500-999
TEESSIDE DEVELOPMENT CORPORATION,85300,-1.9,-10.2,17.3,-30.6,30.0,34.0,18.0,40.0,18.0,42.0,22.0,35.0,28.0,40.0,20.0,1000-4999
ROYAL COLLEGE OF PATHOLOGISTS,85500,-7.3,-14.5,-2.4,-22.9,20.0,23.0,6.0,10.5,12.0,15.0,18.0,12.0,15.0,10.5,20.0,100-249
THE LONDON OFFICE (UK) LIMITED,64209,-9.4,-17.6,-7.6,-27.9,35.0,41.0,-4.0,-2.0,-4.0,-2.0,-3.0,-2.0,-4.0,-2.0,-3.0,500-999
THE ORATORY SCHOOL TRUST LIMITED,85300,-3.3,-11.5,-1.1,-25.1,25.0,30.0,13.0,27.0,15.0,25.0,20.0,27.0,25.0,30.0,20.0,250-499
THE ROSLIN INSTITUTE LIMITED,85500,-9.7,-19.4,-5.6,-30.6,40.0,45.0,-5.0,-2.0,-5.0,-2.0,-4.0,-2.0,-5.0,-2.0,-4.0,1000-4999
ROYAL AERONAUTICAL SOCIETY,85500,-4.5,-13.4,-4.5,-25.8,35.0,40.0,0.0,10.0,5.0,10.0,5.0,10.0,5.0,10.0,5.0,100-249
THE NATIONAL STATISTICS FORTRANET LIMITED,64209,1.9,-2.3,-5.9,-22.9,45.0,50.0,-5.0,-2.0,-5.0,-2.0,-4.0,-2.0,-5.0,-2.0,-4.0,500-999
ROYAL COLLEGE OF GENERAL PRACTITIONERS,85500,-7.1,-15.9,-3.9,-26.9,30.0,35.0,-3.0,-2.0,-3.0,-2.0,-2.0,-2.0,-3.0,-2.0,-2.0,100-249
THE HOSPITALS' FUND FOR TRAINING AND RESEARCH LIMITED,85500,-10.3,-20.7,-8.4,-33.6,50.0,55.0,-8.0,-4.0,-8.0,-4.0,-7.0,-4.0,-8.0,-4.0,-7.0,1000-4999
THE DOWLING GROUP LIMITED,64203,-6.7,-15.3,-3.7,-26.3,40.0,45.0,-3.0,-2.0,-3.0,-2.0,-2.0,-2.0,-3.0,-2.0,-2.0,500-999
PETROFAC OFFSHORE B.V. LIMITED,59110,-16.5,-25.9,-26.4,-41.4,60.0,65.0,-26.0,-30.0,-26.0,-30.0,-25.0,-30.0,-26.0,-30.0,-25.0,1000-4999
THE ABBEY NATIONAL LIMITED,64209,-6.9,-16.1,-4.3,-27.6,48.0,53.0,-4.0,-2.0,-4.0,-2.0,-3.0,-2.0,-4.0,-2.0,-3.0,500-999
THE MANSION HOUSE FUND LIMITED,85500,-4.2,-12.8,-2.5,-26.4,38.0,42.0,-2.0,-2.0,-2.0,-2.0,-1.0,-2.0,-2.0,-2.0,-1.0,100-249
THE CONCEPT GROUP LIMITED,64209,-5.1,-14.5,-3.1,-27.2,42.0,47.0,-3.0,-2.0,-3.0,-2.0,-2.0,-2.0,-3.0,-2.0,-2.0,500-999
THE COMBINED STUDENT UNIONS LIMITED,85500,-8.5,-18.1,-5.2,-29.5,45.0,50.0,-5.0,-2.0,-5.0,-2.0,-4.0,-2.0,-5.0,-2.0,-4.0,1000-4999
THE ASHTON GROUP LIMITED,64209,-7.8,-17.3,-5.6,-29.6,50.0,55.0,-5.0,-2.0,-5.0,-2.0,-4.0,-2.0,-5.0,-2.0,-4.0,500-999
THE FORTIS GROUP LIMITED,85500,-2.7,-9.4,-2.2,-23.6,35.0,40.0,-2.0,-2.0,-2.0,-2.0,-1.0,-2.0,-2.0,-2.0,-1.0,100-249
THE DOUGLAS-HOME GROUP LIMITED,64203,-9.5,-20.3,-6.9,-32.6,55.0,60.0,-6.0,-4.0,-6.0,-4.0,-5.0,-4.0,-6.0,-4.0,-5.0,500-999
ROYAL SOCIETY FOR PUBLIC HEALTH,85500,-6.3,-15.6,-3.9,-26.4,40.0,45.0,-3.0,-2.0,-3.0,-2.0,-2.0,-2.0,-3.0,-2.0,-2.0,100-249
THE LORIEN GROUP LIMITED,85500,-3.5,-11.5,-2.9,-25.7,38.0,43.0,-2.0,-2.0,-2.0,-2.0,-1.0,-2.0,-2.0,-2.0,-1.0,100-249
THE NEUROSCIENCE AND BIOENGINEERING COLLABORATION LIMITED,85500,-10.1,-21.3,-7.5,-33.5,52.0,57.0,-7.0,-4.0,-7.0,-4.0,-6.0,-4.0,-7.0,-4.0,-6.0,1000-4999
THE ROYAL COLLEGE OF PATHOLOGISTS (OPERATIONS) LIMITED,85500,-9.9,-20.8,-6.4,-32.9,55.0,60.0,-6.0,-4.0,-6.0,-4.0,-5.0,-4.0,-6.0,-4.0,-5.0,1000-4999
THE INSTITUTE OF FOOD SCIENCE AND TECHNOLOGY LIMITED,85500,-4.8,-13.6,-3.1,-26.1,42.0,47.0,-3.0,-2.0,-3.0,-2.0,-2.0,-2.0,-3.0,-2.0,-2.0,100-249
THE THEATRE ROYAL (MULTIPLE VENUES) LIMITED,59110,-11.2,-22.6,-7.8,-34.5,58.0,63.0,-7.0,-4.0,-7.0,-4.0,-6.0,-4.0,-7.0,-4.0,-6.0,1000-4999
THE ENGINEERING AND PHYSICAL SCIENCES RESEARCH COUNCIL,85500,-5.3,-14.9,-3.5,-27.3,44.0,49.0,-3.0,-2.0,-3.0,-2.0,-2.0,-2.0,-3.0,-2.0,-2.0,100-249
THE FUTURE OF THEATRE LIMITED,59110,-8.9,-19.3,-6.1,-31.3,54.0,59.0,-6.0,-4.0,-6.0,-4.0,-5.0,-4.0,-6.0,-4.0,-5.0,1000-4999
THE CROWN ESTATE,85300,-12.1,-24.9,-10.3,-37.4,65.0,70.0,-10.0,-14.0,-10.0,-14.0,-9.0,-14.0,-10.0,-14.0,-9.0,1000-4999
THE LONDON OFFICE (UK) LIMITED,64209,-5.9,-15.7,-3.7,-28.2,48.0,53.0,-3.0,-2.0,-3.0,-2.0,-2.0,-2.0,-3.0,-2.0,-2.0,500-999
THE DOCKERS' LIGHTQUAY LIMITED,64209,-3.8,-11.8,-2.2,-25.4,40.0,45.0,-2.0,-2.0,-2.0,-2.0,-1.0,-2.0,-2.0,-2.0,-1.0,500-999
THE CHESHIRE FIRE ANDBRISTOL LIMITED,85300,-5.4,-14.7,-3.4,-26.8,45.0,50.0,-3.0,-2.0,-3.0,-2.0,-2.0,-2.0,-3.0,-2.0,-2.0,1000-4999
THE ORATORY SCHOOL TRUST LIMITED,85300,-6.4,-15.8,-4.2,-28.3,50.0,55.0,-4.0,-2.0,-4.0,-2.0,-3.0,-2.0,-4.0,-2.0,-3.0,250-499
THE ASHTON GROUP LIMITED,64209,-7.3,-17.3,-5.4,-30.2,52.0,57.0,-5.0,-2.0,-5.0,-2.0,-4.0,-2.0,-5.0,-2.0,-4.0,500-999
THE CONCEPT GROUP LIMITED,64209,-5.8,-15.4,-3.6,-28.0,48.0,53.0,-3.0,-2.0,-3.0,-2.0,-2.0,-2.0,-3.0,-2.0,-2.0,500-999
THE FORTIS GROUP LIMITED,85500,-8.4,-18.6,-5.8,-30.8,52.0,57.0,-5.0,-2.0,-5.0,-2.0,-4.0,-2.0,-5.0,-2.0,-4.0,100-249
THE DOUGLAS-HOME GROUP LIMITED,64203,-6.1,-15.7,-3.9,-28.6,50.0,55.0,-3.0,-2.0,-3.0,-2.0,-2.0,-2.0,-3.0,-2.0,-2.0,500-999
THE ROYAL COLLEGE OF PATHOLOGISTS (OPERATIONS) LIMITED,85500,-4.4,-12.5,-2.8,-26.3,40.0,45.0,-2.0,-2.0,-2.0,-2.0,-1.0,-2.0,-2.0,-2.0,-1.0,1000-4999
THE THEATRE ROYAL (MULTIPLE VENUES) LIMITED,59110,-6.8,-16.2,-4.4,-30.2,52.0,57.0,-4.0,-2.0,-4.0,-2.0,-3.0,-2.0,-4.0,-2.0,-3.0,1000-4999
THE LONDON OFFICE (UK) LIMITED,64209,-4.8,-13.8,-3.1,-27.3,45.0,50.0,-3.0,-2.0,-3.0,-2.0,-2.0,-2.0,-3.0,-2.0,-2.0,500-999
