"EmployerName","SicCodes","DiffMeanHourlyPercent","DiffMedianHourlyPercent","DiffMeanBonusPercent","DiffMedianBonusPercent","MaleBonusPercent","FemaleBonusPercent","MaleLowerQuartile","FemaleLowerQuartile","MaleLowerMiddleQuartile","FemaleLowerMiddleQuartile","MaleUpperMiddleQuartile","FemaleUpperMiddleQuartile","MaleTopQuartile","FemaleTopQuartile","EmployerSize","DateSubmitted"
"SILVERLINE GROUP LIMITED",64209,34.1,27.9,51.1,30.5,52.9,61.1,27.3,69.5,36.4,82.9,51.1,59.0,43.9,45.1,500-999,2025-04-09 10:20:45
"MASTERS HILLINGDON LIMITED",55100,20.6,10.2,48.5,32.2,50.3,55.4,31.1,81.2,39.4,62.5,45.6,58.3,53.2,46.8,250-499,2025-03-27 13:55:32
"GREEN PEAK HOLDINGS LIMITED","59131,59140",7.9,3.5,36.9,22.9,19.4,14.9,47.3,52.1,44.9,49.0,46.3,55.7,58.9,41.1,1000-4999,2025-04-13 12:48:15
"SKY VEGAN LIMITED",64209,38.5,32.8,40.2,28.8,61.9,53.2,28.6,73.4,43.2,82.5,43.9,55.6,56.9,43.1,500-999,2025-04-11 11:55:29
"GLOBAL AQUISITION SOLUTIONS LIMITED",55100,18.2,7.9,32.3,26.9,50.5,63.4,33.9,73.2,43.8,57.0,46.2,54.9,55.5,44.5,250-499,2025-03-25 14:21:49
"PHILIPS LIGHTING UK LIMITED","59131,59140",11.5,-1.9,39.1,17.3,26.2,23.1,51.1,47.3,45.4,52.0,47.3,55.6,54.5,46.3,1000-4999,2025-04-10 15:01:22
"NORTHERN IRELAND WATER LIMITED",64209,29.4,22.5,48.9,29.1,51.9,57.4,30.8,70.3,42.5,75.5,44.2,56.3,54.5,44.1,500-999,2025-04-12 10:11:57
"EAST MIDLANDS TRAVEL LIMITED",55100,22.9,13.3,46.2,24.5,54.0,59.5,36.1,83.0,45.6,65.3,49.5,60.4,55.4,46.2,250-499,2025-03-28 12:58:40
"AFRICA ENERGY LTD","59131,59140",6.3,0.0,34.8,18.5,19.2,21.4,46.4,52.1,41.4,54.3,45.9,56.2,52.5,45.5,1000-4999,2025-04-14 13:16:48
"NEO ESTATE AGENTS LIMITED",64209,31.8,24.5,44.1,26.8,57.3,61.3,31.8,78.2,42.3,85.2,45.5,58.0,54.3,45.9,500-999,2025-04-08 12:04:19
"FIRST JEWISH FEDERATION LIMITED",55100,19.1,9.4,41.9,26.2,49.3,56.2,34.5,78.9,41.3,63.5,46.9,58.2,52.9,46.1,250-499,2025-03-26 15:09:10
"BLACKHAWK RESOURCES LIMITED","59131,59140",8.6,2.5,37.3,24.9,23.9,25.5,48.4,53.1,42.6,54.9,46.1,58.4,53.3,46.7,1000-4999,2025-04-15 11:49:17
"BRIGHTON AND HOVE CITY COUNCIL",64209,25.6,18.7,45.6,28.4,55.3,60.3,32.1,78.1,42.9,85.6,45.4,59.1,54.4,46.2,500-999,2025-04-07 14:35:42
"GREATER LONDON AUTHORITY",55100,21.4,12.8,47.6,27.5,52.1,56.9,36.5,82.6,43.2,67.4,48.5,61.0,54.4,46.9,250-499,2025-03-29 12:29:32
"UPPER BAYSHIRE DISTRICT COUNCIL LIMITED","59131,59140",10.3,2.9,38.5,21.8,26.5,27.3,49.2,51.1,44.3,54.7,46.9,58.6,53.4,47.1,1000-4999,2025-04-16 15:27:01
"OXFORDSHIRE COUNTY COUNCIL",64209,27.9,20.9,43.9,27.8,53.3,61.0,33.8,81.3,43.4,86.4,45.7,60.6,54.7,46.7,500-999,2025-04-18 11:35:17
"THE OAKS CARE CENTRES LTD",55100,24.1,16.2,43.1,26.8,51.4,56.1,35.9,78.8,42.6,69.9,46.5,59.1,53.5,45.9,250-499,2025-03-24 13:29:56
"H. W. DENTON LIMITED",64209,33.2,26.4,49.3,28.8,54.4,61.4,31.2,78.3,43.9,85.1,45.8,59.6,55.3,46.3,500-999,2025-04-06 12:18:51
"GRANT THORNTON UK LLP",55100,20.1,11.1,46.8,30.8,51.3,59.4,36.4,83.6,43.1,66.3,48.7,61.2,54.3,46.7,250-499,2025-03-30 15:02:47
"BARTON WILLMORE LIMITED","59131,59140",9.5,-1.4,36.9,25.2,23.8,24.4,46.6,51.8,41.9,52.7,46.2,57.5,54.3,46.5,1000-4999,2025-04-05 14:11:36
"PAIGNTON AND DISTRICT COMMUNITY HOUSING TRUST LIMITED",64209,29.1,22.2,44.3,28.1,53.8,60.4,32.8,81.4,43.1,86.5,45.6,60.2,54.4,47.1,500-999,2025-04-09 14:23:43
"THE CHURCH OF ENGLAND PENSIONS BOARD",55100,21.8,14.2,40.3,26.1,50.3,56.1,35.5,81.0,42.2,69.0,46.2,59.1,53.0,45.9,250-499,2025-03-31 10:59:42
"LIVERPOOL JOHN MOORES UNIVERSITY",64209,28.5,21.1,42.8,28.8,52.4,60.1,33.7,82.2,43.7,85.8,45.6,61.5,54.8,46.8,500-999,2025-04-19 12:41:18
"READING BOROUGH COUNCIL LIMITED",55100,23.6,15.3,46.6,29.4,51.6,59.4,37.2,83.4,43.5,70.1,48.4,61.0,54.7,47.1,250-499,2025-03-22 13:41:51
"CANARY WHARF GROUP LIMITED",64209,35.2,28.4,43.8,28.2,55.5,62.4,32.4,80.8,44.6,86.6,46.3,61.6,55.3,47.2,500-999,2025-04-10 10:45:41
"CITY OF WESTMINSTER COLLEGE LIMITED",55100,19.4,10.4,41.5,27.6,50.7,56.4,35.1,78.4,42.7,68.8,46.1,58.8,52.6,46.4,250-499,2025-03-23 14:49:43
"NEWBURY BOROUGH COUNCIL LIMITED",64209,26.8,19.9,42.4,28.5,52.9,60.6,33.9,83.3,43.8,87.4,45.9,61.7,54.6,47.2,500-999,2025-04-07 14:40:26
