"EmployerName","SicCodes","DiffMeanHourlyPercent","DiffMedianHourlyPercent","DiffMeanBonusPercent","DiffMedianBonusPercent","MaleBonusPercent","FemaleBonusPercent","MaleLowerQuartile","FemaleLowerQuartile","MaleLowerMiddleQuartile","FemaleLowerMiddleQuartile","MaleUpperMiddleQuartile","FemaleUpperMiddleQuartile","MaleTopQuartile","FemaleTopQuartile","EmployerSize","DateSubmitted"
"Prism Communications Ltd","96090","19.1","12.8","45.6","20.9","22.1","51.4","64.2","77.8","38.1","72.9","51.3","64.5","67.4","34.6","50-249","2025-02-28 14:52:15"
"Maxwell Poulson Limited","66190","10.3","2.4","28.5","11.5","19.4","43.6","57.9","42.1","55.6","48.2","50.8","42.0","56.2","41.8","1000-4999","2025-03-25 15:07:01"
"Weston and Co (UK) Ltd","75100","23.9","17.1","68.2","35.9","55.6","63.8","41.9","79.2","32.1","73.4","58.2","71.5","59.8","40.2","250-499","2025-04-08 10:27:42"
"Silverdale Developments Ltd","68100","15.4","8.1","31.9","14.3","20.6","52.4","51.9","69.8","39.5","62.1","48.9","65.3","60.2","39.8","500-999","2025-03-18 11:59:13"
"Kentish Holdings Ltd","66110","14.5","7.7","30.8","12.9","24.5","50.0","43.9","63.4","35.6","54.3","49.2","56.8","62.1","37.9","1000-4999","2025-02-25 12:46:05"
"Freemans Ltd","65120","21.2","15.5","61.9","29.4","52.6","68.4","45.6","76.2","33.8","71.9","62.1","74.3","66.5","33.5","250-499","2025-03-29 14:02:45"
"Collins & Co (London) Ltd","66190","12.6","5.2","29.4","13.8","19.8","48.2","53.4","41.5","72.9","48.5","51.2","44.8","58.3","42.0","1000-4999","2025-04-09 09:58:23"
"Larkspur Investments Ltd","66110","16.3","9.5","38.5","19.2","25.6","51.3","50.9","63.8","38.5","58.2","52.5","65.1","61.4","38.1","500-999","2025-02-22 14:31:19"
"Hawthorn Healthcare Ltd","86900","20.8","14.2","59.3","32.9","53.4","66.9","43.9","75.6","34.2","70.4","63.8","75.2","68.1","31.9","250-499","2025-03-26 12:48:01"
"Willowdale Enterprises Ltd","66120","18.2","12.9","50.6","25.5","40.3","58.5","52.9","61.4","43.5","58.8","54.2","61.0","59.4","42.6","500-999","2025-02-23 10:58:40"
"Burleigh Developments Ltd","68200","14.1","6.9","32.1","15.2","23.9","48.0","47.3","62.9","40.5","53.2","49.5","57.4","61.3","37.1","1000-4999","2025-03-22 15:20:13"
"Ferndale Investments Ltd","66110","17.5","10.7","44.9","22.8","31.4","53.8","54.2","56.4","42.8","58.5","52.9","59.6","58.2","41.8","250-499","2025-03-31 14:16:26"
"Slipstream Developments Ltd","66120","13.9","5.8","30.6","13.5","20.7","49.5","48.8","59.2","41.1","55.6","50.4","54.9","60.5","37.5","1000-4999","2025-04-08 11:38:42"
"Millbrook Developments Ltd","68200","15.7","9.4","34.8","18.3","25.2","49.7","52.9","44.9","70.3","48.5","52.3","46.2","59.6","39.6","500-999","2025-02-27 15:49:01"
"Belmont Estates Ltd","66110","19.3","13.3","56.9","28.4","43.1","62.9","48.5","66.9","42.1","59.4","55.3","64.8","59.5","40.5","250-499","2025-04-05 10:56:44"
"Fenway Developments Ltd","66120","14.8","7.4","32.5","14.8","24.3","49.2","48.3","58.4","41.5","53.2","51.9","56.5","60.1","38.3","1000-4999","2025-02-24 14:11:19"
"Cliveden Estates Ltd","66110","11.4","4.8","27.5","12.6","20.3","47.5","46.8","51.9","43.4","49.2","46.5","51.9","55.5","39.5","500-999","2025-04-06 13:38:25"
"Martello Developments Ltd","68200","18.6","12.1","51.4","27.9","39.8","59.5","51.2","60.2","44.9","57.9","54.9","61.4","59.2","40.8","250-499","2025-03-28 15:35:16"
"Ivanhoe Enterprises Ltd","66120","16.9","10.1","41.8","20.4","35.3","54.9","52.3","54.9","41.1","56.5","51.2","58.8","61.5","39.3","1000-4999","2025-04-09 09:24:58"
"Rosebank Developments Ltd","68200","13.5","6.2","29.8","14.5","21.9","48.0","47.8","56.2","42.3","50.4","49.5","54.8","58.5","37.3","500-999","2025-03-21 14:55:02"
"Holmfirth Developments Ltd","66120","12.1","4.6","29.1","13.4","20.6","46.9","46.3","55.9","40.9","52.3","48.8","54.2","58.5","36.9","1000-4999","2025-02-26 15:04:51"
"Whitby Developments Ltd","68200","17.3","10.8","45.6","23.5","33.4","52.9","51.8","56.1","43.4","57.3","52.2","59.6","58.9","40.3","250-499","2025-04-04 14:27:42"
"Netherwood Estates Ltd","66110","15.2","8.5","35.6","18.2","27.1","51.0","47.9","59.4","43.4","54.9","50.2","57.4","61.2","38.7","1000-4999","2025-03-27 12:05:39"
"Highfield Developments Ltd","68200","14.9","7.1","33.2","15.5","24.5","48.3","49.9","52.3","44.1","49.9","50.8","53.3","59.4","38.1","500-999","2025-04-07 15:41:59"
"Winterbourne Estates Ltd","66120","20.6","14.8","63.8","33.6","45.9","61.5","52.1","63.8","43.9","59.2","56.9","64.5","60.1","41.9","250-499","2025-03-30 12:32:48"
"Blackheath Estates Ltd","66110","13.8","6.3","30.5","14.2","22.1","48.2","47.5","54.2","41.5","51.3","49.2","54.9","58.8","37.3","1000-4999","2025-02-23 13:45:23"
"Chiltern Developments Ltd","68200","16.1","9.3","40.3","20.8","30.8","52.8","51.1","56.2","43.9","55.9","51.3","58.1","61.3","39.3","500-999","2025-04-05 10:19:55"
"Somerset Estates Ltd","66120","12.6","5.1","29.4","13.8","21.1","47.3","46.9","55.1","42.5","52.2","49.0","55.5","59.1","38.1","250-499","2025-03-23 12:10:46"
"Telford Developments Ltd","68200","18.4","12.5","52.8","28.3","36.9","55.9","52.0","61.1","45.1","58.8","54.9","61.3","59.5","40.5","1000-4999","2025-04-06 15:28:39"
"Yardley Estates Ltd","66120","11.9","4.9","28.3","14.1","20.9","46.8","46.3","54.5","43.3","51.5","49.0","54.9","58.0","37.3","500-999","2025-03-24 14:42:04"
"Brentwood Estates Ltd","66110","17.2","10.4","43.9","22.6","34.5","52.6","51.7","55.9","43.5","56.1","51.5","58.8","61.1","39.5","250-499","2025-04-09 09:43:55"
"Lindsey Developments Ltd","68200","14.7","7.5","33.5","16.3","24.7","48.5","49.3","55.2","43.9","51.9","51.4","54.9","59.4","38.3","500-999","2025-02-25 13:57:22"
"Bedford Estates Ltd","66120","15.5","8.9","36.5","19.4","29.3","52.0","49.5","59.4","44.1","55.6","51.9","58.8","60.4","38.6","1000-4999","2025-04-07 15:00:38"
"Easton Estates Ltd","66110","12.9","5.8","28.9","14.7","22.1","47.0","46.5","55.1","43.9","51.4","49.1","55.5","59.0","37.5","250-499","2025-03-19 14:50:13"
"Whitstable Estates Ltd","68200","16.4","9.9","41.8","21.4","31.5","52.2","51.4","57.3","44.9","55.9","52.6","59.2","60.6","39.4","500-999","2025-02-28 12:45:56"
"Caversham Estates Ltd","66120","14.3","6.9","32.4","15.2","24.3","48.8","47.5","56.5","42.9","52.3","50.4","55.9","60.3","37.9","1000-4999","2025-04-08 10:49:07"
"Fincham Estates Ltd","66110","18.9","13.5","54.7","30.1","36.3","55.9","53.5","60.1","45.5","58.2","54.4","61.8","60.1","41.1","250-499","2025-03-25 12:19:35"
"Upper Norwood Estates Ltd","68200","15.8","9.1","37.3","20.1","29.3","51.1","49.7","57.9","44.5","55.9","52.5","58.2","59.5","38.9","500-999","2025-04-06 14:04:42"
"Southwark Estates Ltd","66110","12.8","5.5","28.6","14.4","22.0","47.3","46.8","55.5","43.9","51.9","49.2","55.5","59.2","37.5","250-499","2025-02-26 15:23:11"
"Riseley Estates Ltd","66120","20.1","14.5","62.6","33.3","44.3","61.1","52.4","64.9","44.1","59.2","57.2","64.5","60.1","41.9","1000-4999","2025-03-22 14:09:04"
"Begbroke Estates Ltd","68200","13.4","6.1","30.3","14.9","21.9","48.4","46.9","56.3","43.3","52.1","50.0","55.5","60.2","37.7","500-999","2025-03-18 14:59:28"
"Mile End Estates Ltd","66110","16.6","10.0","42.8","21.5","32.8","53.8","51.7","55.1","44.3","56.5","51.6","59.4","61.5","39.3","250-499","2025-04-03 10:37:55"
