activity_year,derived_msa-md,state_code,county_code,census_tract,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,loan_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,co-applicant_ethnicity-1,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,co-applicant_race-1,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution
75800,48.0,247.0,32000.0,1,1,1,3,1,1.0,1,220000.0,85.0,5.25,1.25,1,3850.0,1150.0,900.0,125.0,1050.0,360.0,0.0,0.0,0,0,0,0,975000.0,1,1,1,,,,,,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,21.0,38,0,0,1,1
12345,56.0,123.0,24001.0,2,2,2,2,2,2.0,2,350000.0,90.0,6.75,2.0,0,4200.0,1600.0,1400.0,200.0,1200.0,300.0,1.0,0.0,1,0,1,0,850000.0,1,1,2,0,1,5.0,1.0,45000.0,60,2,0,0,1,0,1,1,1,1,1,1,1,1,68,29.0,1,1,0,0,
45678,49.0,87.0,12003.0,1,1,1,3,1,1.0,1,180000.0,83.0,4.85,1.0,1,3200.0,850.0,750.0,100.0,1000.0,360.0,0.0,0.0,0,0,0,0,480000.0,2,1,1,1,0,12.0,3.0,32000.0,40,2,1,1,1,1,1,1,1,1,1,1,1,1,27,42.0,0,1,1,1,
23456,6.0,45.0,44003.0,2,2,2,2,2,3.0,1,300000.0,92.5,7.25,2.5,1,4500.0,1800.0,1200.0,250.0,1500.0,360.0,1.0,1.0,0,0,0,0,1120000.0,3,2,2,0,0,1.0,2.0,78000.0,65,3,1,0,1,0,1,1,1,2,1,1,1,1,37,41.0,1,1,0,0,
34567,21.0,71.0,67000.0,1,1,1,3,1,1.0,1,280000.0,88.0,5.5,1.5,1,3800.0,1100.0,950.0,150.0,1200.0,300.0,0.0,0.0,1,1,0,0,950000.0,1,1,1,1,1,8.0,2.0,42000.0,45,2,1,1,1,1,1,1,1,1,2,1,1,1,22,34.0,0,0,1,1,
78901,30.0,3.0,89001.0,2,2,2,2,2,2.0,2,400000.0,87.5,6.15,1.75,0,5000.0,1300.0,1500.0,200.0,1800.0,300.0,0.0,0.0,0,0,1,0,1450000.0,2,1,2,0,1,6.0,1.0,68000.0,50,2,0,1,1,0,1,1,1,1,2,1,1,1,53,45.0,0,1,1,0,
11111,32.0,9.0,22004.0,1,1,1,3,3,1.0,1,165000.0,82.0,5.0,0.75,1,2800.0,900.0,700.0,85.0,1000.0,360.0,1.0,0.0,0,1,0,0,390000.0,1,1,1,1,0,14.0,4.0,35000.0,35,1,1,1,1,1,1,1,1,3,1,1,1,1,44,28.0,1,1,1,1,
22222,20.0,13.0,33002.0,2,2,2,2,2,3.0,2,380000.0,95.0,7.5,2.25,1,5500.0,1700.0,1400.0,300.0,2500.0,360.0,0.0,0.0,0,1,0,0,1020000.0,1,2,2,0,1,13.0,3.0,55000.0,60,2,0,0,1,0,1,1,1,1,2,1,1,1,69,39.0,0,1,0,0,
33333,55.0,21.0,44005.0,1,1,1,3,1,1.0,1,240000.0,86.0,5.75,1.35,1,3200.0,750.0,800.0,125.0,1100.0,360.0,0.0,0.0,1,0,0,0,765000.0,2,1,1,1,0,2.0,2.0,38000.0,55,2,1,1,1,1,1,1,1,1,1,1,1,1,21,27.0,0,0,1,1,
44444,12.0,27.0,55006.0,2,2,2,2,2,2.0,1,330000.0,89.0,6.5,2.0,1,4800.0,1500.0,1000.0,200.0,1700.0,300.0,1.0,0.0,0,0,1,0,920000.0,3,1,2,0,0,4.0,1.0,72000.0,42,2,0,0,1,0,1,1,1,1,2,1,1,1,51,49.0,1,1,1,1,
