data_year,agency_type_name,state_abbr,state_name,incident_date,adult_victim_count,juvenile_victim_count,total_offender_count,adult_offender_count,juvenile_offender_count,offender_race,offender_ethnicity,victim_count,offense_name,total_individual_victims,location_name,bias_desc,victim_types,multiple_offense,multiple_bias
1991,City,CA,California,1991-02-15,1,0,2,1,1,White,Non-Hispanic,1,Assault,1.0,Residence,Anti-Jewish,Single Victim,M,N
1992,Federal,IL,Illinois,1992-08-22,0,1,1,0,1,Black,Non-Hispanic,1,Intimidation,1.0,Public Place,Anti-Black or African American,Single Victim,S,S
1993,County,NY,New York,1993-11-05,2,0,3,2,1,Hispanic,Hispanic,2,Assault,2.0,Community Center,Anti-Hispanic,Single Victim,S,N
1994,City,TX,Texas,1994-04-30,1,1,1,1,0,Unknown,Not Specified,2,Intimidation,2.0,Church,Anti-Islamic,Single Victim,N,N
1995,Federal,FL,Florida,1995-07-18,0,0,2,2,0,White,Non-Hispanic,1,Destruction/Damage/Vandalism of Property,1.0,Restaurant,Anti-White,Single Victim,N,S
1996,County,PA,Pennsylvania,1996-01-09,1,0,2,1,1,Black,Non-Hispanic,1,Assault,1.0,Residence,Anti-Black or African American,Single Victim,S,N
1997,City,OH,Ohio,1997-09-12,2,1,4,3,1,Hispanic,Hispanic,3,Intimidation,3.0,School/College,Anti-Hispanic,Single Victim,N,S
1998,Federal,GA,Georgia,1998-03-27,0,0,1,0,1,White,Non-Hispanic,1,Destruction/Damage/Vandalism of Property,1.0,School/College,Anti-White,Single Victim,M,N
1999,County,MI,Michigan,1999-10-08,1,0,3,2,1,Unknown,Not Specified,1,Assault,1.0,Residence,Anti-Jewish,Single Victim,S,N
2000,City,WA,Washington,2000-06-14,0,1,2,1,1,Black,Non-Hispanic,1,Intimidation,1.0,Public Place,Anti-Black or African American,Single Victim,N,N
2991,Federal,VA,Virginia,1991-12-03,1,0,1,1,0,White,Non-Hispanic,1,Assault,1.0,Workplace,Anti-White,Single Victim,N,N
2002,City,NJ,New Jersey,2002-05-13,0,1,3,2,1,Hispanic,Hispanic,1,Intimidation,1.0,Hospital,Anti-Hispanic,Single Victim,N,N
2003,County,NC,North Carolina,2003-08-29,2,0,1,1,0,Black,Non-Hispanic,2,Destruction/Damage/Vandalism of Property,2.0,Store,Anti-Black or African American,Single Victim,S,S
2004,City,CO,Colorado,2004-02-19,1,1,2,1,1,White,Non-Hispanic,2,Assault,2.0,School/College,Anti-White,Single Victim,N,S
2005,Federal,MD,Maryland,2005-07-05,0,0,1,0,1,Unknown,Not Specified,1,Intimidation,1.0,Residence,Anti-Jewish,Single Victim,M,N
2006,County,CT,Connecticut,2006-11-10,1,0,2,1,1,Hispanic,Hispanic,1,Assault,1.0,Residence,Anti-Hispanic,Single Victim,S,N
2007,City,VA,Virginia,2007-03-17,1,0,1,1,0,Black,Non-Hispanic,1,Destruction/Damage/Vandalism of Property,1.0,School/College,Anti-Black or African American,Single Victim,N,N
2008,Federal,TN,Tennessee,2008-09-28,0,0,3,2,1,White,Non-Hispanic,1,Assault,1.0,Public Place,Anti-White,Single Victim,N,S
2009,County,OR,Oregon,2009-03-04,2,0,1,1,0,Unknown,Not Specified,2,Intimidation,2.0,Community Center,Anti-Jewish,Single Victim,S,N
2010,City,KY,Kentucky,2010-06-16,0,1,2,1,1,Black,non-Hispanic,1,Destruction/Damage/Vandalism of Property,1.0,Residence,Anti-Black or African American,Single Victim,N,N
2011,Federal,SC,South Carolina,2011-10-18,1,0,4,3,1,Hispanic,Hispanic,1,Assault,1.0,School/College,Anti-Hispanic,Single Victim,S,S
