activity_year,derived_msa-md,state_code,county_code,census_tract,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,loan_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,co-applicant_ethnicity-1,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,co-applicant_race-1,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution
2024,16980,CA,6075,06075032001,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,Loan originated,2,425000,80,6.75,1.5,0,8500,2500,3500,1500,750,360,0,0,2,2,2,2,,550000,1,1,,,1,,125000,38,1,1,2,5,2,4,2,8,2,4,1,5,2,4,35-44,25-34,No,No,1,1
2024,35620,NJ,34017,34017001100,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Black or African American,Female,Application approved but not accepted,1,75000,95,7.25,2.0,0,3200,1200,1800,800,400,180,0,0,2,2,2,2,,80000,1,1,,,2,,65000,42,1,6,1,5,1,4,1,8,1,4,2,5,1,4,25-34,9999,No,,1,1
2024,31080,TX,48113,48113020801,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,Loan originated,2,195000,85,6.25,0.75,0,6200,1800,2200,1000,500,360,0,0,2,2,2,2,,235000,1,1,,,1,,78000,31,1,1,2,5,2,4,5,8,2,4,1,5,2,4,45-54,45-54,No,No,1,1
2024,19100,IL,17031,17031010100,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,Loan originated,2,285000,90,5.75,0.5,0,5800,1500,2000,800,600,360,0,0,2,2,2,2,,320000,1,1,,,1,,95000,28,1,1,2,5,2,4,5,8,2,4,1,5,2,4,55-64,9999,Yes,,1,1
2024,26420,OH,39061,39061011200,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,Application withdrawn,3,155000,75,7.0,1.75,0,4500,1300,1700,900,400,360,0,0,2,2,2,2,,210000,1,1,,,1,,58000,35,1,6,1,5,1,4,5,8,1,4,2,5,1,4,35-44,9999,No,,1,1
2024,41860,PA,42003,42003010600,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,Loan originated,1,45000,85,8.5,3.0,0,2800,900,1200,600,200,180,0,0,2,2,2,2,,55000,1,1,,,1,,48000,40,1,6,2,5,2,4,3,8,2,4,1,5,2,4,65-74,9999,Yes,,1,1
2024,38060,FL,12011,12011007401,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,File closed for incompleteness,2,375000,78,6.9,1.25,0,9200,2800,3800,1800,900,360,0,0,2,2,2,2,,485000,1,1,,,1,,135000,32,1,6,2,5,2,4,5,8,2,4,2,5,2,4,45-54,9999,No,,1,1
2024,12060,AZ,4013,04013000100,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,American Indian or Alaska Native,Male,Application denied by financial institution,2,225000,88,6.5,1.0,0,6800,2000,2600,1200,600,360,0,0,2,2,2,2,,260000,1,1,,,1,,72000,36,1,1,1,5,1,4,1,8,1,4,1,5,1,4,25-34,25-34,No,No,1,1
2024,14460,MA,25017,25017040101,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,Loan originated,2,520000,82,6.1,1.1,0,10500,3200,4200,2000,1000,360,0,0,2,2,2,2,,640000,1,1,,,1,,165000,29,1,1,2,5,2,4,2,8,2,4,2,5,2,4,35-44,35-44,No,No,1,1
2024,33100,MI,26163,26163008000,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,Loan originated,1,65000,92,7.75,2.25,0,2900,950,1300,650,250,180,0,0,2,2,2,2,,72000,1,1,,,2,,55000,45,1,6,2,5,2,4,5,8,2,4,1,5,2,4,55-64,9999,Yes,,1,1
2024,19740,WI,55059,55059002201,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,Application approved but not accepted,2,175000,85,5.5,0.25,0,4800,1200,1600,700,500,360,0,0,2,2,2,2,,210000,1,1,,,1,,68000,30,1,1,2,5,2,4,5,8,2,4,1,5,2,4,65-74,9999,Yes,,1,1
2024,42660,NC,37183,37183020100,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Black or African American,Female,Loan originated,2,245000,80,6.8,1.4,0,7200,2100,2800,1300,700,360,0,0,2,2,2,2,,310000,1,1,,,1,,82000,33,1,6,1,5,1,4,3,8,1,4,2,5,1,4,35-44,9999,No,,1,1
2024,38900,WA,53033,53033041500,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Male,Application withdrawn,3,485000,75,6.3,1.0,0,9800,2900,3800,1800,900,360,0,0,2,2,2,2,,650000,1,1,,,1,,155000,26,1,6,2,5,2,4,7,8,2,4,1,5,2,4,45-54,45-54,No,No,1,1
2024,45300,CO,8031,08031008302,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,Loan originated,2,315000,85,6.4,0.9,0,7800,2200,2900,1400,700,360,0,0,2,2,2,2,,375000,1,1,,,1,,105000,30,1,1,2,5,2,4,5,8,2,4,2,5,2,4,25-34,25-34,No,No,1,1
2024,29540,NV,32003,32003010704,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,File closed for incompleteness,1,85000,90,8.0,2.5,0,3500,1100,1500,750,300,180,0,0,2,2,2,2,,95000,1,1,,,2,,62000,48,1,6,2,5,2,4,2,8,2,4,2,5,2,4,35-44,9999,No,,1,1
2024,36540,TN,47037,47037001800,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,Application denied by financial institution,2,195000,82,7.1,1.6,0,6200,1800,2400,1100,600,360,0,0,2,2,2,2,,240000,1,1,,,1,,71000,38,1,1,1,5,1,4,5,8,1,4,1,5,1,4,45-54,9999,No,,1,1
2024,41180,OR,41051,41051002401,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,Loan originated,2,410000,78,6.2,1.2,0,8800,2600,3400,1600,800,360,0,0,2,2,2,2,,530000,1,1,,,1,,140000,28,1,1,2,5,2,4,5,8,2,4,2,5,2,4,35-44,9999,No,,1,1
2024,17900,GA,13135,13135001100,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,Application approved but not accepted,2,235000,88,5.8,0.4,0,6500,1700,2200,1000,700,360,0,0,2,2,2,2,,270000,1,1,,,1,,85000,31,1,1,2,5,2,4,3,8,2,4,1,5,2,4,55-64,9999,Yes,,1,1
