activity_year,derived_msa-md,state_code,county_code,census_tract,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,loan_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,co-applicant_ethnicity-1,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,co-applicant_race-1,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution
2024,35620,CA,0370.0,06037203001.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Asian,Male,Loan originated,1,425000,0.85,7.125,2.75,0,8500,2500,3500,1.5,1500,360,0,0,2,2,2,2,500000,1,1,3,3,1,,120000,0.38,1,1,1,2,1,2,2,7,1,2,1,1,1,1,45-54,35-44,No,No,1,1
2024,16980,TX,2010.0,48201220500.0,FHA-insured:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,Loan originated,1,285000,0.96,6.875,0,0,6500,1800,2800,0,800,360,0,0,2,2,2,2,297000,1,1,3,3,1,,65000,0.42,1,3,2,5,1,5,3,3,1,5,2,2,2,2,25-34,9999,No,,1,1
2024,19100,FL,0050.0,12005001901.0,VA-guaranteed:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,Application denied,1,375000,0.9,7.5,3.25,0,0,0,0,0,0,0,0,0,2,2,2,2,416000,1,1,3,3,1,,88000,0.45,1,5,2,5,1,5,5,5,1,5,1,5,1,5,35-44,9999,No,,1,1
2024,26420,OH,0350.0,39035000100.0,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,Loan originated,3,65000,0.75,8.25,4.5,0,2200,1200,1500,1,0,180,0,0,2,2,2,2,87000,1,1,3,3,1,,72000,0.29,1,5,1,5,1,5,5,5,1,5,2,5,2,5,55-64,9999,No,,1,1
2024,31080,WA,0330.0,53033001502.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,Application withdrawn,1,550000,0.8,6.625,1.875,0,0,0,0,0,0,0,0,0,2,2,2,2,687500,1,1,3,3,1,,145000,0.34,1,1,2,1,1,1,2,2,1,1,1,1,1,1,65-74,60-64,Yes,Yes,1,1
2024,41860,CO,0310.0,08031000201.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,Loan originated,1,485000,0.82,7.0,2.5,0,7800,2100,3200,1.25,1200,360,0,0,2,2,2,2,591500,1,1,3,3,1,,115000,0.36,1,1,2,2,1,2,5,5,1,2,2,2,2,2,45-54,40-49,No,No,1,1
2024,38060,MI,0990.0,26199800000.0,Conventional:First Lien,Manufactured Home,Hispanic or Latino,American Indian or Alaska Native,Female,Loan originated,1,125000,0.95,9.25,5.75,1,4500,2500,2800,2,0,240,0,0,1,1,1,2,131500,2,1,1,1,1,,48000,0.52,2,5,1,5,1,5,1,5,1,5,2,5,2,5,35-44,9999,No,,1,1
2024,12060,AZ,0130.0,04013080200.0,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Male,Loan originated,3,95000,0.65,8.75,5.25,0,3100,1500,1800,1.5,0,180,0,0,2,2,2,2,146000,1,1,3,3,1,,62000,0.31,1,5,2,5,1,5,4,5,1,5,1,5,1,5,25-34,9999,No,,1,1
2024,47220,OR,0510.0,41051021300.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,File closed for incompleteness,1,320000,0.88,7.375,3.125,0,0,0,0,0,0,0,0,0,2,2,2,2,363000,1,1,3,3,1,,78000,0.41,3,5,2,5,1,5,5,5,1,5,1,5,1,5,55-64,9999,Yes,,1,1
2024,19820,GA,0630.0,13063000701.0,FHA-insured:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Black or African American,Female,Loan originated,1,265000,0.96,6.75,0,0,6200,1600,2600,0,700,360,0,0,2,2,2,2,276000,1,1,3,3,1,,58000,0.44,1,3,1,5,1,5,3,5,1,5,2,5,2,5,30-39,25-34,No,No,1,1
2024,45300,NC,1190.0,37119000100.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,Preapproval request denied,1,410000,0.83,7.25,2.875,0,0,0,0,0,0,0,0,0,2,2,2,2,494000,1,1,3,3,1,,108000,0.37,1,5,2,5,1,5,5,5,1,5,1,5,1,5,40-49,35-44,No,No,1,1
2024,41700,SC,0190.0,45019020100.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,Loan originated,1,295000,0.78,6.875,1.75,0,6800,1900,2900,1,1000,360,0,0,2,2,2,2,378000,1,1,3,3,1,,85000,0.33,1,1,1,2,1,2,5,2,1,2,2,2,2,2,35-44,30-39,No,No,1,1
2024,36740,NV,0030.0,32003030201.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,Loan originated,1,525000,0.85,7.5,3.0,0,9500,2800,3800,1.5,1600,360,0,0,2,2,2,2,617000,1,1,3,3,1,,135000,0.4,1,1,2,1,1,1,2,2,1,1,2,1,2,1,45-54,40-49,No,No,1,1
2024,41180,TN,0370.0,47037080200.0,VA-guaranteed:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,Loan originated,1,340000,0.92,6.5,0,0,5800,1200,2200,0,500,360,0,0,2,2,2,2,369000,1,1,3,3,1,,75000,0.39,1,1,2,2,1,2,5,5,1,2,1,2,1,2,30-39,25-34,No,No,1,1
2024,22020,IL,0430.0,17031815200.0,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,Loan originated,3,75000,0.55,9.0,6.0,0,2800,1300,1600,1.75,0,180,0,0,2,2,2,2,136000,1,1,3,3,1,,55000,0.28,2,5,2,5,1,5,3,5,1,5,1,5,1,5,50-59,9999,No,,1,1
