activity_year,derived_msa-md,state_code,county_code,census_tract,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,loan_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,co-applicant_ethnicity-1,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,co-applicant_race-1,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution
2024,35620,NY,36061,36061010600,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,Loan originated,Home purchase,450000,85,6.75,1.5,0,8500,3500,2800,1200,500,360,0,0,2,2,2,2,,485000,1,1,3,5,1,,120000,38,1,1,2,2,1,1,2,2,1,1,1,2,1,1,35-44,30-34,No,No,1,1
2024,31080,CA,6037,60370300100,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Black or African American,Female,Application denied,Home purchase,385000,92,7.25,2.0,0,9500,4200,3200,1800,0,360,0,0,2,2,2,2,,420000,1,1,3,5,1,,95000,45,1,6,1,6,1,1,3,6,1,1,2,6,1,1,25-34,25-34,No,No,1,1
2024,16980,TX,48113,48113010500,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,Loan originated,Refinance,285000,75,6.25,1.2,0,7200,2800,2200,800,1200,360,0,0,2,2,2,2,,380000,1,1,3,5,1,,85000,32,1,1,2,2,1,1,5,5,1,1,1,2,1,1,45-54,45-54,No,No,1,1
2024,19100,IL,17113,17113080100,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,Loan originated,Home purchase,315000,90,6.5,1.8,0,6800,2500,2000,600,900,360,0,0,2,2,2,2,,350000,1,1,3,5,1,,78000,41,1,1,2,2,1,1,5,5,1,1,2,2,1,1,35-44,35-44,No,No,1,1
2024,26420,FL,12011,12011006400,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,File closed for incompleteness,Home improvement,75000,,7.9,2.5,0,3200,1500,1200,300,0,180,0,0,2,2,2,2,,280000,1,1,3,5,1,,65000,28,1,6,1,1,1,1,5,5,1,1,1,2,1,1,55-64,9999,No,,1,1
2024,41860,WA,53033,53033030300,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,Loan originated,Home purchase,625000,80,6.9,1.6,0,11200,4800,3800,1400,700,360,0,0,2,2,2,2,,780000,1,1,3,5,1,,145000,29,1,1,2,2,1,1,2,2,1,1,2,2,1,1,25-34,25-34,No,No,1,1
2024,38060,CO,8031,80310010400,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,Application withdrawn,Home purchase,495000,88,7.1,2.2,0,8900,3900,3100,1100,500,360,0,0,2,2,2,2,,565000,1,1,3,5,1,,110000,36,1,6,2,6,1,6,5,6,1,6,1,6,1,6,35-44,9999,No,,1,1
2024,12060,AZ,4013,40130005400,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,American Indian or Alaska Native,Female,Loan originated,Home purchase,335000,95,7.4,2.4,0,10200,4400,3400,1600,0,360,0,0,2,2,2,2,,355000,1,1,3,5,1,,72000,48,1,1,1,1,1,1,1,1,1,1,2,2,1,1,25-34,25-34,No,No,1,1
2024,14460,MA,25017,25017040100,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,Loan originated,Refinance,415000,72,6.1,1.0,0,7600,3100,2400,900,1100,360,0,0,2,2,2,2,,575000,1,1,3,5,1,,125000,26,1,1,2,2,1,1,3,3,1,1,1,2,1,1,45-54,45-54,No,No,1,1
2024,33100,CA,6075,60750010300,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Female,Loan originated,Home purchase,550000,82,6.8,1.4,0,9800,4200,3300,1300,600,360,0,0,2,2,2,2,,670000,1,1,3,5,1,,135000,31,1,1,2,2,1,1,4,4,1,1,2,2,1,1,35-44,35-44,No,No,1,1
