activity_year,derived_msa-md,state_code,county_code,census_tract,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,loan_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,co-applicant_ethnicity-1,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,co-applicant_race-1,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution
2024,35620,NY,36005,36005000800.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,Loan originated,1,325000,80.0,6.75,2.5,0,8500,2500,3500,1500,500,360,0,0,2,2,2,2,,410000,1,1,3,3,1,,95000,38,1,1,2,2,1,1,5,5,1,1,2,2,1,1,45-54,40-44,No,No,1,1
2024,16980,CA,6075,6075048302.0,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Asian,Male,Application denied,1,485000,95.0,7.25,,0,12000,4500,5000,2000,0,360,0,0,2,2,2,2,,510000,1,1,3,3,1,,78000,42,1,6,1,1,1,1,2,8,1,1,1,1,1,1,35-44,25-34,No,No,1,1
2024,19100,TX,48113,48113031402.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,Loan originated,1,275000,85.0,7.0,2.0,0,7500,2000,3000,1200,800,360,0,0,2,2,2,2,,325000,1,1,3,3,1,,85000,35,1,1,2,2,1,1,3,3,1,1,2,2,1,1,30-44,30-44,No,No,1,1
2024,26420,IL,17031,17031000100.0,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,Loan originated,1,415000,90.0,6.5,1.5,0,9500,3000,4000,1800,0,360,0,0,2,2,2,2,,460000,1,1,3,3,1,,105000,32,1,1,2,2,1,1,5,5,1,1,1,1,1,1,55-64,45-54,Yes,No,1,1
2024,12060,AZ,4013,4013060000.0,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,American Indian or Alaska Native,Male,File closed for incompleteness,3,45000,,8.0,,0,,,,,180,,,2,2,2,2,2,,220000,1,1,3,3,1,,62000,45,3,6,1,1,1,1,1,1,1,1,1,1,1,1,25-34,9999,No,,1,1
2024,14460,WA,53033,53033000901.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,Loan originated,1,650000,75.0,6.25,1.0,0,14000,4000,6000,2500,1000,360,0,0,2,2,2,2,,865000,1,1,3,3,1,,185000,28,1,1,2,2,1,1,2,2,1,1,2,2,1,1,35-44,35-44,No,No,1,1
2024,33100,NJ,34003,34003100100.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,Application approved but not accepted,1,520000,70.0,6.9,2.2,0,11500,3500,4800,2000,1500,360,0,0,2,2,2,2,,745000,1,1,3,3,1,,175000,25,1,1,2,2,1,1,5,5,1,1,1,1,1,1,45-54,35-44,No,No,1,1
2024,19740,FL,12011,12011000300.0,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Black or African American,Female,Loan originated,1,310000,96.5,7.5,,0,10500,3800,4200,1800,0,360,0,0,2,2,2,2,,320000,1,1,3,3,1,,65000,48,1,6,1,1,1,1,3,3,1,1,2,2,1,1,25-34,25-34,No,No,1,1
2024,38060,PA,42101,42101000600.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,Loan originated,1,385000,82.0,6.8,2.1,0,8800,2600,3600,1400,700,360,0,0,2,2,2,2,,470000,1,1,3,3,1,,98000,33,1,1,2,2,1,1,5,5,1,1,2,2,1,1,40-44,35-39,No,No,1,1
2024,41860,MA,25009,25009000200.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,Application denied,1,590000,78.0,7.1,2.4,0,13000,4200,5500,2200,0,360,0,0,2,2,2,2,,755000,1,1,3,3,1,,165000,29,1,1,2,2,1,1,2,2,1,1,1,1,1,1,30-34,30-34,No,No,1,1
