activity_year,derived_msa-md,state_code,county_code,census_tract,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,loan_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,co-applicant_ethnicity-1,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,co-applicant_race-1,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution
2024,35620,CA,6075.0,6075029301,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,Originated,1,425000,80.0,6.75,1.5,0,8500,2500,3500,1500,500,360,0,0,2,2,2,2,,530000,1,1,3,5,1,,120000,35,1,1,2,5,2,4,5,8,2,4,2,5,2,4,45-54,35-44,No,No,1
2024,16980,TX,48113.0,4811303142,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Black or African American,Male,Originated,1,315000,85.0,7.0,2.0,0,7200,2200,2800,1200,600,360,0,0,2,2,2,2,,370000,1,1,3,5,1,,95000,42,1,3,1,5,1,4,3,8,1,4,1,5,1,4,35-44,25-34,No,No,1
2024,31080,FL,12011.0,1201102045,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,Approved not accepted,3,65000,,8.5,,0,3200,1800,1800,1000,200,180,0,0,2,2,2,2,,280000,1,1,3,5,1,,78000,28,2,5,2,5,2,4,2,8,2,4,2,5,2,4,55-64,45-54,Yes,No,1
2024,26420,OH,39061.0,3906102145,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,Originated,1,195000,92.0,6.5,0,0,6500,1500,2500,500,800,360,0,0,2,2,2,2,,212000,1,1,3,5,1,,65000,38,1,1,2,5,2,4,5,8,2,4,1,5,1,4,25-34,24,No,No,1
2024,19100,IL,17197.0,1719708012,VA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,Originated,1,285000,100.0,6.25,0,0,5800,1200,2200,0,1000,360,0,0,2,2,2,2,,285000,1,1,1,5,1,,88000,31,1,1,1,5,1,4,5,8,1,4,1,5,1,4,30,28,No,No,1
2024,41860,WA,53033.0,5303303031,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,Originated,1,580000,75.0,6.9,1.8,0,9800,3200,4200,1800,0,360,0,0,2,2,2,2,,775000,1,1,3,5,1,,165000,25,1,1,2,5,2,4,2,8,2,4,2,5,2,4,35-44,32,No,No,1
2024,38060,CO,8031.0,8031002104,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,Denied,1,420000,70.0,,,0,4500,2200,2200,1000,300,360,0,0,2,2,2,2,,600000,1,1,3,5,1,,130000,29,1,5,2,5,2,4,5,8,2,4,2,5,2,4,40,9999,No,,1
2024,12060,AL,1073.0,1073010203,Conventional:First Lien,Manufactured Home,Not Hispanic or Latino,Black or African American,Male,Originated,1,95000,80.0,8.0,2.5,0,4200,1500,1500,500,200,240,0,0,2,2,2,2,,119000,2,1,1,2,1,,48000,45,3,5,2,5,2,4,3,8,2,4,1,5,1,4,45-54,9999,Yes,,1
2024,14460,AZ,4013.0,4013028012,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,American Indian or Alaska Native,Female,Originated,32,75000,,7.75,,0,2800,1200,1200,600,100,180,0,0,2,2,2,2,,320000,1,1,3,5,1,,62000,33,2,5,1,5,1,4,1,8,2,4,1,5,1,4,35-44,9999,No,,1
2024,19740,GA,13121.0,1312103045,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Male,Withdrawn,1,375000,,,,0,0,0,0,0,0,360,0,0,2,2,2,2,,450000,1,1,3,5,1,,110000,36,5,5,2,5,2,4,7,8,2,4,2,5,2,4,30,27,No,No,1
2024,38900,MI,26163.0,2616302012,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,Originated,1,275000,88.0,7.1,1.2,0,7100,2000,2800,1200,400,360,0,0,2,2,2,2,,312500,1,1,3,5,1,,85000,40,1,1,2,5,2,4,5,8,2,4,1,5,1,4,55-64,52,Yes,No,1
2024,47900,WI,55109.0,5510901023,FSA/RHS:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Black or African American,Female,Originated,1,185000,100.0,5.75,0,0,5200,1000,2000,0,1200,360,0,0,2,2,2,2,,185000,1,1,1,5,1,,58000,43,1,5,1,5,1,4,3,8,1,4,1,5,1,4,28,26,No,No,1
2024,33124,CA,6073.0,6073010204,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,Originated,1,755000,68.0,6.5,1.0,0,11200,3800,4800,2000,0,360,0,0,2,2,2,2,,1110000,1,1,3,5,1,,225000,22,1,1,2,5,2,4,2,8,2,4,1,5,1,4,41,38,No,No,1
2024,42660,OR,41051.0,4105103070,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,File closed for incompleteness,1,485000,,,,0,0,0,0,0,0,360,0,0,2,2,2,2,,700000,1,1,3,5,1,,155000,29,5,5,2,5,2,4,5,8,2,4,2,5,2,4,38,9999,No,,1
2024,19820,MD,24003.0,2400304012,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,Originated,1,415000,82.0,6.8,1.4,0,8300,2600,3400,1600,300,360,0,0,2,2,2,2,,506000,1,1,3,5,1,,125000,34,1,1,2,5,2,4,3,8,2,4,1,5,1,4,33,31,No,No,1
2024,12020,AK,2063.0,2063020101,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,American Indian or Alaska Native,Female,Originated,1,320000,78.0,7.2,1.7,0,7600,2300,2900,1300,500,360,0,0,2,2,2,2,,410000,1,1,3,5,1,,95000,37,1,5,2,5,2,4,1,8,2,4,2,5,2,4,42,40,No,No,1
2024,24500,HI,15003.0,1500301052,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Female,Approved not accepted,1,685000,70.0,7.5,2.1,0,10500,3400,4200,1800,0,360,0,0,2,2,2,2,,980000,1,1,3,5,1,,180000,26,2,5,2,5,2,4,7,8,2,4,2,5,2,4,48,45,No,No,1
2024,41180,UT,49035.0,4903502012,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,Originated,1,465000,90.0,7.0,1.5,0,8900,2800,3600,1600,400,360,0,0,2,2,2,2,,516000,1,1,3,5,1,,115000,32,1,1,1,5,1,4,5,8,1,4,1,5,1,4,29,27,No,No,1
2024,22020,DE,10003.0,1000302010,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,Originated,32,85000,,8.25,,0,3600,1600,1600,800,200,180,0,0,2,2,2,2,,380000,1,1,3,5,1,,92000,30,2,5,2,5,2,4,5,8,2,4,2,5,2,4,52,9999,No,,1
2024,45300,VA,51153.0,5115304080,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,Denied,1,525000,72.0,,,0,4800,2400,2400,1200,0,360,0,0,2,2,2,2,,730000,1,1,3,5,1,,145000,28,1,5,2,5,2,4,2,8,2,4,1,5,1,4,36,34,No,No,1
2024,36540,NC,37129.0,3712906012,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,Originated,1,335000,87.0,6.9,1.6,0,7500,2100,2900,1300,600,360,0,0,2,2,2,2,,385000,1,1,3,5,1,,88000,38,1,1,1,5,1,4,5,8,1,4,2,5,2,4,31,29,No,No,1
2024,17660,ID,16001.0,1600103025,Conventional:First Lien,Manufactured Home,Not Hispanic or Latino,White,Male,Originated,1,125000,85.0,8.5,3.0,0,4800,1700,1700,700,300,240,0,0,2,2,2,2,,147000,2,1,1,2,1,,52000,48,3,5,2,5,2,4,5,8,2,4,1,5,1,4,50,48,No,No,1
2024,22140,DC,11001.0,1100100620,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,Originated,1,625000,75.0,6.6,1.3,0,10200,3200,4200,1800,0,360,0,0,2,2,2,2,,835000,1,1,3,5,1,,185000,24,1,1,2,5,2,4,3,8,2,4,2,5,2,4,40,38,No,No,1
2024,34980,NV,32003.0,3200305102,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,Withdrawn,1,485000,,,,0,0,0,0,0,0,360,0,0,2,2,2,2,,620000,1,1,3,5,1,,135000,33,5,5,1,5,1,4,5,8,1,4,1,5,1,4,44,41,No,No,1
2024,27180,KS,20173.0,2017309152,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,Originated,1,285000,92.0,7.3,1.8,0,6800,1900,2600,1100,700,360,0,0,2,2,2,2,,310000,1,1,3,5,1,,78000,41,1,1,2,5,2,4,5,8,2,4,2,5,2,4,47,45,No,No,1
2024,38340,ME,23005.0,2300502012,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,Originated,1,265000,83.0,6.8,1.1,0,6400,1800,2400,1000,600,360,0,0,2,2,2,2,,320000,1,1,3,5,1,,75000,39,1,1,2,5,2,4,5,8,2,4,1,5,1,4,53,51,No,No,1
2024,30700,SC,45019.0,4501903012,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Black or African American,Female,Originated,32,55000,,8.75,,0,2600,1100,1100,500,100,180,0,0,2,2,2,2,,260000,1,1,3,5,1,,58000,35,2,5,1,5,1,4,3,8,1,4,2,5,2,4,37,9999,No,,1
2024,33460,ND,38079.0,3807901051,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,American Indian or Alaska Native,Male,Originated,1,195000,89.0,6.9,1.4,0,5900,1500,2100,800,800,360,0,0,2,2,2,2,,219000,1,1,3,5,1,,62000,44,1,5,2,5,2,4,1,8,2,4,1,5,1,4,49,47,No,No,1
2024,12620,AR,5145.0,5145030201,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,Denied,1,185000,78.0,,,0,4100,1900,1900,900,200,360,0,0,2,2,2,2,,237000,1,1,3,5,1,,58000,46,1,5,2,5,2,4,5,8,2,4,2,5,2,4,42,40,No,No,1
2024,29820,RI,44003.0,4400304012,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,Originated,1,385000,81.0,6.7,1.0,0,7700,2300,3000,1200,500,360,0,0,2,2,2,2,,475000,1,1,3,5,1,,105000,31,1,1,2,5,2,4,5,8,2,4,1,5,1,4,39,36,No,No,1
2024,24260,GU,66010.0,6601001020,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Female,Approved not accepted,1,425000,73.0,7.8,2.2,0,8800,2900,3600,1500,0,360,0,0,2,2,2,2,,582000,1,1,3,5,1,,135000,27,2,5,1,5,1,4,7,8,1,4,2,5,2,4,43,40,No,No,1
2024,49180,WY,56021.0,5602101032,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,Originated,1,235000,84.0,7.4,1.9,0,6200,1600,2200,900,700,360,0,0,2,2,2,2,,280000,1,1,3,5,1,,68000,42,1,1,2,5,2,4,5,8,2,4,1,5,1,4,51,49,No,No,1
2024,15540,CT,9001.0,9001012034,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,Originated,1,315000,77.0,6.6,0.8,0,6900,2000,2700,1100,600,360,0,0,2,2,2,2,,410000,1,1,3,5,1,,95000,33,1,1,2,5,2,4,3,8,2,4,2,5,2,4,34,32,No,No,1
2024,35620,CA,6075.0,6075021102,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Asian,Male,Originated,32,95000,,8.1,,0,3800,1500,1500,700,200,180,0,0,2,2,2,2,,485000,1,1,3,5,1,,125000,29,2,5,1,5,1,4,2,8,1,4,1,5,1,4,48,9999,No,,1
2024,16980,TX,48113.0,4811305120,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,Originated,1,295000,91.0,7.1,1.7,0,7100,2100,2800,1300,500,360,0,0,2,2,2,2,,325000,1,1,3,5,1,,82000,39,1,1,1,5,1,4,5,8,1,4,2,5,2,4,30,28,No,No,1
2024,31080,FL,12011.0,1201104080,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,Withdrawn,1,395000,,,,0,0,0,0,0,0,360,0,0,2,2,2,2,,520000,1,1,3,5,1,,118000,35,5,5,2,5,2,4,5,8,2,4,1,5,1,4,46,43,No,No,1
2024,26420,OH,39061.0,3906105201,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,Originated,1,225000,86.0,6.8,1.2,0,6100,1700,2300,900,700,360,0,0,2,2,2,2,,262000,1,1,3,5,1,,72000,36,1,1,2,5,2,4,2,8,2,4,2,5,2,4,41,39,No,No,1
2024,19100,IL,17197.0,1719703021,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,Originated,1,305000,100.0,6.0,0,0,5600,1100,2100,0,1000,360,0,0,2,2,2,2,,305000,1,1,1,5,1,,92000,30,1,1,2,5,2,4,3,8,2,4,1,5,1,4,32,30,No,No,1
2024,41860,WA,53033.0,5303302090,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,File closed for incompleteness,1,675000,,,,0,0,0,0,0,0,360,0,0,2,2,2,2,,890000,1,1,3,5,1,,195000,25,5,5,2,5,2,4,5,8,2,4,2,5,2,4,38,35,No,No,1
