activity_year,derived_msa-md,state_code,county_code,census_tract,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,loan_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,co-applicant_ethnicity-1,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,co-applicant_race-1,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution
35620,CA,6075.0,6075029301.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,Originated,1,425000.0,80.0,6.75,1.5,0.0,8500.0,2500.0,3500.0,1500.0,500.0,360.0,0.0,0.0,2.0,2.0,2.0,2.0,,530000.0,1.0,1.0,3.0,5.0,1.0,,120000.0,35.0,1.0,1.0,2.0,5.0,2.0,4.0,5.0,8.0,2.0,4.0,2.0,5,2,4,45-54,35-44,No,No,1.0,1.0
16980,TX,48113.0,4811303142.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Black or African American,Male,Originated,1,315000.0,85.0,7.0,2.0,0.0,7200.0,2200.0,2800.0,1200.0,600.0,360.0,0.0,0.0,2.0,2.0,2.0,2.0,,370000.0,1.0,1.0,3.0,5.0,1.0,,95000.0,42.0,1.0,3.0,1.0,5.0,1.0,4.0,3.0,8.0,1.0,4.0,1.0,5,1,4,35-44,25-34,No,No,1.0,1.0
31080,FL,12011.0,1201102045.0,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,Approved not accepted,3,65000.0,,8.5,,0.0,3200.0,1800.0,1800.0,1000.0,200.0,180.0,0.0,0.0,2.0,2.0,2.0,2.0,,280000.0,1.0,1.0,3.0,5.0,1.0,,78000.0,28.0,2.0,5.0,2.0,5.0,2.0,4.0,2.0,8.0,2.0,4.0,2.0,5,2,4,55-64,45-54,Yes,No,1.0,1.0
26420,OH,39061.0,3906102145.0,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,Originated,1,195000.0,92.0,6.5,0.0,0.0,6500.0,1500.0,2500.0,500.0,800.0,360.0,0.0,0.0,2.0,2.0,2.0,2.0,,212000.0,1.0,1.0,3.0,5.0,1.0,,65000.0,38.0,1.0,1.0,2.0,5.0,2.0,4.0,5.0,8.0,2.0,4.0,1.0,5,1,4,25-34,24,No,No,1.0,1.0
19100,IL,17197.0,1719708012.0,VA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,Originated,1,285000.0,100.0,6.25,0.0,0.0,5800.0,1200.0,2200.0,0.0,1000.0,360.0,0.0,0.0,2.0,2.0,2.0,2.0,,285000.0,1.0,1.0,1.0,5.0,1.0,,88000.0,31.0,1.0,1.0,1.0,5.0,1.0,4.0,5.0,8.0,1.0,4.0,1.0,5,1,4,30,28,No,No,1.0,1.0
41860,WA,53033.0,5303303031.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,Originated,1,580000.0,75.0,6.9,1.8,0.0,9800.0,3200.0,4200.0,1800.0,0.0,360.0,0.0,0.0,2.0,2.0,2.0,2.0,,775000.0,1.0,1.0,3.0,5.0,1.0,,165000.0,25.0,1.0,1.0,2.0,5.0,2.0,4.0,2.0,8.0,2.0,4.0,2.0,5,2,4,35-44,32,No,No,1.0,1.0
38060,CO,8031.0,8031002104.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,Denied,1,420000.0,70.0,,,0.0,4500.0,2200.0,2200.0,1000.0,300.0,360.0,0.0,0.0,2.0,2.0,2.0,2.0,,600000.0,1.0,1.0,3.0,5.0,1.0,,130000.0,29.0,1.0,5.0,2.0,5.0,2.0,4.0,5.0,8.0,2.0,4.0,2.0,5,2,4,40,9999,No,,1.0,1.0
12060,AL,1073.0,1073010203.0,Conventional:First Lien,Manufactured Home,Not Hispanic or Latino,Black or African American,Male,Originated,1,95000.0,80.0,8.0,2.5,0.0,4200.0,1500.0,1500.0,500.0,200.0,240.0,0.0,0.0,2.0,2.0,2.0,2.0,,119000.0,2.0,1.0,1.0,2.0,1.0,,48000.0,45.0,3.0,5.0,2.0,5.0,2.0,4.0,3.0,8.0,2.0,4.0,1.0,5,1,4,45-54,9999,Yes,,1.0,1.0
14460,AZ,4013.0,4013028012.0,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,American Indian or Alaska Native,Female,Originated,32,75000.0,,7.75,,0.0,2800.0,1200.0,1200.0,600.0,100.0,180.0,0.0,0.0,2.0,2.0,2.0,2.0,,320000.0,1.0,1.0,3.0,5.0,1.0,,62000.0,33.0,2.0,5.0,1.0,5.0,1.0,4.0,1.0,8.0,2.0,4.0,1.0,5,1,4,35-44,9999,No,,1.0,1.0
19740,GA,13121.0,1312103045.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Male,Withdrawn,1,375000.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,360.0,0.0,0.0,2.0,2.0,2.0,2.0,,450000.0,1.0,1.0,3.0,5.0,1.0,,110000.0,36.0,5.0,5.0,2.0,5.0,2.0,4.0,7.0,8.0,2.0,4.0,2.0,5,2,4,30,27,No,No,1.0,1.0
