data_year,agency_type_name,state_abbr,state_name,incident_date,adult_victim_count,juvenile_victim_count,total_offender_count,adult_offender_count,juvenile_offender_count,offender_race,offender_ethnicity,victim_count,offense_name,total_individual_victims,location_name,bias_desc,victim_types,multiple_offense,multiple_bias
1991,Federal,WA,Washington,1991-03-15,0,0,1,1,0,White,Non-Hispanic,1,Assault,1.0,Residence,Anti-White,Other,N,N
1992,State,CA,California,1992-07-22,2,0,3,2,1,Black,Non-Hispanic,2,Aggravated Assault,2.0,Store,Anti-Black or African American,Other,N,Y
1993,Municipal,FL,Florida,1993-11-08,0,1,2,1,1,Hispanic,Hispanic,1,Simple Assualt,1.0,School/Academy,Anti-Hispanic,Other,N,N
1994,County,IL,Illinois,1994-01-30,1,0,1,1,0,Asian,Non-Hispanic,1,Hate Crime,1.0,Park,Anti-Asian,Other,N,Y
1995,State,NY,New York,1995-06-14,0,0,1,1,0,White,Non-Hispanic,1,Destruction/Damage/Vandalism of Property,0.0,Religious Building,Anti-Jewish,Other,N,N
1996,Municipal,TX,Texas,1996-10-05,1,1,2,2,0,Unknown,Not Specified,2,Assault,2.0,Restaurant,Anti-Gay/Lesbian,Other,N,Y
1997,County,AZ,Arizona,1997-02-18,0,1,1,1,0,White,Non-Hispanic,1,Simple Assault,1.0,Home,Anti-White,Other,N,N
1998,Federal,GA,Georgia,1998-09-12,0,0,2,2,0,Black,Non-Hispanic,1,Aggravated Assault,1.0,Office Building,Anti-Black or African American,Other,N,Y
1999,Municipal,MD, Maryland,1999-05-27,1,0,1,1,0,Hispanic,Hispanic,1,Warrant Arrest,1.0,Grocery Store,Anti-Hispanic,Other,N,N
2000,State,OH,Ohio,2000-12-11,0,0,1,1,0,Asian,Non-Hispanic,1,Intimidation,1.0,School/College,Anti-Asian,Other,N,Y
2001,County,PA,Pennsylvania,2001-08-03,2,1,2,2,0,White,Non-Hispanic,3,Destruction/Damage/Vandalism of Property,3.0,Apartment Complex,Anti-White,Other,N,N
