data_year,agency_type_name,state_abbr,state_name,incident_date,adult_victim_count,juvenile_victim_count,total_offender_count,adult_offender_count,juvenile_offender_count,offender_race,offender_ethnicity,victim_count,offense_name,total_individual_victims,location_name,bias_desc,victim_types,multiple_offense,multiple_bias
1992,County,MN,Minnesota,1992-03-15,1,0,2,1,1,White,Not Specified,1,Hate Crime,1.0,Residence,Anti-Jewish,Individual,S,N
1995,City,FL,Florida,1995-07-22,0,1,1,0,1,Black,Hispanic,1,Attack/Assault,1.0,Street,Anti-Hispanic,Individual,S,S
1998,State,CA,California,1998-11-03,2,0,3,2,1,Unknown,Not Specified,2,Intimidation,2.0,School/College,Anti-Gay/Gay Male,Other,S,N
2001,City,TX,Texas,2001-02-10,1,0,1,1,0,White,Not Specified,1,Attack/Assault,1.0,Residence,Anti-Black or African American,Individual,S,S
2003,County,NY,New York,2003-09-17,0,1,2,0,2,White,Not Specified,1,Hate Crime,1.0,Park,Anti-African American,Individual,S,N
2006,City,IL,Illinois,2006-01-28,3,0,4,3,1,Black,Not Specified,3,Robbery,3.0,Store,Anti-Jewish,Individual,S,S
2008,State,OH,Ohio,2008-06-05,2,1,2,1,1,Hispanic,Hispanic,3,Vandalism,3.0,Office Building,Anti-Gay/Gay Male,Other,N,N
2009,City,GA,Georgia,2009-10-12,1,0,1,0,1,White,Not Specified,1,Stalking,1.0,Church,Anti-Black or African American,Individual,S,N
2011,County,VA,Virginia,2011-08-04,0,2,2,0,2,Unknown,Asian,2,Hate Crime,2.0,School/College,Anti-Asian,Individual,S,N
2012,City,MN,Minnesota,2012-12-20,1,0,3,2,1,White,Not Specified,1,Intimidation,1.0,Restaurant,Anti-Hispanic,Individual,N,S
2004,State,WI,Wisconsin,2004-04-07,2,0,2,1,1,Black,Not Specified,2,Hate Crime,2.0,Public Facility,Anti-Jewish,Individual,S,N
2005,City,PA,Pennsylvania,2005-11-19,1,0,3,2,1,White,Not Specified,1,Attack/Assault,1.0,Highway,Anti-Asian,Individual,N,S
2007,County,MI,Michigan,2007-03-30,0,1,1,0,1,White,Not Specified,1,Hate Crime,1.0,Residence,Anti-Gay/Gay Male,Individual,N,N
2010,City,NC,Carolina,2010-05-25,0,1,2,0,2,Unknown,Not Specified,1,Vandalism,1.0,Street,Anti-Black or African American,Individual,S,N
2013,State,TX,Texas,2013-07-14,2,0,3,2,1,Hispanic,Hispanic,2,Robbery,2.0,Store,Anti-Black or African American,Other,N,S
1994,County,SC,Carolina,1994-02-11,1,0,1,1,0,White,Not Specified,1,Stalking,1.0,Home,Anti-Jewish,Individual,S,N
1996,City,WA,Washington,1996-08-16,0,1,1,0,1,Black,Hispanic,1,Hate Crime,1.0,Federal Building,Anti-Gay/Gay Male,Individual,S,N
