activity_year,derived_msa-md,state_code,county_code,census_tract,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,loan_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,co-applicant_ethnicity-1,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,co-applicant_race-1,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution
2024,35620,NY,36001,36001010200.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,Loan originated,1,385000.0,85.0,6.75,2.5,0,8500,3500,2800,1500,1200,360,0,0,2,2,2,2,2,453000,1,1,3,3,1,,98000,38.0,1,1,2,5,2,4,5,8,2,4,1,5,2,4,45-54,35-44,No,No,1,1
2024,31080,CA,6073,06073023400.0,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Black or African American,Female,Loan originated,1,425000.0,96.5,7.0,3.0,0,12000,4500,3200,2000,1500,360,0,0,2,2,2,2,2,440000,1,1,3,3,1,,75000,42.0,1,1,1,1,1,1,3,3,1,1,2,2,1,1,25-34,25-34,No,No,1,1
2024,16980,TX,48113,48113020801.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,Application denied,1,295000.0,80.0,7.25,3.25,0,7500,2800,2500,1200,1000,360,0,0,2,2,2,2,2,369000,1,1,3,3,1,,88000,44.0,1,1,2,5,2,4,2,8,2,4,1,5,2,4,35-44,45-54,No,No,1,1
2024,19100,IL,17031,17031812300.0,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,Loan originated,1,315000.0,92.0,6.5,2.0,0,9000,3800,2900,1800,1300,360,0,0,2,2,2,2,2,342000,1,1,3,3,1,,92000,36.0,1,1,2,5,2,4,5,8,2,4,2,5,2,4,55-64,45-54,Yes,No,1,1
2024,26420,FL,12011,12011008905.0,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,Loan originated,32,50000.0,,8.0,4.0,0,3500,1500,1200,800,600,180,0,0,2,2,2,2,2,350000,1,1,3,3,1,,78000,40.0,1,1,1,2,1,1,5,5,1,1,1,2,1,1,65-74,65-74,Yes,Yes,1,1
2024,41860,WA,53033,53033030200.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,Application withdrawn,1,475000.0,75.0,6.875,2.875,0,10500,4200,3100,1900,1400,360,0,0,2,2,2,2,2,633000,1,1,3,3,1,,115000,32.0,1,1,2,5,2,4,3,8,2,4,2,5,2,4,35-44,35-44,No,No,2,2
2024,38060,CO,8031,08031008301.0,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,American Indian or Alaska Native,Male,Loan originated,1,365000.0,95.0,7.125,3.125,0,11000,4000,3000,1700,1200,360,0,0,2,2,2,2,2,384000,1,1,3,3,1,,82000,45.0,1,1,2,5,2,4,1,8,2,4,1,5,2,4,45-54,25-34,No,No,1,1
2024,12060,PA,42001,42001000600.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Female,File closed for incompleteness,1,275000.0,82.0,7.375,3.375,0,6800,2600,2300,1100,900,360,0,0,2,2,2,2,2,335000,1,1,3,3,1,,74000,39.0,1,1,2,5,2,4,4,8,2,4,2,5,2,4,25-34,25-34,No,No,1,1
2024,14460,AZ,4013,04013000201.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Asian,Male,Loan originated,1,410000.0,88.0,6.625,2.625,0,9200,3600,2800,1600,1100,360,0,0,2,2,2,2,2,466000,1,1,3,3,1,,105000,34.0,1,1,1,1,1,1,2,2,1,1,1,2,1,1,35-44,35-44,No,No,1,1
2024,33100,MI,26163,26163008001.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,Loan originated,1,235000.0,78.0,6.875,2.875,0,7200,2900,2400,1300,1000,360,0,0,2,2,2,2,2,301000,1,1,3,3,1,,68000,41.0,1,1,2,5,2,4,5,8,2,4,2,5,2,4,55-64,55-64,Yes,Yes,1,1
