activity_year,derived_msa-md,state_code,county_code,census_tract,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,loan_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,co-applicant_ethnicity-1,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,co-applicant_race-1,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution
2024,35620,NY,36005.0,36005011400.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,Loan originated,2,425000.0,80.0,6.75,,2,8500,3500,2800,1200,500,360,,,2,2,2,2,,425000,1,1,3,5,1,,168000,38,1,1,2,5,2,4,5,8,2,4,1,5,2,4,45-54,35-44,No,No,1,1
2024,31080,CA,6073.0,6073011202.0,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Asian,Male,Loan originated,1,385000.0,95.0,7.25,,1,12000,4500,3800,1500,0,360,,,2,2,2,2,,405000,1,1,3,5,1,,98000,43,1,1,1,1,1,1,2,2,1,2,1,1,1,1,35-44,25-34,No,No,1,1
2024,16980,IL,17031.0,17031863700.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,Application denied,2,315000.0,85.0,7.5,,2,6500,2800,2200,1000,750,360,,,2,2,2,2,,370000,1,1,3,5,1,,112000,41,1,6,2,5,2,4,3,6,2,4,2,5,2,4,25-34,,No,,1,1
2024,19100,TX,48113.0,48113020801.0,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,Loan originated,1,298000.0,100.0,6.5,,1,8500,3200,2800,1200,0,360,,,2,2,2,2,,298000,1,1,3,5,1,,88000,36,1,1,2,5,2,4,5,8,2,4,1,5,1,4,35-44,30-39,No,No,1,1
2024,26420,FL,12011.0,12011008903.0,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,Loan originated,4,75000.0,,8.0,2.5,2,3200,1500,1200,600,200,180,,,2,2,2,2,,450000,1,1,3,5,1,,94000,29,1,1,1,1,1,1,5,5,1,5,2,1,2,1,45-54,,No,,1,1
2024,41860,WA,53033.0,53033029504.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,Loan originated,2,675000.0,75.0,6.25,,2,12500,5200,4200,2000,800,360,,,2,2,2,2,,900000,1,1,3,5,1,,225000,33,1,1,2,5,2,4,2,2,2,2,2,5,2,4,35-44,30-39,No,No,1,1
2024,38060,AZ,4013.0,4013028040.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,Application withdrawn,2,485000.0,70.0,7.0,,2,9500,4100,3300,1600,600,360,,,2,2,2,2,,692000,1,1,3,5,1,,156000,28,1,6,2,5,2,4,5,8,2,4,1,5,2,4,55-64,45-54,Yes,No,1,1
2024,12060,AL,1073.0,1073010101.0,USDA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,American Indian or Alaska Native,Female,Loan originated,1,225000.0,100.0,5.75,,1,6500,2800,2200,1000,0,360,,,2,2,2,2,,225000,1,1,3,5,1,,65000,32,1,1,1,1,1,1,1,1,1,1,2,1,2,1,25-34,25-34,No,No,1,1
2024,14460,GA,13089.0,13089004100.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,Loan originated,2,365000.0,90.0,7.0,,2,7800,3400,2700,1300,650,360,,,2,2,2,2,,405000,1,1,3,5,1,,108000,40,1,1,2,5,2,4,3,6,2,4,1,5,1,4,35-44,30-39,No,No,1,1
2024,33100,CA,6075.0,6075011203.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Male,Application denied,2,825000.0,65.0,7.75,,2,16500,6800,5400,2600,1200,360,,,2,2,2,2,,1269000,1,1,3,5,1,,185000,24,1,6,1,1,1,1,7,7,1,7,1,1,1,1,45-54,35-44,No,No,1,1
