activity_year,derived_msa-md,state_code,county_code,census_tract,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,loan_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,co-applicant_ethnicity-1,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,co-applicant_race-1,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution
2024,16980,CA,9060,9060011001.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,Loan originated,1,450000.0,80.0,6.75,2.5,0,8500,3500,2500,1500,500,360,0,0,2,2,2,2,1,562500,1,1,3,3,1,,120000,38,1,1,1,2,1,1,2,2,1,1,1,1,1,1,35-44,25-34,No,No,1,1
2024,35620,NY,9103,9103010201.0,FHA-insured:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Black or African American,Female,Loan originated,1,320000.0,95.0,7.0,3.0,0,12000,4500,3500,2000,750,360,0,0,2,2,2,2,1,336842,1,1,3,3,2,,75000,42,1,1,1,1,1,1,1,1,1,1,1,1,1,2,25-34,35-44,No,No,1,1
2024,19100,TX,9147,9147010500.0,VA-guaranteed:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,Application denied,1,285000.0,90.0,7.25,3.5,0,9500,4000,3000,1800,600,360,0,0,2,2,2,2,1,316667,1,1,3,3,1,,85000,45,1,6,1,5,1,1,1,1,1,1,1,1,1,1,45-54,9999,No,9999,1,1
2024,12060,AZ,4013,4013010500.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,Loan originated,1,380000.0,85.0,6.5,2.0,0,7800,3200,2400,1400,400,360,0,0,2,2,2,2,1,447059,1,1,3,3,1,,95000,40,1,1,1,2,1,1,1,1,1,1,1,1,1,2,35-44,30-44,No,No,1,1
2024,14460,CO,8031,8031010500.0,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,American Indian or Alaska Native,Male,Loan originated,3,75000.0,75.0,8.0,4.0,0,4500,2000,1500,800,300,180,0,0,2,2,2,2,1,100000,1,1,3,3,1,,65000,50,1,6,1,1,1,1,1,1,1,1,1,1,1,1,55-64,9999,Yes,9999,1,1
2024,33100,NC,3710,3710010500.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Female,Loan originated,1,295000.0,88.0,6.875,2.75,0,8900,3600,2700,1600,500,360,0,0,2,2,2,2,1,335227,1,1,3,3,1,,88000,43,1,1,1,2,1,1,1,1,1,1,1,1,1,2,30-44,35-44,No,No,1,1
2024,38060,OR,4105,4105010500.0,FHA-insured:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,Application withdrawn,1,415000.0,92.0,7.125,3.25,0,11500,4200,3200,1900,700,360,0,0,2,2,2,2,1,451087,1,1,3,3,2,,105000,47,1,6,1,2,1,1,1,1,1,1,1,1,1,1,40-54,35-44,No,No,1,1
2024,12020,AR,5045,5045010500.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,Loan originated,1,275000.0,82.0,6.625,2.25,0,7200,2900,2200,1300,350,360,0,0,2,2,2,2,1,335366,1,1,3,3,1,,78000,39,1,1,2,2,1,1,2,2,1,1,1,1,1,2,35-44,30-44,No,No,1,1
2024,38900,PA,4203,4203010500.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Black or African American,Male,File closed for incompleteness,1,365000.0,87.0,7.0,3.0,0,9800,3800,2900,1700,550,360,0,0,2,2,2,2,1,419540,1,1,3,3,1,,92000,44,1,6,1,1,1,1,1,1,1,1,1,1,1,1,25-34,9999,No,9999,1,1
2024,19780,WA,5303,5303010500.0,VA-guaranteed:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,Loan originated,1,525000.0,89.0,6.375,1.75,0,10500,4100,3100,1800,650,360,0,0,2,2,2,2,1,589888,1,1,3,3,1,,135000,36,1,1,1,2,1,1,1,1,1,1,1,1,1,2,45-54,40-54,No,No,1,1
2024,26420,FL,1203,1203010500.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,Application denied,1,410000.0,93.0,7.375,3.75,0,13200,4800,3600,2200,800,360,0,0,2,2,2,2,1,440860,1,1,3,3,2,,115000,52,1,6,1,2,1,1,1,1,1,1,1,1,1,1,35-44,30-44,No,No,1,1
2024,17140,OH,3901,3901010500.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,Loan originated,1,235000.0,78.0,6.75,2.5,0,6500,2700,2000,1200,300,360,0,0,2,2,2,2,1,301282,1,1,3,3,1,,68000,37,1,1,1,2,1,1,1,1,1,1,1,1,1,2,30-44,35-44,No,No,1,1
2024,45300,UT,4903,4903010500.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,Loan originated,1,485000.0,84.0,6.5,2.0,0,9200,3700,2800,1600,600,360,0,0,2,2,2,2,1,577381,1,1,3,3,1,,125000,41,1,1,1,2,1,1,1,1,1,1,1,1,1,1,25-34,30-44,No,No,1,1
2024,22020,MI,2615,2615010500.0,FHA-insured:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,Loan originated,1,195000.0,96.0,7.25,3.25,0,10500,4000,3000,1800,700,360,0,0,2,2,2,2,1,203125,1,1,3,3,1,,62000,48,1,1,1,1,1,1,1,1,1,1,1,1,1,2,25-34,25-34,No,No,1,1
2024,49020,NV,3203,3203010500.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,Loan originated,1,465000.0,86.0,6.875,2.75,0,8800,3500,2600,1500,550,360,0,0,2,2,2,2,1,540698,1,1,3,3,1,,140000,39,1,1,2,2,1,1,2,2,1,1,1,1,1,1,35-44,35-44,No,No,1,1
2024,33460,OK,4013,4013010500.0,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,Loan originated,3,95000.0,70.0,8.25,4.5,0,5200,2200,1600,900,400,180,0,0,2,2,2,2,1,135714,1,1,3,3,1,,58000,55,1,6,1,2,1,1,1,1,1,1,1,1,1,2,45-54,9999,No,9999,1,1
2024,34980,TN,4701,4701010500.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,Application approved but not accepted,1,315000.0,91.0,7.125,3.25,0,10800,4200,3200,1900,700,360,0,0,2,2,2,2,1,346154,1,1,3,3,1,,98000,46,1,6,1,2,1,1,1,1,1,1,1,1,1,1,40-54,35-44,No,No,1,1
2024,36540,AL,1073,1073010500.0,VA-guaranteed:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,Loan originated,1,275000.0,90.0,6.375,1.75,0,7900,3100,2300,1400,450,360,0,0,2,2,2,2,1,305556,1,1,3,3,1,,85000,35,1,1,1,2,1,1,1,1,1,1,1,1,1,2,30-44,25-34,No,No,1,1
2024,38300,OR,4107,4107010500.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,Loan originated,1,395000.0,83.0,6.625,2.25,0,8100,3300,2500,1400,450,360,0,0,2,2,2,2,1,475904,1,1,3,3,2,,105000,38,1,1,1,1,1,1,1,1,1,1,1,1,1,1,35-44,30-44,No,No,1,1
2024,13780,CT,9011,9011010500.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,Loan originated,1,550000.0,75.0,6.25,1.5,0,6800,2800,2100,1200,300,360,0,0,2,2,2,2,1,733333,1,1,3,3,1,,165000,32,1,1,1,2,1,1,1,1,1,1,1,1,1,2,45-54,40-54,No,No,1,1
2024,17420,OH,3905,3905010500.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,Application denied,1,295000.0,89.0,7.25,3.25,0,11200,4300,3300,2000,750,360,0,0,2,2,2,2,1,331461,1,1,3,3,1,,92000,49,1,6,2,2,1,1,2,2,1,1,1,1,1,1,30-44,35-44,No,No,1,1
2024,29820,GA,1307,1307010500.0,FHA-insured:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,Loan originated,1,345000.0,94.0,7.0,3.0,0,11800,4500,3400,2100,800,360,0,0,2,2,2,2,1,366489,1,1,3,3,1,,88000,45,1,1,1,2,1,1,1,1,1,1,1,1,1,2,25-34,25-34,No,No,1,1
2024,46140,SC,4501,4501010500.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,Loan originated,1,425000.0,81.0,6.5,2.0,0,7600,3000,2300,1300,400,360,0,0,2,2,2,2,1,524691,1,1,3,3,1,,130000,37,1,1,1,2,1,1,1,1,1,1,1,1,1,1,35-44,30-44,No,No,1,1
2024,10420,AZ,4019,4019010500.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,American Indian or Alaska Native,Female,Application withdrawn,1,375000.0,88.0,7.0,3.0,0,10300,3900,3000,1800,650,360,0,0,2,2,2,2,1,426136,1,1,3,3,2,,110000,43,1,6,1,1,1,1,1,1,1,1,1,1,1,2,40-54,35-44,No,No,1,1
2024,20580,WA,5309,5309010500.0,VA-guaranteed:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,Loan originated,1,495000.0,87.0,6.375,1.75,0,9200,3600,2700,1600,600,360,0,0,2,2,2,2,1,568966,1,1,3,3,1,,145000,34,1,1,1,2,1,1,1,1,1,1,1,1,1,1,30-44,25-34,No,No,1,1
2024,24300,IL,1703,1703010500.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,Loan originated,1,365000.0,79.0,6.625,2.25,0,7100,2900,2200,1300,350,360,0,0,2,2,2,2,1,462025,1,1,3,3,1,,115000,36,1,1,1,2,1,1,1,1,1,1,1,1,1,2,40-54,35-44,No,No,1,1
2024,45060,UT,4905,4905010500.0,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,Loan originated,3,115000.0,68.0,8.5,4.75,0,5800,2400,1800,1000,450,180,0,0,2,2,2,2,1,169118,1,1,3,3,1,,75000,58,1,6,2,2,1,1,2,2,1,1,1,1,1,1,45-54,9999,No,9999,1,1
