activity_year,derived_msa-md,state_code,county_code,census_tract,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,loan_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,co-applicant_ethnicity-1,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,co-applicant_race-1,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution
2024,35620,CA,6075,06075032001,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,Loan originated,3,425000,85,6.75,2.1,0,8500,2500,3500,1500,500,360,0,0,2,2,2,2,,500000,1,1,3,3,1,,120000,38,1,1,2,2,1,1,2,2,1,1,1,1,1,1,35-44,30-34,No,No,1,1
2024,16980,TX,48113,48113030804,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,Loan originated,2,285000,96,7.25,1.8,0,9500,3200,4200,1800,300,360,0,0,2,2,2,2,,297000,1,1,3,3,1,,68000,42,1,1,1,1,1,1,5,5,1,1,2,2,1,1,25-34,25-34,No,No,1,1
2024,38060,OH,39035,39035020801,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,Application denied,2,195000,80,7.5,2.3,0,,,2200,0,0,240,,,2,2,2,2,,243750,1,1,3,3,1,,78000,45,1,5,2,2,1,5,3,3,1,5,1,1,1,5,45-54,9999,No,,1,1
2024,41860,WA,53033,53033031702,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,Loan originated,2,365000,90,6.5,1.5,0,7200,1800,2800,1200,800,360,0,0,2,2,2,2,,405556,1,1,3,3,1,,95000,35,1,1,2,2,1,1,5,5,1,1,1,1,1,1,30-39,28-32,No,No,1,1
2024,12060,AL,1073,01073003700,USDA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,Loan originated,1,155000,98,6.25,1.2,0,5500,1500,2000,1000,500,360,0,0,2,2,2,2,,158163,1,1,3,3,1,,52000,31,1,1,2,2,1,1,5,5,1,1,2,2,1,1,55-64,9999,Yes,,1,1
2024,14460,AZ,4013,04013001001,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,American Indian or Alaska Native,Female,Loan originated,4,45000,,8.0,3.1,0,2200,800,1200,600,200,180,,,2,2,2,2,,,1,1,3,3,1,,48000,28,1,5,1,1,1,5,1,1,1,5,2,2,1,5,35-44,9999,No,,1,1
2024,19100,CA,6059,06059012503,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Male,Application withdrawn,2,525000,75,6.9,2.0,0,,,4500,2000,1000,360,,,2,2,2,2,,700000,1,1,3,3,1,,135000,25,1,5,2,2,1,1,4,4,1,1,1,1,1,1,40-49,35-39,No,No,3,1
2024,26420,FL,12011,12011040906,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,Loan originated,2,310000,88,7.1,2.2,0,7800,2200,3200,1400,600,360,0,0,2,2,2,2,,352273,1,1,3,3,1,,88000,40,1,1,2,2,1,1,2,2,1,1,2,2,1,1,30-34,30-34,No,No,1,1
2024,29820,GA,13135,13135002102,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Black or African American,Female,Loan originated,2,245000,95,7.0,1.9,0,8800,2800,3800,1600,400,360,0,0,2,2,2,2,,257895,1,1,3,3,1,,62000,44,1,1,1,1,1,1,3,3,1,1,2,2,1,1,25-29,9999,No,,1,1
2024,35620,CA,6075,06075032001,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,File closed for incompleteness,2,750000,70,6.4,1.8,0,,,5200,2500,1500,360,,,2,2,2,2,,1071429,1,1,3,3,1,,225000,18,1,5,2,2,1,5,5,5,1,5,1,1,1,5,50-59,45-49,No,No,1,1
2024,38060,OH,39035,39035020801,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,Loan originated,4,35000,,9.5,4.2,0,3200,1200,1800,900,300,120,,,2,2,2,2,,,1,1,3,3,1,,59000,33,1,5,2,2,1,5,5,5,1,5,2,2,1,5,45-54,9999,No,,1,1
2024,41860,WA,53033,53033031702,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,Application denied,2,415000,82,7.8,2.5,0,,,3800,0,0,360,,,2,2,2,2,,506098,1,1,3,3,1,,105000,48,1,5,2,2,1,5,2,2,1,5,2,2,1,5,35-39,9999,No,,1,1
2024,12060,AL,1073,01073003700,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,Loan originated,2,185000,92,6.8,1.6,0,6800,2000,2800,1200,500,360,0,0,2,2,2,2,,201087,1,1,3,3,1,,58000,38,1,1,3,3,1,1,3,3,1,1,1,1,1,1,32-36,30-34,No,No,1,1
2024,14460,AZ,4013,04013001001,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,Loan originated,2,295000,85,7.3,2.1,0,8200,2400,3400,1500,700,360,0,0,2,2,2,2,,347059,1,1,3,3,1,,75000,36,1,1,1,1,1,1,5,5,1,1,1,1,1,1,28-32,26-30,No,No,1,1
2024,16980,TX,48113,48113030804,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,Preapproval request denied,2,375000,78,6.9,2.0,0,,,4100,1800,800,360,,,2,2,2,2,,480769,1,1,3,3,1,,115000,32,1,5,2,2,1,5,5,5,1,5,2,2,1,5,40-49,9999,No,,1,1
