data_year,agency_type_name,state_abbr,state_name,incident_date,adult_victim_count,juvenile_victim_count,total_offender_count,adult_offender_count,juvenile_offender_count,offender_race,offender_ethnicity,victim_count,offense_name,total_individual_victims,location_name,bias_desc,victim_types,multiple_offense,multiple_bias
1991,City,NY,New York,1991-03-15,1.0,,2,2.0,0.0,White,Not Hispanic or Latino,1,Intimidation,1.0,Residence/Home,Anti-Jewish,Individual,S,S
1992,County,TX,Texas,1992-08-22,,1.0,1,1.0,0.0,Black or African American,Not Specified,1,Simple Assault,1.0,School/College,Anti-White,Individual,S,S
1993,State,CA,California,1993-11-07,2.0,,3,2.0,1.0,Asian,Not Hispanic or Latino,2,Aggravated Assault,2.0,Highway/Road/Alley/Street/Sidewalk,Anti-Gay (Male),Individual,S,S
1994,City,FL,Florida,1994-02-28,,,1,1.0,,Unknown,Hispanic or Latino,1,Destruction/Damage/Vandalism of Property,0.0,Church/Synagogue/Temple,Anti-Islamic (Muslim),Religious Organization,S,S
1995,Other,IL,Illinois,1995-07-12,1.0,1.0,2,1.0,1.0,White,Hispanic or Latino,2,Intimidation,2.0,Residence/Home,Anti-Hispanic or Latino,Individual,S,S
1996,County,PA,Pennsylvania,1996-09-30,3.0,,1,1.0,,American Indian or Alaska Native,Not Specified,3,Simple Assault,3.0,Parking/Drop Lot/Garage,Anti-Black or African American,Individual,S,S
1997,City,OH,Ohio,1997-01-14,,,2,1.0,1.0,Black or African American,Not Hispanic or Latino,1,Robbery,1.0,Convenience Store,Anti-White,Individual,S,S
1998,State,MI,Michigan,1998-05-18,1.0,,1,1.0,,White,Not Hispanic or Latino,1,Aggravated Assault,1.0,Bar/Nightclub,Anti-Male Homosexual (Gay),Individual,S,S
1999,City,GA,Georgia,1999-10-03,2.0,,3,2.0,1.0,Asian,Not Specified,2,Intimidation,2.0,Residence/Home,Anti-Asian,Individual,S,S
2000,County,WA,Washington,2000-12-25,,1.0,1,1.0,,Native Hawaiian or Other Pacific Islander,Not Hispanic or Latino,1,Simple Assault,1.0,Residence/Home,Anti-Black or African American,Individual,S,S
2001,City,MA,Massachusetts,2001-04-09,1.0,,2,2.0,0.0,White,Not Hispanic or Latino,1,Destruction/Damage/Vandalism of Property,0.0,School/College,Anti-Jewish,Religious Organization,S,S
2002,Other,AZ,Arizona,2002-06-30,3.0,,1,1.0,,Unknown,Not Specified,3,Aggravated Assault,3.0,Highway/Road/Alley/Street/Sidewalk,Anti-Hispanic or Latino,Individual,S,S
