data_year,agency_type_name,state_abbr,state_name,incident_date,adult_victim_count,juvenile_victim_count,total_offender_count,adult_offender_count,juvenile_offender_count,offender_race,offender_ethnicity,victim_count,offense_name,total_individual_victims,location_name,bias_desc,victim_types,multiple_offense,multiple_bias
1991,City,TX,Texas,1991-03-15,1.0,,1,1.0,,White,Not Specified,1,Intimidation,1.0,Residence/Home,Anti-Black or African American,Individual,S,S
1992,County,NY,New York,1992-07-22,,1.0,2,2.0,,Black or African American,Hispanic or Latino,1,Simple Assault,1.0,School/College,Anti-White,Individual,S,S
1993,City,CA,California,1993-11-08,2.0,,1,1.0,,Asian,Not Specified,2,Destruction/Damage/Vandalism of Property,2.0,Church/Synagogue/Temple,Anti-Jewish,Individual,S,S
1994,State,FL,Florida,1994-02-28,,,3,2.0,1.0,White,Hispanic or Latino,1,Aggravated Assault,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Hispanic or Latino,Individual,M,S
1995,Tribal,MT,Montana,1995-09-10,1.0,,1,1.0,,American Indian or Alaska Native,Not Specified,1,Intimidation,1.0,Residence/Home,Anti-Native American,Individual,S,S
1996,City,IL,Illinois,1996-04-17,,,2,,2.0,Unknown,Not Hispanic or Latino,1,Robbery,1.0,Commercial/Office Building,Anti-Islamic (Muslim),Individual,S,S
1997,County,PA,Pennsylvania,1997-08-03,1.0,,1,1.0,,White,Not Hispanic or Latino,1,Destruction/Damage/Vandalism of Property,1.0,Cemetery/Mausoleum,Anti-Catholic,Other,S,S
1998,City,OH,Ohio,1998-12-25,3.0,,2,2.0,,Black or African American,Not Specified,3,Simple Assault,3.0,Residence/Home,Anti-White,Individual,M,S
1999,Other,WA,Washington,1999-06-14,,1.0,1,1.0,,Asian,Not Specified,1,Intimidation,1.0,School/College,Anti-Asian,Individual,S,S
2000,City,MI,Michigan,2000-10-31,1.0,,3,3.0,,White,Not Hispanic or Latino,1,Aggravated Assault,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Gay (Male),Individual,S,S
