data_year,agency_type_name,state_abbr,state_name,incident_date,adult_victim_count,juvenile_victim_count,total_offender_count,adult_offender_count,juvenile_offender_count,offender_race,offender_ethnicity,victim_count,offense_name,total_individual_victims,location_name,bias_desc,victim_types,multiple_offense,multiple_bias
1991,City,NY,New York,1991-03-15,1.0,,2,2.0,,White,Not Specified,1,Intimidation,1.0,Residence/Home,Anti-Jewish,Individual,S,S
1991,County,TX,Texas,1991-07-22,,1.0,1,,1.0,Black or African American,Hispanic or Latino,1,Simple Assault,1.0,School/College,Anti-White,Individual,S,S
1992,State,CA,California,1992-11-03,2.0,,3,3.0,,Asian,Not Specified,2,Aggravated Assault,2.0,Highway/Road/Alley/Street/Sidewalk,Anti-Gay (Male),Individual,S,S
1992,City,FL,Florida,1992-02-28,,,1,,,Unknown,Not Hispanic or Latino,1,Destruction/Damage/Vandalism of Property,0.0,Church/Synagogue/Temple,Anti-Islamic (Muslim),Religious Organization,S,S
1993,Other,IL,Illinois,1993-09-09,1.0,,1,1.0,,White,Hispanic or Latino,1,Intimidation,1.0,Residence/Home,Anti-Hispanic or Latino,Individual,S,S
1993,County,PA,Pennsylvania,1993-04-12,,,2,,,Black or African American,Not Specified,1,Robbery,1.0,Convenience Store,Anti-Asian,Individual,S,S
1994,City,OH,Ohio,1994-08-18,1.0,1.0,1,1.0,,American Indian or Alaska Native,Not Specified,2,Simple Assault,2.0,School/College,Anti-Native Hawaiian or Other Pacific Islander,Individual,S,S
1994,State,MI,Michigan,1994-12-25,,,3,,,White,Not Hispanic or Latino,1,Destruction/Damage/Vandalism of Property,0.0,Church/Synagogue/Temple,Anti-Catholic,Religious Organization,S,S
1995,County,GA,Georgia,1995-05-30,2.0,,2,2.0,,Black or African American,Not Specified,2,Aggravated Assault,2.0,Highway/Road/Alley/Street/Sidewalk,Anti-White,Individual,S,S
1995,City,WA,Washington,1995-10-14,,1.0,1,,1.0,Asian,Hispanic or Latino,1,Intimidation,1.0,Residence/Home,Anti-Mental Disability,Individual,S,S
1996,Other,NC,North Carolina,1996-06-07,1.0,,1,1.0,,White,Not Specified,1,Simple Assault,1.0,Air/Bus/Train Terminal,Anti-Black or African American,Individual,S,S
1996,State,MA,Massachusetts,1996-01-19,,,4,,,Unknown,Not Hispanic or Latino,1,Destruction/Damage/Vandalism of Property,0.0,School/College,Anti-Jewish,Other,S,S
1997,City,CO,Colorado,1997-04-26,1.0,,2,2.0,,Black or African American,Not Hispanic or Latino,1,Aggravated Assault,1.0,Parking Lot/Garage,Anti-Gay (Male),Individual,S,S
1997,County,AZ,Arizona,1997-10-03,,,1,,,White,Not Specified,1,Intimidation,1.0,Residence/Home,Anti-Hispanic or Latino,Individual,S,S
1998,Other,NV,Nevada,1998-07-11,2.0,,1,1.0,,Asian,Not Specified,2,Robbery,2.0,Highway/Road/Alley/Street/Sidewalk,Anti-White,Individual,S,S
1998,City,TN,Tennessee,1998-03-22,,1.0,2,,2.0,Black or African American,Hispanic or Latino,1,Simple Assault,1.0,School/College,Anti-Lesbian (Female),Individual,S,S
1999,State,NJ,New Jersey,1999-09-17,1.0,,3,3.0,,White,Not Hispanic or Latino,1,Destruction/Damage/Vandalism of Property,0.0,Church/Synagogue/Temple,Anti-Islamic (Muslim),Religious Organization,S,S
1999,County,VA,Virginia,1999-02-05,,,1,,,American Indian or Alaska Native,Not Specified,1,Intimidation,1.0,Residence/Home,Anti-Black or African American,Individual,S,S
2000,City,MD,Maryland,2000-11-29,1.0,1.0,2,2.0,,Black or African American,Not Specified,2,Aggravated Assault,2.0,Highway/Road/Alley/Street/Sidewalk,Anti-Jewish,Individual,S,S
2000,Other,MN,Minnesota,2000-05-13,,,1,,,Unknown,Hispanic or Latino,1,Simple Assault,1.0,Air/Bus/Train Terminal,Anti-Physical Disability,Individual,S,S
2001,County,OR,Oregon,2001-08-07,2.0,,1,1.0,,White,Not Specified,2,Intimidation,2.0,Residence/Home,Anti-Gay (Male),Individual,S,S
2001,State,WI,Wisconsin,2001-04-20,,,3,,,Asian,Not Hispanic or Latino,1,Destruction/Damage/Vandalism of Property,0.0,School/College,Anti-White,Other,S,S
2002,City,SC,South Carolina,2002-12-16,1.0,,2,2.0,,Black or African American,Not Hispanic or Latino,1,Robbery,1.0,Convenience Store,Anti-Hispanic or Latino,Individual,S,S
2002,County,AL,Alabama,2002-06-03,,1.0,1,,1.0,White,Not Specified,1,Simple Assault,1.0,School/College,Anti-Black or African American,Individual,S,S
2003,Other,LA,Louisiana,2003-10-28,1.0,,1,1.0,,Unknown,Hispanic or Latino,1,Aggravated Assault,1.0,Parking Lot/Garage,Anti-Islamic (Muslim),Individual,S,S
2003,State,IN,Indiana,2003-02-14,,,2,,,Black or African American,Not Specified,1,Intimidation,1.0,Church/Synagogue/Temple,Anti-Catholic,Religious Organization,S,S
2004,City,CT,Connecticut,2004-07-09,2.0,,3,3.0,,White,Not Specified,2,Destruction/Damage/Vandalism of Property,0.0,Highway/Road/Alley/Street/Sidewalk,Anti-Lesbian (Female),Other,S,S
2004,County,MO,Missouri,2004-03-26,,,1,,,Asian,Hispanic or Latino,1,Simple Assault,1.0,Residence/Home,Anti-Asian,Individual,S,S
2005,Other,UT,Utah,2005-09-02,1.0,,2,2.0,,Black or African American,Not Hispanic or Latino,1,Intimidation,1.0,Air/Bus/Train Terminal,Anti-Gay (Male),Individual,S,S
2005,State,AR,Aransas,2005-01-15,,1.0,1,,1.0,White,Not Specified,1,Aggravated Assault,1.0,School/College,Anti-Mental Disability,Individual,S,S
2006,City,OK,Oklahoma,2006-08-22,1.0,,1,1.0,,American Indian or Alaska Native,Not Specified,1,Robbery,1.0,Convenience Store,Anti-White,Individual,S,S
