data_year,agency_type_name,state_abbr,state_name,incident_date,adult_victim_count,juvenile_victim_count,total_offender_count,adult_offender_count,juvenile_offender_count,offender_race,offender_ethnicity,victim_count,offense_name,total_individual_victims,location_name,bias_desc,victim_types,multiple_offense,multiple_bias
1995,State Police,CA,California,1995-03-22,0,0,1,1,0,White,Not Hispanic,1,Hate Crime Incident,1.0,Federal Building,Anti-Jewish,Adult,S,N
2001,City,IL,Illinois,2001-11-08,1,0,2,1,1,White,Not Hispanic,1,Assault,1.0,Residence,Anti-Hispanic,Adult,N,N
1998,County Sheriff,TX,Texas,1998-07-15,0,1,1,0,1,Black,Not Hispanic,1,Assault,1.0,School,Anti-American Indian or Alaska Native,Minor,N,N
2003,Municipal Police,FL,Florida,2003-02-19,1,0,1,1,0,Unknown,Not Specified,1,Murder,1.0,Street,Anti-Black or African American,Adult,N,N
1992,National Guard,NY,New York,1992-09-30,0,0,1,1,0,White,Not Hispanic,1,Burglary,1.0,Shopping Mall,Anti-Islamic,Adult,N,S
2006,State Police,MN,Minnesota,2006-01-25,0,1,1,0,1,White,Not Hispanic,1,Harassment,1.0,Church,Anti-Middle Eastern,Minor,N,N
2009,City,GA,Georgia,2009-04-12,1,0,1,1,0,White,Not Hispanic,1,Intimidation,1.0,Park,Anti-LGBTQ+,Adult,N,N
1997,Municipal Police,OH,Ohio,1997-08-05,0,0,1,1,0,Asian,Not Hispanic,1,Rape,1.0,Restaurant,Anti-Asian,Adult,N,N
1994,County Sheriff,WA,Washington,1994-12-18,0,0,1,0,1,Black,Not Hispanic,1,Assault,1.0,Community Center,Anti-Black or African American,Minor,N,N
2000,City,VA,Virginia,2000-06-30,1,0,1,1,0,Hispanic,Hispanic,1,Robbery,1.0,School,Anti-Hispanic,Adult,N,N
2002,State Police,MI,Michigan,2002-10-11,0,1,1,0,1,White,Not Hispanic,1,Possession of Weapon,1.0,Apartment Complex,Anti-Black or African American,Minor,N,N
2005,Municipal Police,NC,Carolina,2005-03-07,0,0,2,1,1,White,Not Hispanic,1,Hate Crime Incident,1.0,Office Building,Anti-African American,Adult,S,N
1996,National Guard,NV,Nevada,1996-05-22,1,0,1,1,0,White,Not Hispanic,1,Assault with a Weapon,1.0,Shopping Center,Anti-Catholic,Adult,N,N
2008,County Sheriff,MD,Maryland,2008-09-08,0,0,1,0,1,White,Not Hispanic,1,Vandalism,1.0,Hospital,Anti-Buddhist,Minor,N,N
2004,City,CO,Colorado,2004-11-14,0,1,2,1,1,Black,Not Hispanic,1,Destruction/Damage/Vandalism of Property,1.0,Park,Anti-Orthodox,Minor,N,N
1993,Municipal Police,OR,Oregon,1993-01-21,0,0,1,0,1,White,Not Hispanic,1,Stalking,1.0,Home,Anti-Asian,Minor,N,N
2007,State Police,WI,Wisconsin,2007-07-10,1,0,1,1,0,White,Not Hispanic,1,Assault with an Automatic Weapon,1.0,School,Anti-Lutheran,Adult,N,N
1999,County Sheriff,VT,Vermonter,1999-02-28,0,1,1,0,1,Black,Not Hispanic,1,Abduction/Unlawful Restraint,1.0,Community Recreation Center,Anti-Mormon,Minor,N,N
2010,City,MA,Massachusetts,2010-03-19,0,0,2,1,1,Asian,Not Hispanic,1,Assault with a Dangerous Weapon,1.0,Residence,Anti-Jewish,Adult,N,S
1991,Municipal Police,NE,Nebraska,1991-09-13,1,0,1,1,0,White,Not Hispanic,1,Vandalism,1.0,Street,Anti-Islamic,Adult,N,N
2003,State Police,RI,Rhode Island,2003-04-04,0,1,1,0,1,White,Not Hispanic,1,Robbery,1.0,Residence,Anti-Latino,Minor,N,N
2011,City,SC,South Carolina,2011-12-01,1,0,1,1,0,Hispanic,Hispanic,1,Assault,1.0,Hair Salon,Anti-Gay Male,Adult,N,N
1997,County Sheriff,ME,Maine,1997-10-29,0,0,1,1,0,Unknown,Not Specified,1,Possession of Drug,1.0,Public Park,Anti-Homosexual,Adult,N,N
2006,State Police,ID,Idaho,2006-06-17,1,0,1,1,0,White,Not Hispanic,1,Harrassment,1.0,Workplace,Anti-Muslim,Adult,N,N
