data_year,agency_type_name,state_abbr,state_name,incident_date,adult_victim_count,juvenile_victim_count,total_offender_count,adult_offender_count,juvenile_offender_count,offender_race,offender_ethnicity,victim_count,offense_name,total_individual_victims,location_name,bias_desc,victim_types,multiple_offense,multiple_bias
1991,Federal,CA,California,1991-03-15,1,0,2,1,1,White,Hispanic,1,Assault,1.0,Residence,Anti-Jewish,Adult,S,N
1992,County,FL,Florida,1992-07-22,0,1,1,0,1,Black,Non-Hispanic,1,Burglary,1.0,Hospital,Anti-Asian,Minority,N,N
1993,State,MN,Minnesota,1993-11-08,2,0,3,2,1,Hispanic,Hispanic,2,Aggravated Assault,2.0,Police Station,Anti-Gay/Lesbian,Adult,N,S
1994,Tribal,OR,Oregon,1994-02-14,0,0,0,0,0,Unknown,Not Specified,0,Fraud,0.0,Military Base,Anti-Black or African American,Unspecified,N,N
1995,City,GA,Georgia,1995-09-30,1,0,1,1,0,White,Non-Hispanic,1,Arson,1.0,Shopping Mall,Anti-Arab,Adult,S,N
1996,Regional,PA,Pennsylvania,1996-04-17,0,1,2,0,2,Black,Non-Hispanic,1,Robbery,1.0,Restaurant,Anti-Hispanic,Minority,N,S
1997,Federal,IL,Illinois,1997-12-05,3,0,4,3,1,Hispanic,Hispanic,3,Vandalism,3.0,Office Building,Anti-White,Adult,S,N
1998,County,VA,Virginia,1998-06-28,1,1,2,1,1,White,Non-Hispanic,2,Intimidation,2.0,Church,Anti-Jewish,Both,N,S
1999,Bureau,CO,Colorado,1999-01-19,0,0,1,0,1,Black,Non-Hispanic,0,Theft,0.0,Library,Anti-Gay/Lesbian,Unspecified,N,N
2000,City,WI,Wisconsin,2000-10-11,2,0,2,2,0,Asian,Asian,2,Assault,2.0,University,Anti-Black or African American,Adult,S,N
2001,State,TX,Texas,2001-08-23,0,1,1,0,1,Hispanic,Hispanic,1,Arson,1.0,Highway,Anti-Hispanic,Minority,N,N
2002,Regional,NY,New York,2002-05-06,1,0,3,2,1,White,Non-Hispanic,1,Fraud,1.0,Hotel,Anti-Gay/Lesbian,Adult,N,S
2003,Tribal,MI,Michigan,2003-11-29,0,0,0,0,0,Unknown,Not Specified,0,Assault,0.0,Community Center,Anti-Jewish,Unspecified,N,N
2004,City,OH,Ohio,2004-03-12,2,0,3,2,1,Black,Non-Hispanic,2,Aggravated Assault,2.0,Residence,Anti-White,Adult,S,N
