data_year,agency_type_name,state_abbr,state_name,incident_date,adult_victim_count,juvenile_victim_count,total_offender_count,adult_offender_count,juvenile_offender_count,offender_race,offender_ethnicity,victim_count,offense_name,total_individual_victims,location_name,bias_desc,victim_types,multiple_offense,multiple_bias
1995,Federal,FL,Florida,1995-03-22,1,0,1,1,0,White,Not Specified,1,Aggravated Assault,1.0,Residence,Anti-Jewish,Person,Single,N
2001,State,IL,Illinois,2001-07-15,0,1,2,1,1,Black,Hispanic,1,Assault,1.0,Shopping Center,Anti-White,Person,Single,N
1998,Municipal,CA,California,1998-11-08,1,0,1,1,0,Unknown,Not Specified,1,Fighting,0.0,School/Academic Building,Anti-Hispanic,Person,Single,N
2003,County,PA,Pennsylvania,2003-02-19,0,1,1,0,1,Asian,Not Specified,1,Burglary,0.0,Store,Anti-Asian,Person,Single,N
1992,Municipal,TX,Texas,1992-09-30,1,0,1,1,0,White,Not Specified,1,Petty Theft,0.0,Street,Anti-LGBTQ+,Person,Single,N
2010,Federal,WA,Washington,2010-04-11,0,1,2,1,1,Black,Not Specified,1,Robbery,1.0,Restaurant,Anti-African American,Person,Single,N
1997,State,NY,New York,1997-08-23,0,0,1,1,0,Unknown,Hispanic,1,Assault,1.0,Hospital,Anti-Black or African American,Person,Single,N
2002,Municipal,GA,Georgia,2002-12-05,1,0,1,1,0,White,Not Specified,1,Simple Assault,0.0,Bar,Anti-White,Person,Single,N
1999,County,OR,Oregon,1999-06-17,0,1,2,1,1,White,Not Specified,1,Criminal Mischief,0.0,Apartment Complex,Anti-LGBTQ+,Person,Single,N
2007,Federal,NC,North Carolina,2007-01-28,1,0,1,1,0,White,Hispanic,1,Assault,1.0,Office Building,Anti-Hispanic,Person,Single,N
2996,Municipal,MI,Michigan,1996-05-14,0,1,2,1,1,Black,Not Specified,1,Fraud,0.0,Public Park,Anti-African American,Person,Single,N
2005,State,VA,Virginia,2005-03-02,1,0,1,1,0,Unknown,Not Specified,1,Robbery,1.0,Store,Anti-Jewish,Person,Single,N
1993,Municipal,NV,Nevada,1993-10-21,0,0,1,1,0,Asian,Not Specified,1,Aggravated Assault,1.0,Restaurant,Anti-Asian,Person,Single,N
2009,County,MD,Maryland,2009-07-30,1,0,1,1,0,Black,Not Specified,1,Simple Assault,0.0,School,Anti-Black or African American,Person,Single,N
2000,Federal,NH,New Hampshire,2000-11-12,0,1,2,1,1,White,Hispanic,1,Destruction/Damage/Vandalism of Property,0.0,Place of Worship,Anti-White,Person,Single,N
1994,State,SC,South Carolina,1994-08-04,1,0,1,1,0,Unknown,Not Specified,1,Assault,1.0,University,Anti-LGBTQ+,Person,Single,N
2008,Municipal,AZ,Arizona,2008-02-18,0,0,1,1,0,White,Not Specified,1,Fighting,0.0,Home,Anti-Jewish,Person,Single,N
2006,County,TN,Tennessee,2006-09-25,1,0,1,1,0,Black,Not Specified,1,Theft,0.0,Street,Anti-African American,Person,Single,N
