```csv
data_year,agency_type_name,state_abbr,state_name,incident_date,adult_victim_count,juvenile_victim_count,total_offender_count,adult_offender_count,juvenile_offender_count,offender_race,offender_ethnicity,victim_count,offense_name,total_individual_victims,location_name,bias_desc,victim_types,multiple_offense,multiple_bias
1995,County,Utah,UT,1995-06-15,1,0,1,1,0,White,Non-Hispanic,1,Intimidation,1,Residence,Anti-Black or African American,Individual,No,Yes
1996,City,Alabama,AL,1996-08-12,2,0,2,2,0,White,Non-Hispanic,2,Aggravated Assault,2,Street,Anti-Asian,Individual,Yes,No
1997,County,Kentucky,KY,1997-09-21,0,2,1,0,1,White,Non-Hispanic,2,Vandalism,2,School,Anti-Jewish,Child,Yes,No
1998,State Police,California,CA,1998-03-11,1,1,2,1,1,Black or African American,Hispanic or Latino,2,Simple Assault,2,Workplace,Anti-Gay (Male),Mixed,Yes,No
1999,County,New York,NY,1999-11-25,1,0,1,1,0,Asian,Non-Hispanic,1,Intimidation,1,Residence,Anti-Islamic,Individual,No,Yes
2000,City,Massachusetts,MA,2000-07-06,2,0,1,1,0,White,Non-Hispanic,2,Aggravated Assault,2,Street,Anti-Catholic,Individual,No,Yes
2001,County,Texas,TX,2001-04-18,0,2,2,0,2,Black or African American,Hispanic or Latino,2,Vandalism,2,Workplace,Anti-Middle Eastern,Child,No,No
2002,State Police,Florida,FL,2002-10-30,1,0,1,1,0,Asian,Non-Hispanic,1,Simple Assault,1,Residence,Anti-Transgender,Individual,No,Yes
2003,County,New Jersey,NJ,2003-02-14,2,0,2,2,0,White,Non-Hispanic,2,Aggravated Assault,2,Street,Anti-Hindu,Individual,Yes,No
2004,City,Colorado,CO,2004-05-02,0,2,1,0,1,Black or African American,Hispanic or Latino,2,Vandalism,2,School,Anti-White,Child,No,No
2005,County,Pennsylvania,PA,2005-09-28,1,1,2,1,1,White,Non-Hispanic,2,Simple Assault,2,Workplace,Anti-Yellow, Mixed,Yes,No
2006,State Police,Georgia,GA,2006-12-18,1,0,1,1,0,Asian,Non-Hispanic,1,Intimidation,1,Residence,Anti-Buddhist,Individual,No,Yes
2007,County,Michigan,MI,2007-07-05,2,0,1,1,0,White,Non-Hispanic,2,Aggravated Assault,2,Street,Anti-Romani,Individual,Yes,No
2008,City,Connecticut,CT,2008-04-22,0,2,2,0,2,Black or African American,Hispanic or Latino,2,Vandalism,2,Workplace,Anti-Asian,Child,No,No
2009,County,Virginia,VA,2009-10-29,1,0,1,1,0,Asian,Non-Hispanic,1,Simple Assault,1,Residence,Anti-Jewish,Individual,No,Yes
2010,State Police,Washington,WA,2010-01-16,2,0,2,2,0,White,Non-Hispanic,2,Aggravated Assault,2,Street,Anti-Sikh,Individual,Yes,No
2011,County,Delaware,DE,2011-06-27,0,2,1,0,1,Black or African American,Hispanic or Latino,2,Vandalism,2,School,Anti-Slavic,Child,No,No
2012,City,Minnesota,MN,2012-09-19,1,1,2,1,1,White,Non-Hispanic,2,Simple Assault,2,Workplace,Anti-Catholic, Mixed,Yes,No
2013,County,Oregon,OR,2013-03-14,1,0,1,1,0,Asian,Non-Hispanic,1,Intimidation,1,Residence,Anti-Islamic,Individual,No,Yes
2014,State Police,Nevada,NV,2014-07-01,2,0,2,2,0,White,Non-Hispanic,2,Aggravated Assault,2,Street,Anti-Eastern European,Individual,Yes,No
1995,City,Vermont,VT,1995-05-19,1,0,1,1,0,Asian,Non-Hispanic,1,Simple Assault,1,Workplace,Anti-Jewish,Individual,No,Yes
1996,County,North Carolina,NC,1996-09-23,0,2,1,0,1,Black or African American,Hispanic or Latino,2,Vandalism,2,Residence,Anti-Mexican,Child,No,No
1997,State Police,Arizona,AZ,1997-02-17,1,1,2,1,1,White,Non-Hispanic,2,Intimidation,2,Street,Anti-Gay (Male),Mixed,Yes,No
1998,City,Idaho,ID,1998-06-25,2,0,1,1,0,Asian,Non-Hispanic,2,Aggravated Assault,2,Workplace,Anti-Gay (Female),Individual,No,Yes
1999,County,Maine,ME,1999-11-03,0,2,2,0,2,Black or African American,Hispanic or Latino,2,Vandalism,2,Residence,Anti-Transgender,Child,No,No
2000,State Police,New Hampshire,NH,2000-04-09,1,1,2,1,1,White,Non-Hispanic,2,Simple Assault,2,Street,Anti-White, Mixed,Yes,No
2001,City,Nebraska,NE,2001-08-11,2,0,1,1,0,Asian,Non-Hispanic,2,Intimidation,2,Workplace,Anti-Slavic,Individual,No,Yes
2002,County,New Mexico,NM,2002-01-22,0,2,2,0,2,Black or African American,Hispanic or Latino,2,Vandalism,2,Residence,Anti-Hindu,Child,No,No
2003,State Police,Rhode Island,RI,2003-06-18,1,0,1,1,0,White,Non-Hispanic,1,Aggravated Assault,1,Street,Anti-Catholic,Individual,Yes,No
2004,City,Virginia,VA,2004-09-24,2,0,1,1,0,Asian,Non-Hispanic,2,Intimidation,2,Workplace,Anti-Asian,Individual,No,Yes
2005,County,Washington,WA,2005-02-10,0,2,2,0,2,Black or African American,Hispanic or Latino,2,Vandalism,2,Residence,Anti-Gay (Male),Child,No,No
2006,State Police,West Virginia,WV,2006-07-15,1,1,2,1,1,White,Non-Hispanic,2,Simple Assault,2,Street,Anti-Transgender, Mixed,Yes,No
2007,City,Oregon,OR,2007-11-08,2,0,1,1,0,Asian,Non-Hispanic,2,Intimidation,2,Workplace,Anti-Jewish,Individual,No,Yes
2008,County,New Jersey,NJ,2008-04-01,0,2,2,0,2,Black or African American,Hispanic or Latino,2,Vandalism,2,Residence,Anti-Islamic,Child,No,No
2009,State Police,New York,NY,2009-07-22,1,0,1,1,0,White,Non-Hispanic,1,Aggravated Assault,1,Street,Anti-Sikh,Individual,Yes,No
2010,City,Massachusetts,MA,2010-09-29,2,0,1,1,0,Asian,Non-Hispanic,2,Intimidation,2,Workplace,Anti-Asian,Individual,No,Yes
2011,County,Connecticut,CT,2011-01-12,0,2,2,0,2,Black or African American,Hispanic or Latino,2,Vandalism,2,Residence,Anti-Gay (Male),Child,No,No
2012,State Police,Ohio,OH,2012-05-16,1,1,2,1,1,White,Non-Hispanic,2,Simple Assault,2,Street,Anti-Catholic, Mixed,Yes,No
2013,City,Indiana,IN,2013-08-03,2,0,1,1,0,Asian,Non-Hispanic,2,Intimidation,2,Workplace,Anti-Jewish,Individual,No,Yes
2014,County,Texas,TX,2014-11-11,0,2,2,0,2,Black or African American,Hispanic or Latino,2,Vandalism,2,Residence,Anti-Transgender,Child,No,No
```
