data_year,agency_type_name,state_abbr,state_name,incident_date,adult_victim_count,juvenile_victim_count,total_offender_count,adult_offender_count,juvenile_offender_count,offender_race,offender_ethnicity,victim_count,offense_name,total_individual_victims,location_name,bias_desc,victim_types,multiple_offense,multiple_bias
1994,County,CA,California,1994-07-23,3,1,4,3,1,White,Non-Hispanic,4,Vandalism,4,Residence,Anti-White,Race,Yes,No
2009,Local,FL,Florida,2009-01-15,2,0,2,2,0,Black or African American,Non-Hispanic,2,Assault,2,Public Street,Anti-Black,Race,No,No
2005,County,GA,Georgia,2005-06-20,1,0,1,1,0,Asian,Non-Hispanic,1,Assault,1,Public Street,Anti-Asian,Race,No,No
1997,Local,TX,Texas,1997-04-08,2,0,2,2,0,White,Non-Hispanic,2,Assault,2,Public Street,Anti-Gay (Male),Sexual Orientation,No,No
2011,County,IL,Illinois,2011-11-19,1,1,2,1,1,Hispanic or Latino,Non-Hispanic,2,Assault,2,Public Street,Anti-Jewish,Religion,No,No
1996,Local,GA,Georgia,1996-03-12,2,0,2,2,0,White,Non-Hispanic,2,Assault,2,Public Street,Anti-Black,Race,No,No
2003,County,FL,Florida,2003-08-14,1,0,1,1,0,Black or African American,Non-Hispanic,1,Assault,1,Residence,Anti-Black,Race,No,No
2007,Local,CA,California,2007-05-30,3,0,3,3,0,White,Non-Hispanic,3,Assault,3,Public Street,Anti-Gay (Male),Sexual Orientation,No,No
2001,County,IL,Illinois,2001-02-18,1,0,1,1,0,Hispanic or Latino,Non-Hispanic,1,Assault,1,Public Street,Anti-Hispanic,Race,No,No
1999,Local,GA,Georgia,1999-12-05,2,0,2,2,0,White,Non-Hispanic,2,Assault,2,Public Street,Anti-White,Race,No,No
2013,County,TX,Texas,2013-09-22,2,1,3,2,1,White,Non-Hispanic,3,Assault,3,Public Street,Anti-Gay (Male),Sexual Orientation,No,No
2006,Local,CA,California,2006-07-16,2,0,2,2,0,White,Non-Hispanic,2,Assault,2,Public Street,Anti-Gay (Male),Sexual Orientation,No,No
1998,County,FL,Florida,1998-04-28,1,0,1,1,0,Black or African American,Non-Hispanic,1,Assault,1,Residence,Anti-Black,Race,No,No
2004,Local,IL,Illinois,2004-10-12,2,0,2,2,0,White,Non-Hispanic,2,Assault,2,Public Street,Anti-Jewish,Religion,No,No
2010,County,GA,Georgia,2010-12-30,1,0,1,1,0,Asian,Non-Hispanic,1,Assault,1,Residence,Anti-Asian,Race,No,No
1992,Local,CA,California,1992-08-20,2,0,2,2,0,White,Non-Hispanic,2,Assault,2,Public Street,Anti-White,Race,No,No
2012,County,FL,Florida,2012-01-29,1,0,1,1,0,Black or African American,Non-Hispanic,1,Assault,1,Residence,Anti-Black,Race,No,No
2008,Local,IL,Illinois,2008-05-27,2,0,2,2,0,White,Non-Hispanic,2,Assault,2,Public Street,Anti-Gay (Male),Sexual Orientation,No,No
2002,County,GA,Georgia,2002-09-18,1,0,1,1,0,Hispanic or Latino,Non-Hispanic,1,Assault,1,Public Street,Anti-Hispanic,Race,No,No
1995,Local,CA,California,1995-11-10,2,0,2,2,0,White,Non-Hispanic,2,Assault,2,Public Street,Anti-White,Race,No,No
2014,County,IL,Illinois,2014-06-15,2,0,2,2,0,White,Non-Hispanic,2,Assault,2,Public Street,Anti-Jewish,Religion,No,No
1993,Local,FL,Florida,1993-02-04,1,0,1,1,0,Black or African American,Non-Hispanic,1,Assault,1,Residence,Anti-Black,Race,No,No
2000,County,GA,Georgia,2000-04-25,1,0,1,1,0,Hispanic or Latino,Non-Hispanic,1,Assault,1,Public Street,Anti-Hispanic,Race,No,No
1991,Local,CA,California,1991-07-30,2,0,2,2,0,White,Non-Hispanic,2,Assault,2,Public Street,Anti-White,Race,No,No
2009,County,IL,Illinois,2009-12-08,2,0,2,2,0,White,Non-Hispanic,2,Assault,2,Public Street,Anti-Jewish,Religion,No,No
2005,Local,FL,Florida,2005-03-21,1,0,1,1,0,Black or African American,Non-Hispanic,1,Assault,1,Residence,Anti-Black,Race,No,No
2007,County,GA,Georgia,2007-08-13,1,0,1,1,0,Hispanic or Latino,Non-Hispanic,1,Assault,1,Public Street,Anti-Hispanic,Race,No,No
2011,Local,CA,California,2011-11-04,2,0,2,2,0,White,Non-Hispanic,2,Assault,2,Public Street,Anti-White,Race,No,No
2003,County,FL,Florida,2003-02-19,1,0,1,1,0,Black or African American,Non-Hispanic,1,Assault,1,Residence,Anti-Black,Race,No,No
2006,Local,IL,Illinois,2006-09-10,2,0,2,2,0,White,Non-Hispanic,2,Assault,2,Public Street,Anti-Jewish,Religion,No,No
2010,County,GA,Georgia,2010-04-07,1,0,1,1,0,Hispanic or Latino,Non-Hispanic,1,Assault,1,Public Street,Anti-Hispanic,Race,No,No
2008,Local,CA,California,2008-12-26,3,0,3,3,0,White,Non-Hispanic,3,Assault,3,Public Street,Anti-White,Race,No,No
1999,County,FL,Florida,1999-09-22,1,0,1,1,0,Black or African American,Non-Hispanic,1,Assault,1,Residence,Anti-Black,Race,No,No
2001,Local,IL,Illinois,2001-05-14,2,0,2,2,0,White,Non-Hispanic,2,Assault,2,Public Street,Anti-Jewish,Religion,No,No
2013,County,GA,Georgia,2013-06-30,1,0,1,1,0,Hispanic or Latino,Non-Hispanic,1,Assault,1,Public Street,Anti-Hispanic,Race,No,No
2004,Local,CA,California,2004-02-16,2,0,2,2,0,White,Non-Hispanic,2,Assault,2,Public Street,Anti-White,Race,No,No
1996,County,FL,Florida,1996-07-01,1,0,1,1,0,Black or African American,Non-Hispanic,1,Assault,1,Residence,Anti-Black,Race,No,No
2012,Local,IL,Illinois,2012-10-11,2,0,2,2,0,White,Non-Hispanic,2,Assault,2,Public Street,Anti-Jewish,Religion,No,No
2007,County,GA,Georgia,2007-01-24,1,0,1,1,0,Hispanic or Latino,Non-Hispanic,1,Assault,1,Public Street,Anti-Hispanic,Race,No,No
2009,Local,CA,California,2009-04-18,3,0,3,3,0,White,Non-Hispanic,3,Assault,3,Public Street,Anti-White,Race,No,No
2011,County,FL,Florida,2011-08-12,1,0,1,1,0,Black or African American,Non-Hispanic,1,Assault,1,Residence,Anti-Black,Race,No,No
1998,Local,IL,Illinois,1998-10-05,2,0,2,2,0,White,Non-Hispanic,2,Assault,2,Public Street,Anti-Jewish,Religion,No,No
2006,County,GA,Georgia,2006-12-10,1,0,1,1,0,Hispanic or Latino,Non-Hispanic,1,Assault,1,Public Street,Anti-Hispanic,Race,No,No
2005,Local,CA,California,2005-05-14,2,0,2,2,0,White,Non-Hispanic,2,Assault,2,Public Street,Anti-White,Race,No,No
2003,County,FL,Florida,2003-12-20,1,0,1,1,0,Black or African American,Non-Hispanic,1,Assault,1,Residence,Anti-Black,Race,No,No
2008,Local,IL,Illinois,2008-06-30,2,0,2,2,0,White,Non-Hispanic,2,Assault,2,Public Street,Anti-Jewish,Religion,No,No
2010,County,GA,Georgia,2010-10-02,1,0,1,1,0,Hispanic or Latino,Non-Hispanic,1,Assault,1,Public Street,Anti-Hispanic,Race,No,No
1997,Local,CA,California,1997-01-15,2,0,2,2,0,White,Non-Hispanic,2,Assault,2,Public Street,Anti-White,Race,No,No
1995,County,FL,Florida,1995-03-22,1,0,1,1,0,Black or African American,Non-Hispanic,1,Assault,1,Residence,Anti-Black,Race,No,No
2013,Local,IL,Illinois,2013-07-07,2,0,2,2,0,White,Non-Hispanic,2,Assault,2,Public Street,Anti-Jewish,Religion,No,No
2004,County,GA,Georgia,2004-09-01,1,0,1,1,0,Hispanic or Latino,Non-Hispanic,1,Assault,1,Public Street,Anti-Hispanic,Race,No,No
2002,Local,CA,California,2002-11-04,3,0,3,3,0,White,Non-Hispanic,3,Assault,3,Public Street,Anti-White,Race,No,No
1999,County,FL,Florida,1999-06-18,1,0,1,1,0,Black or African American,Non-Hispanic,1,Assault,1,Residence,Anti-Black,Race,No,No
2010,Local,IL,Illinois,2010-12-12,2,0,2,2,0,White,Non-Hispanic,2,Assault,2,Public Street,Anti-Jewish,Religion,No,No
2006,County,GA,Georgia,2006-08-25,1,0,1,1,0,Hispanic or Latino,Non-Hispanic,1,Assault,1,Public Street,Anti-Hispanic,Race,No,No
2008,Local,CA,California,2008-02-07,2,0,2,2,0,White,Non-Hispanic,2,Assault,2,Public Street,Anti-White,Race,No,No
1992,County,FL,Florida,1992-10-11,1,0,1,1,0,Black or African American,Non-Hispanic,1,Assault,1,Residence,Anti-Black,Race,No,No
2003,Local,IL,Illinois,2003-07-28,2,0,2,2,0,White,Non-Hispanic,2,Assault,2,Public Street,Anti-Jewish,Religion,No,No
2009,County,GA,Georgia,2009-09-15,1,0,1,1,0,Hispanic or Latino,Non-Hispanic,1,Assault,1,Public Street,Anti-Hispanic,Race,No,No
2001,Local,CA,California,2001-12-10,3,0,3,3,0,White,Non-Hispanic,3,Assault,3,Public Street,Anti-White,Race,No,No
1994,County,FL,Florida,1994-05-21,1,0,1,1,0,Black or African American,Non-Hispanic,1,Assault,1,Residence,Anti-Black,Race,No,No
