data_year,agency_type_name,state_abbr,state_name,incident_date,adult_victim_count,juvenile_victim_count,total_offender_count,adult_offender_count,juvenile_offender_count,offender_race,offender_ethnicity,victim_count,offense_name,total_individual_victims,location_name,bias_desc,victim_types,multiple_offense,multiple_bias
1992,County,MI,Michigan,1992-06-12,1,0,1,1,0,White,NH,1,Intimidation,1,Residence,-,Individual,No,No
1994,County,CA,California,1994-03-15,2,0,2,2,0,White,NH,2,Vandalism,2,Public Street,Sexual Orientation - Homosexual,Individual,No,No
1996,Police Department,FL,Florida,1996-07-22,1,0,2,1,1,Black,NH,1,Aggravated Assault,1,Bar/Club,Race - Black,Individual,Yes,No
1999,Police Department,IL,Illinois,1999-11-10,3,0,3,2,1,White,NH,3,Aggravated Assault,3,School/College,Sexual Orientation - Homosexual,Individual,No,No
2002,County,TX,Texas,2002-08-15,4,0,2,2,0,White,NH,4,Simple Assault,4,Residence,Sexual Orientation - Homosexual,Individual,No,No
2005,Police Department,MA,Massachusetts,2005-03-09,1,1,2,1,1,White,NH,2,Vandalism,2,Public Street,Race - White,Individual,No,No
2007,Police Department,GA,Georgia,2007-05-21,2,0,3,3,0,White,NH,2,Aggravated Assault,2,Residence,Religion - Jewish,Individual,No,No
2008,County,AZ,Arizona,2008-09-10,2,0,2,2,0,White,NH,2,Simple Assault,2,Public Street,Religion - Jewish,Individual,No,No
2009,County,NY,New York,2009-12-05,3,0,2,2,0,White,NH,3,Intimidation,3,Public Street,Religion - Jewish,Individual,No,No
2010,County,PA,Pennsylvania,2010-04-08,1,0,1,1,0,White,NH,1,Simple Assault,1,Public Street,Race - Black,Individual,No,No
2011,County,VA,Virginia,2011-07-25,2,0,2,2,0,White,NH,2,Simple Assault,2,Public Street,Sexual Orientation - Homosexual,Individual,No,No
2012,Police Department,CO,Colorado,2012-10-12,1,0,1,1,0,White,NH,1,Intimidation,1,Public Street,Race - White,Individual,No,No
2013,County,OH,Ohio,2013-02-20,3,0,2,2,0,White,NH,3,Aggravated Assault,3,Residence,Religion - Jewish,Individual,No,No
2014,County,NJ,New Jersey,2014-06-18,2,0,3,3,0,White,NH,2,Simple Assault,2,Public Street,Religion - Jewish,Individual,No,No
1992,County,MI,Michigan,1992-03-15,1,0,1,1,0,White,H,1,Intimidation,1,Public Street,Race - White,Individual,No,No
1995,County,CA,California,1995-09-10,2,0,2,2,0,White,NH,2)Vandalism,2,Residence,Religion - Jewish,Individual,No,No
1997,Police Department,FL,Florida,1997-08-01,1,0,2,1,1,White,NH,1,Aggravated Assault,1,Bar/Club,Race - Black,Individual,No,No
2000,Police Department,IL,Illinois,2000-11-15,3,0,3,2,1,Black,NH,3,Aggravated Assault,3,School/College,Sexual Orientation - Homosexual,Individual,No,No
2003,County,TX,Texas,2003-08-22,4,0,2,2,0,White,NH,4,Simple Assault,4,Residence,Sexual Orientation - Homosexual,Individual,No,No
2006,Police Department,MA,Massachusetts,2006-03-09,1,1,2,1,1,White,NH,2,Vandalism,2,Public Street,Race - White,Individual,No,No
2008,Police Department,GA,Georgia,2008-05-21,2,0,3,3,0,White,H,2,Aggravated Assault,2,Residence,Religion - Jewish,Individual,No,No
2009,County,AZ,Arizona,2009-09-10,2,0,2,2,0,White,NH,2,Simple Assault,2,Public Street,Religion - Jewish,Individual,No,No
2010,County,NY,New York,2010-12-05,3,0,2,2,0,White,NH,3,Intimidation,3,Public Street,Religion - Jewish,Individual,No,No
2012,County,PA,Pennsylvania,2012-04-08,1,0,1,1,0,White,NH,1,Simple Assault,1,Public Street,Race - Black,Individual,No,No
2013,County,VA,Virginia,2013-07-25,2,0,2,2,0,Black,NH,2,Simple Assault,2,Public Street,Sexual Orientation - Homosexual,Individual,No,No
2014,Police Department,CO,Colorado,2014-10-12,1,0,1,1,0,White,H,1,Intimidation,1,Public Street,Race - White,Individual,No,No
1992,Police Department,OH,Ohio,1992-02-20,3,0,2,2,0,White,NH,3,Aggravated Assault,3,Residence,Religion - Jewish,Individual,No,No
1993,County,NJ,New Jersey,1993-06-18,2,0,3,3,0,White,H,2,Simple Assault,2,Public Street,Religion - Jewish,Individual,No,No
1994,County,MI,Michigan,1994-12-25,1,0,1,1,0,White,NH,1,Intimidation,1,Residence,Race - White,Individual,No,No
1995,Police Department,CA,California,1995-08-10,2,0,2,2,0,White,NH,2,Vandalism,2,Public Street,Religion - Jewish,Individual,No,No
1996,Police Department,FL,Florida,1996-11-22,1,0,2,1,1,White,NH,1,Aggravated Assault,1,Bar/Club,Race - Black,Individual,No,No
1997,County,IL,Illinois,1997-04-15,3,0,3,2,1,White,NH,3,Aggravated Assault,3,School/College,Sexual Orientation - Homosexual,Individual,No,No
1998,County,TX,Texas,1998-08-22,4,0,2,2,0,White,NH,4,Simple Assault,4,Residence,Sexual Orientation - Homosexual,Individual,No,No
1999,Police Department,MA,Massachusetts,1999-03-09,1,1,2,1,1,White,NH,2,Vandalism,2,Public Street,Race - White,Individual,No,No
2000,County,GA,Georgia,2000-05-21,2,0,3,3,0,White,H,2,Aggravated Assault,2,Residence,Religion - Jewish,Individual,No,No
2001,County,AZ,Arizona,2001-09-10,2,0,2,2,0,White,NH,2,Simple Assault,2,Public Street,Religion - Jewish,Individual,No,No
2002,Police Department,NY,New York,2002-12-05,3,0,2,2,0,White,NH,3,Intimidation,3,Public Street,Religion - Jewish,Individual,No,No
2003,County,PA,Pennsylvania,2003-04-08,1,0,1,1,0,White,NH,1,Simple Assault,1,Public Street,Race - Black,Individual,No,No
