data_year,agency_type_name,state_abbr,state_name,incident_date,adult_victim_count,juvenile_victim_count,total_offender_count,adult_offender_count,juvenile_offender_count,offender_race,offender_ethnicity,victim_count,offense_name,total_individual_victims,location_name,bias_desc,victim_types,multiple_offense,multiple_bias
1991,Police Department,CA,California,1991-05-15,2,0,3,2,1,White,Non-Hispanic,3,Aggravated Assault,3,Residence,Anti-Gay (Lesbian,Gay,Bisexual),Individual
1992,County Sheriff's Office,FL,Florida,1992-07-04,1,1,2,1,1,Black,Hispanic,2,Burglary,2,Church,Anti-Religious,Individual,Yes,Yes
1993,Police Department,TX,Texas,1993-10-10,1,0,1,1,0,Asian,Non-Hispanic,1,Simple Assault,1,School,Anti-Asian,Individual,No,No
1994,County Sheriff's Office,GA,Georgia,1994-04-01,1,0,2,1,1,White,Non-Hispanic,1,Intimidation,1,Restaurant,Anti-Black,Individual,No,No
1995,Police Department,IL,Illinois,1995-12-25,2,0,3,3,0,White,Non-Hispanic,2,Aggravated Assault,2,Park,Anti-Gay (Lesbian,Gay,Bisexual),Individual
1996,Police Department,MI,Michigan,1996-09-30,1,0,1,1,0,Black,Hispanic,1,Vandalism,1,Public Street,Anti-Religious,Individual,No,Yes
1997,County Sheriff's Office,MO,Missouri,1997-08-15,1,0,2,2,0,White,Hispanic,1,Intimidation,1,Workplace,Anti-Black,Individual,No,No
1998,Police Department,NC,North Carolina,1998-03-05,1,0,1,1,0,Asian,Non-Hispanic,1,Simple Assault,1,Residence,Anti-Asian,Individual,No,No
1999,County Sheriff's Office,NY,New York,1999-07-20,2,0,3,2,1,White,Non-Hispanic,2,Aggravated Assault,2,Public Street,Anti-Gay (Lesbian,Gay,Bisexual),Individual
2000,Police Department,OH,Ohio,2000-06-10,1,0,2,1,1,Black,Hispanic,1,Vandalism,1,Church,Anti-Religious,Individual,No,Yes
2001,County Sheriff's Office,PA,Pennsylvania,2001-11-01,1,0,2,2,0,White,Non-Hispanic,1,Intimidation,1,Workplace,Anti-Black,Individual,No,No
2002,Police Department,WA,Washington,2002-04-15,1,0,1,1,0,Asian,Non-Hispanic,1,Simple Assault,1,Residence,Anti-Asian,Individual,No,No
2003,County Sheriff's Office,AL,Alabama,2003-09-05,1,0,2,2,0,White,Hispanic,1,Intimidation,1,Public Building,Anti-Black,Individual,No,No
2004,Police Department,AZ,Arizona,2004-02-20,2,0,3,2,1,White,Non-Hispanic,2,Aggravated Assault,2,Public Street,Anti-Gay (Lesbian,Gay,Bisexual),Individual
2005,County Sheriff's Office,CO,Colorado,2005-11-25,1,0,2,1,1,Black,Hispanic,1,Vandalism,1,Church,Anti-Religious,Individual,No,Yes
2006,Police Department,CT,Connecticut,2006-03-10,1,0,2,2,0,White,Non-Hispanic,1,Intimidation,1,Workplace,Anti-Black,Individual,No,No
2007,County Sheriff's Office,DE,Delaware,2007-08-15,1,0,1,1,0,Asian,Non-Hispanic,1,Simple Assault,1,Residence,Anti-Asian,Individual,No,No
2008,Police Department,ID,Idaho,2008-07-01,1,0,2,2,0,White,Hispanic,1,Intimidation,1,Public Building,Anti-Black,Individual,No,No
2009,County Sheriff's Office,IN,Indiana,2009-06-10,2,0,3,2,1,White,Non-Hispanic,2,Aggravated Assault,2,Public Street,Anti-Gay (Lesbian,Gay,Bisexual),Individual
2010,Police Department,IA,Iowa,2010-05-20,1,0,2,1,1,Black,Hispanic,1,Vandalism,1,Church,Anti-Religious,Individual,No,Yes
2011,County Sheriff's Office,KS,Kansas,2011-04-15,1,0,2,2,0,White,Non-Hispanic,1,Intimidation,1,Workplace,Anti-Black,Individual,No,No
2012,Police Department,LA,Louisiana,2012-03-10,1,0,1,1,0,Asian,Non-Hispanic,1,Simple Assault,1,Residence,Anti-Asian,Individual,No,No
2013,County Sheriff's Office,ME,Maine,2013-02-20,1,0,2,2,0,White,Hispanic,1,Intimidation,1,Public Building,Anti-Black,Individual,No,No
2014,Police Department,MD,Maryland,2014-01-15,2,0,3,2,1,White,Non-Hispanic,2,Aggravated Assault,2,Public Street,Anti-Gay (Lesbian,Gay,Bisexual),Individual
1991,Police Department,MA,Massachusetts,1991-10-25,1,0,2,1,1,Black,Hispanic,1,Vandalism,1,Church,Anti-Religious,Individual,No,Yes
1992,County Sheriff's Office,MI,Michigan,1992-09-10,1,0,2,2,0,White,Non-Hispanic,1,Intimidation,1,Workplace,Anti-Black,Individual,No,No
1993,Police Department,MN,Minnesota,1993-08-15,1,0,1,1,0,Asian,Non-Hispanic,1,Simple Assault,1,Residence,Anti-Asian,Individual,No,No
1994,County Sheriff's Office,MS,Mississippi,1994-07-20,1,0,2,1,1,White,Hispanic,1,Intimidation,1,Public Building,Anti-Black,Individual,No,No
1995,Police Department,MT,Montana,1995-06-10,2,0,3,2,1,White,Non-Hispanic,2,Aggravated Assault,2,Public Street,Anti-Gay (Lesbian,Gay,Bisexual),Individual
1996,County Sheriff's Office,NE,Nebraska,1996-05-20,1,0,2,1,1,Black,Hispanic,1,Vandalism,1,Church,Anti-Religious,Individual,No,Yes
1997,Police Department,NV,Nevada,1997-04-15,1,0,2,2,0,White,Non-Hispanic,1,Intimidation,1,Workplace,Anti-Black,Individual,No,No
1998,County Sheriff's Office,NH,New Hampshire,1998-03-10,1,0,1,1,0,Asian,Non-Hispanic,1,Simple Assault,1,Residence,Anti-Asian,Individual,No,No
