EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
Thameslink Railway Ltd,49.10,12.3,10.7,28.5,22.1,45.2,38.9,62,38,58,42,65,35,72,28,5000 to 19999,2024-11-03
Humber NHS Foundation Trust,86.10,3.2,0.1,0.0,0.0,0.0,0.0,15,85,12,88,10,90,8,92,1000 to 4999,2024-10-15
Bristol Water plc,36.00,14.8,16.9,42.1,38.7,88.5,85.2,73,27,69,31,75,25,78,22,250 to 499,2025-01-22
Cumbria County Council,84.10,5.7,4.2,11.3,9.8,22.4,20.1,28,72,25,75,30,70,35,65,10000 to 19999,2024-12-08
Oxford University Hospitals NHS Foundation Trust,86.10,8.4,6.1,0.0,0.0,0.0,0.0,20,80,18,82,16,84,14,86,20000 or more,2025-02-14
Stagecoach Manchester,49.10,9.6,7.8,19.2,15.5,52.3,48.7,68,32,65,35,70,30,74,26,5000 to 19999,2024-09-30
NatWest Markets Plc,64.19,32.1,29.4,67.8,63.2,91.4,87.9,45,55,48,52,55,45,68,32,1000 to 4999,2024-11-27
Sheffield Teaching Hospitals NHS Foundation Trust,86.10,4.9,2.3,0.0,0.0,0.0,0.0,22,78,19,81,17,83,15,85,10000 to 19999,2024-10-05
Plymouth City Council,84.10,7.2,5.8,14.7,12.1,25.8,22.4,32,68,29,71,34,66,38,62,250 to 499,2025-03-01
Co-op Insurance Services,65.12,18.5,21.3,45.2,41.8,78.6,74.3,58,42,54,46,61,39,69,31,5000 to 19999,2024-12-20
Lancashire Constabulary,84.24,15.7,12.9,8.5,6.2,15.3,12.8,55,45,52,48,58,42,65,35,5000 to 19999,2025-01-18
Royal Cornwall Hospitals NHS Trust,86.10,6.8,4.5,0.0,0.0,0.0,0.0,18,82,16,84,14,86,12,88,5000 to 19999,2024-11-11
Aberdeen City Council,84.10,9.1,7.6,16.3,13.7,28.5,25.1,36,64,33,67,38,62,42,58,5000 to 19999,2025-02-28
Yorkshire Water Services Ltd,36.00,11.2,13.5,38.9,35.2,82.7,79.1,70,30,66,34,72,28,76,24,5000 to 19999,2024-10-22
University of Exeter,85.42,13.6,10.8,0.0,0.0,0.0,0.0,42,58,38,62,44,56,48,52,5000 to 19999,2025-01-09
Nottingham Building Society,64.19,22.7,25.1,52.8,48.3,85.2,81.7,52,48,48,52,55,45,63,37,1000 to 4999,2024-12-15
Glasgow Life,93.11,6.4,4.1,0.0,0.0,0.0,0.0,38,62,35,65,40,60,45,55,1000 to 4999,2024-11-30
Bournemouth Christchurch and Poole Council,84.10,8.3,6.7,15.9,13.2,27.4,24.1,34,66,31,69,36,64,40,60,1000 to 4999,2025-02-07
DS Smith Packaging Ltd,17.12,16.9,19.7,41.3,37.8,76.5,72.9,71,29,68,32,73,27,77,23,5000 to 19999,2024-09-18
Northumbria Healthcare NHS Foundation Trust,86.10,5.1,2.7,0.0,0.0,0.0,0.0,16,84,14,86,12,88,10,90,10000 to 19999,2024-10-30
Lloyds Bank Corporate Markets Plc,64.19,28.4,31.2,61.7,57.9,89.3,85.8,48,52,45,55,52,48,62,38,1000 to 4999,2025-01-25
Leeds Beckett University,85.42,11.7,9.2,0.0,0.0,0.0,0.0,44,56,40,60,46,54,50,50,1000 to 4999,2024-11-14
Merseyside Fire and Rescue Service,84.24,12.6,9.8,7.3,5.1,12.8,10.2,58,42,54,46,61,39,67,33,500 to 999,2024-12-03
Severn Trent Water Ltd,36.00,13.4,15.8,40.2,36.5,81.3,77.8,69,31,65,35,71,29,75,25,10000 to 19999,2025-02-21
University of Sunderland,85.42,14.2,11.5,0.0,0.0,0.0,0.0,46,54,42,58,48,52,52,48,1000 to 4999,2024-10-11
First Bus Bristol,49.10,10.4,8.6,21.7,17.9,55.8,51.2,66,34,63,37,68,32,72,28,5000 to 19999,2024-09-25
East Sussex County Council,84.10,6.9,5.3,13.1,10.7,24.6,21.3,30,70,27,73,32,68,36,64,5000 to 19999,2025-01-12
Barclays Bank UK PLC,64.19,30.8,33.5,64.2,60.1,90.7,87.2,46,54,43,57,49,51,59,41,20000 or more,2024-11-07
Wiltshire Council,84.10,7.6,6.0,14.8,12.3,26.7,23.2,33,67,30,70,35,65,39,61,5000 to 19999,2025-02-17
Royal Mail Group Ltd,53.10,8.2,6.4,18.5,15.1,48.3,44.2,71,29,68,32,73,27,77,23,10000 to 19999,2024-10-28
University of Liverpool,85.42,15.3,12.6,0.0,0.0,0.0,0.0,48,52,44,56,50,50,54,46,5000 to 19999,2025-01-30
Durham Constabulary,84.24,14.8,11.2,9.7,7.4,17.2,14.6,56,44,53,47,59,41,64,36,1000 to 4999,2024-12-12
Anglian Water Services Ltd,36.00,12.7,14.9,39.1,35.4,80.6,76.9,68,32,64,36,70,30,74,26,5000 to 19999,2024-11-21
Glasgow Clyde College,85.42,9.4,7.8,0.0,0.0,0.0,0.0,40,60,37,63,42,58,46,54,500 to 999,2025-02-05
