EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
BrightWave Energy Ltd,35.11,14.7,12.3,22.4,18.9,8.2,6.1,58,42,54,46,61,39,68,32,Medium,2024-09-12
MapleCare Clinics Ltd,86.10,9.2,7.8,15.6,13.2,11.5,9.8,52,48,49,51,55,45,59,41,Large,2024-11-03
NorthStar Rail Group,49.10,18.3,16.5,28.7,25.1,14.2,11.3,63,37,60,40,66,34,71,29,Medium,2025-01-21
UrbanFox Retail Ltd,47.19,11.4,10.1,19.8,17.5,9.7,8.2,55,45,52,48,58,42,62,38,Large,2024-10-07
SilverLining Tech,62.01,22.6,20.4,35.2,31.8,16.9,13.7,69,31,65,35,72,28,76,24,Medium,2025-02-14
GreenLeaf Organics Ltd,10.89,6.8,5.9,12.1,10.3,7.5,6.4,48,52,45,55,50,50,54,46,Small,2024-08-30
HorizonBlue Financial,64.20,16.9,15.2,26.3,23.7,13.1,10.8,61,39,58,42,64,36,69,31,Large,2024-12-05
PhoenixFire Engineering,71.12,19.5,17.8,30.1,27.4,15.6,12.9,66,34,63,37,69,31,74,26,Medium,2025-03-01
TitanSteel Construction,41.20,13.7,12.5,21.9,19.8,10.4,8.7,57,43,54,46,60,40,65,35,Large,2024-09-25
AuroraMedia Productions,59.11,25.3,23.1,38.7,35.2,18.4,15.1,72,28,68,32,75,25,79,21,Small,2025-04-10
RiverStone Logistics Ltd,52.24,10.6,9.4,18.3,16.1,9.1,7.8,53,47,50,50,56,44,61,39,Medium,2024-10-20
CoralBay Hospitality,55.10,8.3,7.1,14.7,12.9,8.8,7.5,51,49,48,52,53,47,57,43,Large,2025-01-08
SwiftHawk Aviation Ltd,51.10,17.2,15.9,27.8,25.3,14.9,12.4,64,36,61,39,67,33,72,28,Medium,2024-11-15
PureHealth Labs Ltd,72.19,12.5,11.2,20.6,18.4,11.3,9.6,56,44,53,47,59,41,64,36,Large,2025-02-28
IronGate Security,80.10,20.8,19.1,32.5,29.7,16.7,14.2,68,32,65,35,71,29,76,24,Medium,2024-12-12
BlueFin Fisheries Ltd,03.11,7.9,6.8,13.5,11.7,8.2,7.1,50,50,47,53,52,48,55,45,Small,2025-03-20
NovaSpark Energy,35.11,15.4,13.8,24.1,21.6,12.5,10.3,59,41,56,44,62,38,67,33,Large,2024-09-05
WillowBrook Care Homes,87.10,9.7,8.5,16.2,14.3,9.4,8.1,52,48,49,51,54,46,58,42,Medium,2025-01-30
RedKite Construction,41.20,14.2,12.9,22.7,20.6,11.1,9.4,58,42,55,45,61,39,66,34,Large,2024-10-03
