EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
Apex Logistics Ltd,49410,11.2,9.8,22.4,18.7,45.3,38.9,58,42,55,45,52,48,49,51,500 to 999,2024-11-15
BrightWave Energy Plc,35110,14.6,13.1,28.3,24.9,52.7,41.2,61,39,59,41,56,44,53,47,5000 to 19999,2024-10-22
CedarBridge Healthcare Ltd,86101,9.7,8.5,19.1,16.8,41.5,36.7,54,46,52,48,49,51,46,54,1000 to 4999,2025-01-08
DriftRock Maritime Ltd,50100,17.3,15.9,31.5,27.2,48.9,39.5,63,37,61,39,58,42,55,45,250 to 499,2024-12-03
Elysian Retail Group Plc,47110,12.8,11.4,25.7,21.3,44.6,37.8,57,43,54,46,51,49,48,52,5000 to 19999,2024-09-14
FalconEdge Security Ltd,80100,15.9,14.2,29.8,26.1,50.2,40.7,62,38,60,40,57,43,54,46,250 to 499,2025-02-01
GreenLeaf Organics Ltd,32990,10.4,9.1,21.6,18.9,43.1,38.2,55,45,53,47,50,50,47,53,500 to 999,2024-11-27
HorizonTech Solutions Plc,62020,13.5,12.0,26.4,22.8,46.8,39.1,58,42,56,44,53,47,50,50,1000 to 4999,2024-08-30
IronWorks Engineering Ltd,25110,16.7,15.3,30.1,26.7,49.5,40.3,64,36,62,38,59,41,56,44,250 to 499,2024-12-18
JadeRiver Hospitality Ltd,55110,8.9,7.6,18.3,15.7,40.8,36.1,53,47,51,49,48,52,45,55,500 to 999,2025-01-22
Kestrel Aviation Ltd,51101,18.2,16.8,32.9,29.4,51.3,41.8,65,35,63,37,60,40,57,43,250 to 499,2024-10-07
LumenSpark Media Plc,59111,11.9,10.5,23.8,20.1,45.2,38.4,56,44,54,46,51,49,48,52,1000 to 4999,2024-09-05
Meridian Construction Ltd,41201,14.1,12.7,27.5,23.9,47.6,39.8,59,41,57,43,54,46,51,49,500 to 999,2024-11-03
