activity_year,derived_msa-md,state_code,county_code,census_tract,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,loan_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,co-applicant_ethnicity-1,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,co-applicant_race-1,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution
2024,99999,CA,9000.0,9000301000.0,Conventional:Purchase,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,Approved,1,450000.0,87.0,6.75,0.25,1,3000.0,250.0,150.0,0.5,2500.0,360,5,3,2,3,0,2,1,200000.0,Site-Built,Primary Residence,Single-wide,1,2,0,85000.0,35.0,5,2,1,,2.0,4.0,1,3,4,5,65-74,9999,Yes,,1,1,,,
2024,99999,FL,9010.0,9010205000.0,FHA:Purchase,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black,Female,Denied,1,320000.0,92.0,7.0,0.5,0,4000.0,400.0,200.0,1.0,3000.0,360,1,0,2,3,2,1,1,125000.0,Site-Built,Primary Residence,Single-wide,2,3,0,60000.0,40.0,1,0,1,,3.0,3.0,2,3,2,2,55-64,9999,No,,2,2,,,
2024,99999,NY,9020.0,9020307000.0,VA:Purchase,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,Approved,1,600000.0,90.0,5.25,0.25,0,4500.0,350.0,180.0,0.5,3000.0,360,5,1,0,4,2,0,1,350000.0,Site-Built,Primary Residence,Double-wide,3,4,2,150000.0,30.0,3,0,1,,3.0,2.0,2,1,5,2,45-54,9999,Yes,,0,1,,,
2024,99999,TX,9030.0,9030102000.0,Conventional:Purchase,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,Closed for incompleteness,1,700000.0,85.0,6.0,0.75,1,2500.0,400.0,100.0,1.0,2500.0,360,2,0,1,3,3,0,1,40000.0,Pre-Fabricated,Primary Residence,Single-wide,1,2,2,120000.0,35.0,4,0,1,,1.0,3.0,2,4,4,2,55-64,9999,Yes,,1,1,,,
2024,99999,MI,9040.0,9040408000.0,Conventional:Purchase,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Hispanic or Latino,Female,Denied,3,200000.0,95.0,6.8,0.5,0,3200.0,350.0,150.0,1.0,2500.0,300,1,2,0,3,1,2,0,90000.0,Site-Built,Primary Residence,Single-wide,1,3,2,75000.0,45.0,1,0,1,,3.0,1.0,1,2,2,1,65-74,9999,Yes,,2,2,,,
2024,99999,GA,9050.0,9050505000.0,FHA:Purchase,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,Approved,1,350000.0,89.0,5.75,0.5,1,3500.0,400.0,220.0,0.5,3000.0,360,3,2,1,0,2,2,1,120000.0,Pre-Fabricated,Primary Residence,Single-wide,1,1,1,65000.0,30.0,1,3,0,,3.0,4.0,1,3,3,2,55-64,9999,Yes,,1,1,,,
2024,99999,OH,9060.0,9060201000.0,Conventional:Purchase,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black,Male,Denied,2,400000.0,100.0,7.0,1.0,0,3200.0,350.0,200.0,0.5,1500.0,360,0,0,0,1,0,2,0,200000.0,Site-Built,Primary Residence,Single-wide,4,2,1,85000.0,30.0,0,1,1,,4.0,4.0,0,4,1,0,35-44,9999,Yes,,2,2,,,
2024,99999,IL,9070.0,9070302000.0,VA:Purchase,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Hispanic or Latino,Female,Approved,1,850000.0,92.0,6.5,0.25,0,4500.0,400.0,280.0,1.0,2000.0,300,4,1,0,1,1,2,0,200000.0,Site-Built,Primary Residence,Single-wide,1,3,0,180000.0,40.0,3,2,0,,4.0,2.0,2,3,4,1,45-54,9999,Yes,,4,3,,,
2024,99999,MA,9080.0,9080103000.0,Conventional:Purchase,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,Approved,1,550000.0,93.0,6.25,0.5,1,5000.0,350.0,240.0,0.5,2000.0,300,0,0,0,0,3,2,2,400000.0,Pre-Fabricated,Primary Residence,Double-wide,2,3,1,170000.0,35.0,1,0,1,,2.0,1.0,3,3,2,1,65-74,9999,Yes,,1,1,,,
2024,99999,WI,9090.0,9090406000.0,FHA:Purchase,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Native Hawaiian or Pacific Islander,Female,Denied,1,370000.0,86.0,7.0,1.0,0,3800.0,350.0,250.0,0.5,1800.0,360,2,0,0,2,0,0,0,100000.0,Site-Built,Primary Residence,Single-wide,1,2,0,70000.0,40.0,4,0,2,,3.0,3.0,3,1,2,0,75-84,9999,Yes,,0,1,,,
