activity_year,derived_msa-md,state_code,county_code,census_tract,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,loan_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,co-applicant_ethnicity-1,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,co-applicant_race-1,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution
2024,99999.0,CT,9150.0,9150708100.0,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,File closed for incompleteness,32,25000.0,,,,3,,,,,,240.0,,,2.0,2.0,2.0,2.0,,1,1,3,5,1,,96.0,,1111,1111,2.0,5.0,2.0,4.0,5.0,8.0,2.0,4.0,1.0,5,2,4,65-74,9999,Yes,,1.0,1.0
2024,99999.0,IL,3100.0,3100101501.0,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,Loan originated,1,175000.0,90.0,4.6,0.4,2,,1300.0,2200.0,,0.0,,240.0,1.0,1.0,0.0,1.0,1.0,1.0,2,2,3,3,4,2.0,2.0,1.0,1,1,30,,,,,,,,,,,,,,,,,
2024,99999.0,AR,630.0,6316010700.0,FHA:Purchase,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Hispanic/Mexican/Chicano,Male,Loan originated,1,260000.0,80.0,7.0,1.1,1,,3000.0,4000.0,100.0,1.0,180.0,2.0,0.0,0.0,0.0,0.0,0.0,300000.0,Site-Built,Principal residence,FHA,1,,1.0,1.0,2.0,3,1,,47.0,,1111.0,1111.0,2.0,3.0,2.0,2.0,1.0,1,1,1,1,,,,
2024,99999.0,CA,9000.0,9000301000.0,Conventional:Purchase,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,Approved,1,450000.0,87.0,6.75,0.25,1,3000.0,250.0,150.0,0.5,2500.0,360.0,5.0,3.0,2.0,3.0,0.0,2.0,1.0,200000.0,Site-Built,Primary Residence,Single-wide,1,2.0,0.0,85000.0,35.0,5,2,1,,2.0,4.0,1.0,3.0,4.0,5.0,65-74,9999,Yes,,1,1,,,
2024,99999.0,FL,9010.0,9010205000.0,FHA:Purchase,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black,Female,Denied,1,320000.0,92.0,7.0,0.5,0,4000.0,400.0,200.0,1.0,3000.0,360.0,1.0,0.0,2.0,3.0,2.0,1.0,1.0,125000.0,Site-Built,Primary Residence,Single-wide,2,3.0,0.0,60000.0,40.0,1,0,1,,3.0,3.0,2.0,3.0,2.0,2.0,55-64,9999,No,,2,2,,,
2024,99999.0,NY,9020.0,9020307000.0,VA:Purchase,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,Approved,1,600000.0,90.0,5.25,0.25,0,4500.0,350.0,180.0,0.5,3000.0,360.0,5.0,1.0,0.0,4.0,2.0,0.0,1.0,350000.0,Site-Built,Primary Residence,Double-wide,3,4.0,2.0,150000.0,30.0,3,0,1,,3.0,2.0,2.0,1.0,5.0,2.0,45-54,9999,Yes,,0,1,,,
2024,99999.0,TX,9030.0,9030102000.0,Conventional:Purchase,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,Closed for incompleteness,1,700000.0,85.0,6.0,0.75,1,2500.0,400.0,100.0,1.0,2500.0,360.0,2.0,0.0,1.0,3.0,3.0,0.0,1.0,40000.0,Pre-Fabricated,Primary Residence,Single-wide,1,2.0,2.0,120000.0,35.0,4,0,1,,1.0,3.0,2.0,4.0,4.0,2.0,55-64,9999,Yes,,1,1,,,
2024,99999.0,MI,9040.0,9040408000.0,Conventional:Purchase,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Hispanic or Latino,Female,Denied,3,200000.0,95.0,6.8,0.5,0,3200.0,350.0,150.0,1.0,2500.0,300.0,1.0,2.0,0.0,3.0,1.0,2.0,0.0,90000.0,Site-Built,Primary Residence,Single-wide,1,3.0,2.0,75000.0,45.0,1,0,1,,3.0,1.0,1.0,2.0,2.0,1.0,65-74,9999,Yes,,2,2,,,
2024,99999.0,GA,9050.0,9050505000.0,FHA:Purchase,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,Approved,1,350000.0,89.0,5.75,0.5,1,3500.0,400.0,220.0,0.5,3000.0,360.0,3.0,2.0,1.0,0.0,2.0,2.0,1.0,120000.0,Pre-Fabricated,Primary Residence,Single-wide,1,1.0,1.0,65000.0,30.0,1,3,0,,3.0,4.0,1.0,3.0,3.0,2.0,55-64,9999,Yes,,1,1,,,
2024,99999.0,OH,9060.0,9060201000.0,Conventional:Purchase,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black,Male,Denied,2,400000.0,100.0,7.0,1.0,0,3200.0,350.0,200.0,0.5,1500.0,360.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,200000.0,Site-Built,Primary Residence,Single-wide,4,2.0,1.0,85000.0,30.0,0,1,1,,4.0,4.0,0.0,4.0,1.0,0.0,35-44,9999,Yes,,2,2,,,
2024,99999.0,IL,9070.0,9070302000.0,VA:Purchase,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Hispanic or Latino,Female,Approved,1,850000.0,92.0,6.5,0.25,0,4500.0,400.0,280.0,1.0,2000.0,300.0,4.0,1.0,0.0,1.0,1.0,2.0,0.0,200000.0,Site-Built,Primary Residence,Single-wide,1,3.0,0.0,180000.0,40.0,3,2,0,,4.0,2.0,2.0,3.0,4.0,1.0,45-54,9999,Yes,,4,3,,,
2024,99999.0,MA,9080.0,9080103000.0,Conventional:Purchase,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,Approved,1,550000.0,93.0,6.25,0.5,1,5000.0,350.0,240.0,0.5,2000.0,300.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,400000.0,Pre-Fabricated,Primary Residence,Double-wide,2,3.0,1.0,170000.0,35.0,1,0,1,,2.0,1.0,3.0,3.0,2.0,1.0,65-74,9999,Yes,,1,1,,,
2024,99999.0,WI,9090.0,9090406000.0,FHA:Purchase,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Native Hawaiian or Pacific Islander,Female,Denied,1,370000.0,86.0,7.0,1.0,0,3800.0,350.0,250.0,0.5,1800.0,360.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,100000.0,Site-Built,Primary Residence,Single-wide,1,2.0,0.0,70000.0,40.0,4,0,2,,3.0,3.0,3.0,1.0,2.0,0.0,75-84,9999,Yes,,0,1,,,
2024,99999.0,WA,9100.0,9100207000.0,Conventional:Purchase,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,Denied,2,600000.0,94.0,6.75,0.25,1,3000.0,400.0,200.0,1.0,2000.0,300.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,250000.0,Pre-Fabricated,Primary Residence,Single-wide,3,1.0,0.0,130000.0,35.0,1,2,2,,4.0,4.0,1.0,4.0,5.0,2.0,35-44,9999,Yes,,1,1,,,
