data_year,agency_type_name,state_abbr,state_name,incident_date,adult_victim_count,juvenile_victim_count,total_offender_count,adult_offender_count,juvenile_offender_count,offender_race,offender_ethnicity,victim_count,offense_name,total_individual_victims,location_name,bias_desc,victim_types,multiple_offense,multiple_bias
1992,City,CA,California,1992-04-12,1,0,2,2,0,White,Non-Hispanic,1,Intimidation,1,Residence/Home,Anti-Black,Individual,No,No
1995,County,TX,Texas,1995-09-03,0,1,3,3,0,Black,Hispanic,1,Simple Assault,1,Highway/Road,Anti-Hispanic,Individual,No,No
1998,State,NY,New York,1998-12-25,2,0,1,1,0,Asian,Non-Hispanic,2,Aggravated Assault,2,Convenience Store,Anti-White,Multiple,Yes,No
1991,Tribal,MT,Montana,1991-07-04,0,0,4,2,2,American Indian,Non-Hispanic,1,Destruction/Damage/Vandalism,1,Church/Synagogue/Temple,Anti-Jewish,Society/Public,No,No
1994,City,FL,Florida,1994-02-14,1,0,1,1,0,White,Hispanic,1,Intimidation,1,School,Anti-Black,Individual,No,No
1997,County,IL,Illinois,1997-06-30,0,1,2,1,1,White,Non-Hispanic,1,Simple Assault,1,Parking Lot/Garage,Anti-Gay (Male),Individual,No,No
2000,State,PA,Pennsylvania,2000-10-10,1,0,3,3,0,Black,Non-Hispanic,1,Robbery,1,Gas Station,Anti-White,Individual,No,No
1993,Tribal,AZ,Arizona,1993-11-20,0,0,1,1,0,American Indian,Non-Hispanic,1,Destruction/Damage/Vandalism,1,Residence/Home,Anti-American Indian,Society/Public,No,No
1996,City,OH,Ohio,1996-01-15,2,0,2,2,0,White,Non-Hispanic,2,Aggravated Assault,2,Bar/Nightclub,Anti-Asian,Multiple,Yes,No
1999,County,MI,Michigan,1999-08-05,0,1,1,0,1,Black,Non-Hispanic,1,Intimidation,1,School,Anti-White,Individual,No,No
2002,State,GA,Georgia,2002-03-22,1,0,1,1,0,White,Non-Hispanic,1,Murder and Nonnegligent Manslaughter,1,Residence/Home,Anti-Black,Individual,No,No
1994,Tribal,WA,Washington,1994-05-18,0,0,2,1,1,Asian,Non-Hispanic,1,Destruction/Damage/Vandalism,1,Church/Synagogue/Temple,Anti-Islamic (Muslim),Society/Public,No,No
1997,City,NC,North Carolina,1997-09-09,0,0,3,2,1,White,Hispanic,1,Simple Assault,1,Highway/Road,Anti-Hispanic,Individual,No,No
2000,County,NJ,New Jersey,2000-12-01,1,0,2,2,0,Black,Non-Hispanic,1,Intimidation,1,Residence/Home,Anti-Gay (Male),Individual,No,No
1993,State,VA,Virginia,1993-10-31,0,1,1,1,0,White,Non-Hispanic,1,Simple Assault,1,Park/Playground,Anti-Black,Individual,No,No
