data_year,agency_type_name,state_abbr,state_name,incident_date,adult_victim_count,juvenile_victim_count,total_offender_count,adult_offender_count,juvenile_offender_count,offender_race,offender_ethnicity,victim_count,offense_name,total_individual_victims,location_name,bias_desc,victim_types,multiple_offense,multiple_bias
1991,City,CA,California,1991-03-15,1.0,,1,1.0,,White,Not Hispanic or Latino,1,Intimidation,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Jewish,Individual,S,S
1992,County,TX,Texas,1992-07-22,,1.0,2,2.0,,Black or African American,Hispanic or Latino,1,Simple Assault,1.0,School/College,Anti-White,Individual,S,S
1993,State,NY,New York,1993-11-08,2.0,,1,1.0,,Unknown,Not Specified,1,Destruction/Damage/Vandalism of Property,2.0,Church/Synagogue/Temple,Anti-Islamic (Muslim),Other,S,S
1994,City,FL,Florida,1994-02-28,1.0,1.0,3,2.0,1.0,White,Hispanic or Latino,2,Aggravated Assault,2.0,Residence/Home,Anti-Gay (Male),Individual,S,S
1995,Other,IL,Illinois,1995-09-14,,,1,1.0,,Asian,Not Hispanic or Latino,1,Robbery,0.0,Commercial/Office Building,Anti-Asian,Other,S,S
1996,County,PA,Pennsylvania,1996-04-03,1.0,,2,1.0,1.0,Black or African American,Not Specified,1,Intimidation,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Black or African American,Individual,S,S
1997,City,OH,Ohio,1997-12-19,,,1,,,White,Not Hispanic or Latino,1,Destruction/Damage/Vandalism of Property,0.0,School/College,Anti-Jewish,Other,S,S
1998,State,MI,Michigan,1998-05-27,2.0,,1,1.0,,Unknown,Hispanic or Latino,1,Burglary,2.0,Residence/Home,Anti-Hispanic or Latino,Individual,S,S
1999,City,GA,Georgia,1999-08-10,1.0,,2,2.0,,Black or African American,Not Hispanic or Latino,1,Simple Assault,1.0,Parking/Drop Lot/Garage,Anti-White,Individual,S,S
2000,County,WA,Washington,2000-01-30,,1.0,1,1.0,,American Indian or Alaska Native,Not Specified,1,Aggravated Assault,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-American Indian or Alaska Native,Individual,S,S
2001,Other,AZ,Arizona,2001-06-11,3.0,,1,,,White,Not Hispanic or Latino,1,Intimidation,3.0,Church/Synagogue/Temple,Anti-Catholic,Other,S,S
