data_year,agency_type_name,state_abbr,state_name,incident_date,adult_victim_count,juvenile_victim_count,total_offender_count,adult_offender_count,juvenile_offender_count,offender_race,offender_ethnicity,victim_count,offense_name,total_individual_victims,location_name,bias_desc,victim_types,multiple_offense,multiple_bias
1992,City,NY,New York,1992-03-15,1,,1,1,,White,Not Specified,1,Intimidation,1.0,Residence/Home,Anti-Jewish,Individual,S,S
1999,County,TX,Texas,1999-07-22,,1,2,2,,Black or African American,Hispanic or Latino,1,Destruction/Damage/Vandalism of Property,0.0,Church/Synagogue/Temple,Anti-Islamic,Religious Organization,S,S
2001,City,CA,California,2001-09-18,2,0,1,1,0,Unknown,Not Hispanic or Latino,1,Aggravated Assault,2.0,Highway/Road/Alley/Street/Sidewalk,Anti-Muslim,Individual,S,S
2007,Other,FL,Florida,2007-11-05,0,1,3,2,1,White,Hispanic or Latino,1,Simple Assault,1.0,School/College,Anti-Gay (Male),Individual,S,S
1994,State,IL,Illinois,1994-02-28,1,,1,1,,Asian,Not Specified,1,Robbery,1.0,Gas Station,Anti-White,Individual,S,S
2003,City,PA,Pennsylvania,2003-08-09,,,2,,,Black or African American,Not Hispanic or Latino,1,Destruction/Damage/Vandalism of Property,0.0,Residence/Home,Anti-Black or African American,Other,S,S
2011,County,OH,Ohio,2011-12-12,1,0,1,1,0,White,Not Hispanic or Latino,1,Intimidation,1.0,Residence/Home,Anti-Hispanic or Latino,Individual,S,S
1998,City,MI,Michigan,1998-06-30,2,,1,1,,Unknown,Not Specified,1,Simple Assault,2.0,Parking Lot/Garage,Anti-Asian,Individual,S,S
2005,Other,WA,Washington,2005-04-03,0,1,1,0,1,Black or African American,Not Specified,1,Destruction/Damage/Vandalism of Property,0.0,School/College,Anti-White,Individual,S,S
1996,County,GA,Georgia,1996-10-17,1,,2,1,1,White,Not Hispanic or Latino,1,Aggravated Assault,1.0,Bar/Nightclub,Anti-Black or African American,Individual,S,S
2009,City,MA,Massachusetts,2009-01-25,1,1,1,1,0,Asian,Not Hispanic or Latino,1,Intimidation,2.0,Residence/Home,Anti-Jewish,Individual,S,S
2000,State,NC,North Carolina,2000-05-14,,,3,,,Black or African American,Hispanic or Latino,1,Destruction/Damage/Vandalism of Property,0.0,Church/Synagogue/Temple,Anti-Christian,Religious Organization,S,S
2013,City,AZ,Arizona,2013-07-07,2,0,2,2,0,White,Not Hispanic or Latino,1,Simple Assault,2.0,Highway/Road/Alley/Street/Sidewalk,Anti-Hispanic or Latino,Individual,S,S
1993,County,CO,Colorado,1993-09-29,1,,1,1,,Unknown,Not Specified,1,Robbery,1.0,Convenience Store,Anti-Gay (Male),Individual,S,S
2006,Other,OR,Oregon,2006-03-11,0,2,1,0,1,White,Not Hispanic or Latino,1,Destruction/Damage/Vandalism of Property,0.0,School/College,Anti-Islamic,Individual,S,S
1995,City,TN,Tennessee,1995-08-20,1,,2,1,1,Black or African American,Not Specified,1,Aggravated Assault,1.0,Parking Lot/Garage,Anti-White,Individual,S,S
2010,County,MN,Minnesota,2010-11-03,1,0,1,1,0,Unknown,Not Hispanic or Latino,1,Intimidation,1.0,Residence/Home,Anti-Black or African American,Individual,S,S
2002,State,NJ,New Jersey,2002-12-05,,,1,,,White,Hispanic or Latino,1,Destruction/Damage/Vandalism of Property,0.0,Residence/Home,Anti-Hispanic or Latino,Other,S,S
1991,City,CA,California,1991-07-16,2,,1,1,,Asian,Not Specified,1,Simple Assault,2.0,Bar/Nightclub,Anti-Black or African American,Individual,S,S
2008,Other,VA,Virginia,2008-02-09,1,1,3,2,1,Black or African American,Not Hispanic or Latino,1,Intimidation,2.0,School/College,Anti-Gay (Male),Individual,S,S
2012,County,TX,Texas,2012-06-24,0,1,1,0,1,White,Not Hispanic or Latino,1,Destruction/Damage/Vandalism of Property,0.0,Church/Synagogue/Temple,Anti-Jewish,Religious Organization,S,S
1997,City,NY,New York,1997-10-13,1,,2,1,1,Unknown,Not Specified,1,Robbery,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Muslim,Individual,S,S
2004,State,FL,Florida,2004-01-31,2,0,1,1,0,White,Not Hispanic or Latino,1,Aggravated Assault,2.0,Residence/Home,Anti-Asian,Individual,S,S
1999,City,IL,Illinois,1999-04-26,,,2,,,Black or African American,Not Hispanic or Latino,1,Destruction/Damage/Vandalism of Property,0.0,School/College,Anti-White,Other,S,S
2005,County,PA,Pennsylvania,2005-09-08,1,,1,1,,Asian,Hispanic or Latino,1,Simple Assault,1.0,Parking Lot/Garage,Anti-Hispanic or Latino,Individual,S,S
2011,Other,MI,Michigan,2011-05-19,1,0,2,2,0,Black or African American,Not Specified,1,Intimidation,1.0,Bar/Nightclub,Anti-Gay (Male),Individual,S,S
1994,City,WA,Washington,1994-11-27,0,2,1,0,1,White,Not Hispanic or Latino,1,Destruction/Damage/Vandalism of Property,0.0,Residence/Home,Anti-Islamic,Individual,S,S
2000,County,GA,Georgia,2000-08-14,2,,3,2,1,Unknown,Not Specified,1,Robbery,2.0,Gas Station,Anti-Black or African American,Individual,S,S
2007,State,NC,North Carolina,2007-03-22,1,1,1,1,0,White,Hispanic or Latino,1,Aggravated Assault,2.0,Highway/Road/Alley/Street/Sidewalk,Anti-Jewish,Individual,S,S
1993,City,AZ,Arizona,1993-12-30,,,1,,,Black or African American,Not Hispanic or Latino,1,Destruction/Damage/Vandalism of Property,0.0,Church/Synagogue/Temple,Anti-Christian,Religious Organization,S,S
2010,Other,CO,Colorado,2010-07-11,2,0,2,1,1,Asian,Not Specified,1,Simple Assault,2.0,School/College,Anti-White,Individual,S,S
1996,County,OR,Oregon,1996-05-06,1,,1,1,,White,Not Hispanic or Latino,1,Intimidation,1.0,Residence/Home,Anti-Gay (Male),Individual,S,S
2003,City,TN,Tennessee,2003-10-25,0,1,3,2,1,Black or African American,Not Hispanic or Latino,1,Destruction/Damage/Vandalism of Property,0.0,Parking Lot/Garage,Anti-Asian,Individual,S,S
2009,State,MN,Minnesota,2009-02-18,1,,2,1,1,Unknown,Hispanic or Latino,1,Robbery,1.0,Convenience Store,Anti-Hispanic or Latino,Individual,S,S
