data_year,agency_type_name,state_abbr,state_name,incident_date,adult_victim_count,juvenile_victim_count,total_offender_count,adult_offender_count,juvenile_offender_count,offender_race,offender_ethnicity,victim_count,offense_name,total_individual_victims,location_name,bias_desc,victim_types,multiple_offense,multiple_bias
1991,City,TX,Texas,1991-03-15,1.0,,1,1.0,,White,Not Specified,1,Intimidation,1.0,Residence/Home,Anti-Black or African American,Individual,S,S
1992,County,CA,California,1992-08-22,,1.0,2,2.0,,Black or African American,Hispanic or Latino,1,Simple Assault,1.0,School/College,Anti-White,Individual,S,S
1993,State,NY,New York,1993-11-07,2.0,,1,1.0,,Unknown,Not Specified,2,Destruction/Damage/Vandalism of Property,0.0,Church/Synagogue/Temple,Anti-Jewish,Other,S,S
1994,City,FL,Florida,1994-02-28,1.0,1.0,3,2.0,1.0,White,Hispanic or Latino,2,Aggravated Assault,2.0,Highway/Road/Alley/Street/Sidewalk,Anti-Hispanic or Latino,Individual,S,S
1995,Other,IL,Illinois,1995-07-12,,,1,1.0,,Black or African American,Not Hispanic or Latino,1,Robbery,1.0,Gas Station,Anti-Asian,Individual,S,S
1996,City,PA,Pennsylvania,1996-09-30,1.0,,2,2.0,,White,Not Specified,1,Intimidation,1.0,Residence/Home,Anti-Islamic (Muslim),Individual,S,S
1997,County,OH,Ohio,1997-01-18,2.0,,1,1.0,,Unknown,Not Specified,2,Simple Assault,2.0,Restaurant,Anti-Gay (Male),Individual,S,S
1998,State,MI,Michigan,1998-05-03,1.0,,1,1.0,,Black or African American,Not Specified,1,Destruction/Damage/Vandalism of Property,0.0,School/College,Anti-White,Individual,S,S
1999,City,GA,Georgia,1999-10-14,,1.0,2,1.0,1.0,White,Not Hispanic or Latino,1,Burglary,1.0,Residence/Home,Anti-Black or African American,Individual,S,S
2000,Other,WA,Washington,2000-04-27,1.0,,1,1.0,,Asian,Not Specified,1,Aggravated Assault,1.0,Parking Lot/Garage,Anti-Hispanic or Latino,Individual,S,S
2001,City,NC,North Carolina,2001-12-09,3.0,,2,2.0,,Unknown,Hispanic or Latino,3,Intimidation,3.0,Highway/Road/Alley/Street/Sidewalk,Anti-Jewish,Individual,M,S
2002,County,AZ,Arizona,2002-06-21,1.0,1.0,1,1.0,,White,Not Specified,2,Simple Assault,2.0,Park/Playground,Anti-Native Hawaiian or Other Pacific Islander,Individual,S,S
2003,State,CO,Colorado,2003-08-06,2.0,,3,3.0,,Black or African American,Not Hispanic or Latino,2,Destruction/Damage/Vandalism of Property,0.0,Church/Synagogue/Temple,Anti-Christian,Other,S,S
2004,City,MA,Massachusetts,2004-03-11,1.0,,1,1.0,,White,Not Specified,1,Murder and Nonnegligent Manslaughter,1.0,Residence/Home,Anti-Gay (Male),Individual,S,S
2005,Other,NJ,New Jersey,2005-07-25,1.0,,2,1.0,1.0,Unknown,Not Specified,1,Forcible Rape,1.0,Field/Woods,Anti-Black or African American,Individual,S,S
2006,City,VA,Virginia,2006-02-17,2.0,,1,1.0,,White,Hispanic or Latino,2,Intimidation,2.0,School/College,Anti-Islamic (Muslim),Individual,S,S
2007,County,TN,Tennessee,2007-09-04,1.0,,1,1.0,,Black or African American,Not Specified,1,Simple Assault,1.0,Bar/Nightclub,Anti-White,Individual,S,S
2008,State,MD,Maryland,2008-11-30,1.0,1.0,2,2.0,,Asian,Not Hispanic or Latino,2,Aggravated Assault,2.0,Highway/Road/Alley/Street/Sidewalk,Anti-Black or African American,Individual,S,S
2009,City,OR,Oregon,2009-01-14,,,1,1.0,,White,Not Specified,1,Destruction/Damage/Vandalism of Property,0.0,Church/Synagogue/Temple,Anti-Jewish,Other,S,S
2010,Other,MN,Minnesota,2010-06-08,2.0,,1,1.0,,Unknown,Not Specified,2,Burglary,2.0,Residence/Home,Anti-Gay (Male),Individual,S,S
2011,City,WI,Wisconsin,2011-10-23,1.0,,3,2.0,1.0,Black or African American,Not Hispanic or Latino,1,Intimidation,1.0,School/College,Anti-Hispanic or Latino,Individual,M,S
2012,County,AL,Alabama,2012-04-05,1.0,,2,1.0,1.0,White,Not Specified,1,Simple Assault,1.0,Gas Station,Anti-Asian,Individual,S,S
2013,State,LA,Louisiana,2013-07-19,3.0,,1,1.0,,Unknown,Hispanic or Latino,3,Destruction/Damage/Vandalism of Property,0.0,Highway/Road/Alley/Street/Sidewalk,Anti-Christian,Other,S,S
2014,City,SC,South Carolina,2014-12-02,1.0,1.0,2,2.0,,Black or African American,Not Specified,2,Aggravated Assault,2.0,Residence/Home,Anti-White,Individual,S,S
1991,Other,KY,Kentucky,1991-05-26,,1.0,1,1.0,,White,Not Hispanic or Latino,1,Forcible Rape,1.0,Field/Woods,Anti-Black or African American,Individual,S,S
1992,City,MO,Missouri,1992-11-13,2.0,,1,1.0,,Unknown,Not Specified,2,Intimidation,2.0,Parking Lot/Garage,Anti-Jewish,Individual,S,S
1993,County,IN,Indiana,1993-08-01,1.0,,2,2.0,,Asian,Not Specified,1,Simple Assault,1.0,Restaurant,Anti-Islamic (Muslim),Individual,S,S
1994,State,CT,Connecticut,1994-03-19,,,1,1.0,,White,Not Specified,1,Destruction/Damage/Vandalism of Property,0.0,School/College,Anti-Gay (Male),Other,S,S
1995,City,AR,Arkansas,1995-07-08,1.0,1.0,3,3.0,,Black or African American,Not Hispanic or Latino,2,Murder and Nonnegligent Manslaughter,2.0,Highway/Road/Alley/Street/Sidewalk,Anti-Hispanic or Latino,Individual,M,S
1996,Other,MS,Mississippi,1996-02-25,2.0,,2,1.0,1.0,Unknown,Hispanic or Latino,2,Burglary,2.0,Residence/Home,Anti-Black or African American,Individual,S,S
1997,City,NV,Nevada,1997-09-12,1.0,,1,1.0,,White,Not Specified,1,Intimidation,1.0,Bar/Nightclub,Anti-Asian,Individual,S,S
1998,County,UT,Utah,1998-12-29,1.0,,1,1.0,,Black or African American,Not Specified,1,Simple Assault,1.0,Church/Synagogue/Temple,Anti-Christian,Individual,S,S
1999,State,NM,New Mexico,1999-04-16,,1.0,2,2.0,,White,Not Hispanic or Latino,1,Aggravated Assault,1.0,Park/Playground,Anti-Native Hawaiian or Other Pacific Islander,Individual,S,S
2000,City,WV,West Virginia,2000-10-03,3.0,,1,1.0,,Unknown,Not Specified,3,Destruction/Damage/Vandalism of Property,0.0,Highway/Road/Alley/Street/Sidewalk,Anti-Jewish,Other,S,S
2001,Other,ME,Maine,2001-06-20,1.0,,2,2.0,,Asian,Not Specified,1,Robbery,1.0,Gas Station,Anti-White,Individual,S,S
2002,City,ND,North Dakota,2002-01-07,2.0,,1,1.0,,White,Not Hispanic or Latino,2,Intimidation,2.0,School/College,Anti-Islamic (Muslim),Individual,S,S
2003,County,SD,South Dakota,2003-08-24,1.0,,1,1.0,,Black or African American,Not Specified,1,Simple Assault,1.0,Field/Woods,Anti-Gay (Male),Individual,S,S
2004,State,MT,Montana,2004-05-11,,,3,3.0,,Unknown,Not Specified,1,Destruction/Damage/Vandalism of Property,0.0,Residence/Home,Anti-Black or African American,Other,S,S
2005,City,ID,Idaho,2005-11-27,1.0,1.0,2,1.0,1.0,White,Not Specified,2,Aggravated Assault,2.0,Parking Lot/Garage,Anti-Hispanic or Latino,Individual,S,S
2006,Other,VT,Vermont,2006-03-14,2.0,,1,1.0,,Black or African American,Hispanic or Latino,2,Forcible Rape,2.0,Highway/Road/Alley/Street/Sidewalk,Anti-Christian,Individual,S,S
2007,City,NH,New Hampshire,2007-07-01,1.0,,1,1.0,,Unknown,Not Specified,1,Burglary,1.0,Church/Synagogue/Temple,Anti-Jewish,Individual,S,S
2008,County,RI,Rhode Island,2008-02-18,1.0,,2,2.0,,White,Not Hispanic or Latino,1,Intimidation,1.0,Restaurant,Anti-Asian,Individual,S,S
2009,State,DE,Delaware,2009-09-05,,1.0,1,1.0,,Black or African American,Not Specified,1,Simple Assault,1.0,School/College,Anti-White,Individual,S,S
2010,City,AK,Alaska,2010-04-22,3.0,,2,2.0,,Asian,Not Specified,3,Destruction/Damage/Vandalism of Property,0.0,Bar/Nightclub,Anti-Islamic (Muslim),Other,S,S
2011,Other,WY,Wyoming,2011-12-09,1.0,,1,1.0,,White,Not Specified,1,Murder and Nonnegligent Manslaughter,1.0,Field/Woods,Anti-Gay (Male),Individual,S,S
