data_year,agency_type_name,state_abbr,state_name,incident_date,adult_victim_count,juvenile_victim_count,total_offender_count,adult_offender_count,juvenile_offender_count,offender_race,offender_ethnicity,victim_count,offense_name,total_individual_victims,location_name,bias_desc,victim_types,multiple_offense,multiple_bias
1991,City,CA,California,1991-03-15,1,,2,2,,White,Not Hispanic or Latino,1,Intimidation,1.0,Residence/Home,Anti-Black or African American,Individual,S,S
1992,County,TX,Texas,1992-08-22,,1,1,1,,Black or African American,Not Specified,1,Destruction/Damage/Vandalism of Property,0.0,Church/Synagogue/Temple,Anti-Jewish,Religious Organization,S,S
1993,State,NY,New York,1993-11-07,2,,1,1,,White,Hispanic or Latino,2,Aggravated Assault,2.0,Highway/Road/Alley/Street/Sidewalk,Anti-White,Individual,S,S
1994,City,FL,Florida,1994-02-28,1,1,3,2,1,Asian,Not Hispanic or Latino,2,Simple Assault,2.0,School/College,Anti-Asian,Individual,M,S
1995,Other,PA,Pennsylvania,1995-07-12,,,1,,,Unknown,Not Specified,1,Robbery,1.0,Commercial/Office Building,Anti-Islamic (Muslim),Individual,S,S
1996,County,IL,Illinois,1996-09-03,1,,0,,,American Indian or Alaska Native,Not Hispanic or Latino,1,Intimidation,1.0,Residence/Home,Anti-American Indian or Alaska Native,Individual,S,S
1997,City,OH,Ohio,1997-01-19,2,,2,1,1,Black or African American,Not Hispanic or Latino,2,Aggravated Assault,2.0,Parking Garage/Lot,Anti-White,Individual,M,S
1998,State,MI,Michigan,1998-06-30,1,,1,1,,White,Not Specified,1,Destruction/Damage/Vandalism of Property,0.0,Cemetery/Mausoleum,Anti-Jewish,Cemetery,S,S
1999,County,GA,Georgia,1999-10-14,,1,1,1,,White,Not Hispanic or Latino,1,Simple Assault,1.0,School/College,Anti-Black or African American,Juvenile,S,S
2000,City,WA,Washington,2000-04-25,1,,1,1,,Black or African American,Hispanic or Latino,1,Intimidation,1.0,Highway/Road/Alley/Street/Sidewalk,Anti-Gay (Male),Individual,S,S
2001,Other,AZ,Arizona,2001-12-11,2,1,2,2,,White,Not Hispanic or Latino,3,Aggravated Assault,3.0,Residence/Home,Anti-Hispanic or Latino,Individual,M,S
2002,County,NC,North Carolina,2002-05-08,1,,1,1,,Asian,Not Specified,1,Destruction/Damage/Vandalism of Property,0.0,Church/Synagogue/Temple,Anti-Islamic (Muslim),Religious Organization,S,S
2003,State,MA,Massachusetts,2003-08-17,1,,0,,,Unknown,Not Hispanic or Latino,1,Simple Assault,1.0,Air/Bus/Train Terminal,Anti-Mental Disability,Individual,S,S
