"EmployerName","SicCodes","DiffMeanHourlyPercent","DiffMedianHourlyPercent","DiffMeanBonusPercent","DiffMedianBonusPercent","MaleBonusPercent","FemaleBonusPercent","MaleLowerQuartile","FemaleLowerQuartile","MaleLowerMiddleQuartile","FemaleLowerMiddleQuartile","MaleUpperMiddleQuartile","FemaleUpperMiddleQuartile","MaleTopQuartile","FemaleTopQuartile","EmployerSize","DateSubmitted"
"LEWIS SILK LLP", 69104, 28.3, 42.1, 85.6, 50.0, 57.4, 65.2, 23.4, 75.8, 17.8, 85.5, 29.0, 72.0, 58.3, 45.6, 100-249, 2024-11-25 10:05:12
"DAVIES WARD PHILLIPS & WARD LLP", 69103, 29.4, 40.9, 78.2, 35.0, 54.8, 62.1, 24.3, 76.5, 16.3, 84.2, 26.8, 71.0, 56.6, 43.8, 250-499, 2024-05-02 12:45:01
"STEWART HORTON LLP", 69104, 27.6, 41.5, 82.1, 45.0, 56.3, 63.9, 22.8, 74.1, 15.9, 84.8, 27.2, 70.0, 57.9, 44.9, 500-999, 2024-08-09 10:30:52
"KENNEDY TAIT ALEXANDER", 69103, 30.5, 39.8, 75.5, 40.0, 53.1, 61.4, 25.2, 75.6, 17.0, 85.1, 28.9, 69.0, 58.2, 45.1, 100-249, 2024-02-17 14:25:14
"MAWER GLOBAL EXECUTIVE SEARCH", 64201, 26.7, 43.2, 81.5, 52.0, 58.6, 66.2, 24.1, 75.9, 16.5, 84.9, 28.5, 70.0, 58.5, 44.8, 250-499, 2024-03-25 11:45:09
"ATKIN CHAMBERS SOLE MEMBERS LLP", 69104, 28.9, 38.5, 77.3, 36.0, 52.9, 60.4, 23.8, 75.2, 15.6, 84.3, 27.7, 68.0, 57.3, 43.9, 500-999, 2024-09-18 15:10:41
"LEWIS SILK LLP", 69103, 29.1, 42.8, 84.2, 48.0, 56.6, 64.2, 24.9, 76.1, 17.7, 85.6, 29.4, 71.0, 58.8, 45.5, 100-249, 2024-07-15 10:20:52
"KENNEDY TAIT ALEXANDER", 69104, 31.3, 40.5, 74.9, 42.0, 54.2, 62.5, 25.9, 76.9, 18.2, 85.2, 30.0, 69.0, 59.3, 46.2, 250-499, 2024-04-11 12:05:19
"ATKIN CHAMBERS SOLE MEMBERS LLP", 69103, 27.9, 41.1, 80.5, 44.0, 57.2, 65.6, 23.4, 75.5, 16.1, 84.9, 27.8, 70.0, 58.0, 44.4, 500-999, 2024-06-27 14:10:49
"STEWART HORTON LLP", 69104, 28.5, 39.8, 76.4, 38.0, 53.7, 61.2, 24.7, 76.1, 17.3, 85.0, 28.7, 69.0, 58.4, 45.6, 100-249, 2024-10-21 11:50:17
"MISHCON DE REYA GROUP (OPERATIONS) LIMITED", 69103, 30.1, 40.9, 73.1, 40.0, 54.9, 62.5, 25.3, 75.6, 16.8, 85.0, 28.2, 70.0, 58.1, 45.4, 250-499, 2024-08-26 15:05:10
"DAVIES WARD PHILLIPS & WARD LLP", 69104, 29.8, 42.2, 81.9, 48.0, 56.8, 64.9, 25.2, 76.4, 17.9, 85.5, 29.6, 71.0, 59.0, 45.8, 100-249, 2024-01-24 13:40:47
"ATKIN CHAMBERS SOLE MEMBERS LLP", 69103, 28.2, 39.6, 77.4, 40.0, 53.5, 62.0, 24.1, 75.9, 16.2, 84.9, 27.8, 69.0, 57.8, 44.1, 500-999, 2024-12-10 15:25:31
"MAWER GLOBAL EXECUTIVE SEARCH", 69104, 27.3, 43.9, 83.7, 52.0, 59.2, 67.2, 23.9, 75.2, 16.4, 85.1, 28.3, 70.0, 59.0, 45.3, 250-499, 2024-06-09 14:00:35
"KENNEDY TAIT ALEXANDER", 69103, 30.8, 41.2, 75.6, 43.0, 54.4, 63.2, 25.8, 76.4, 18.0, 85.4, 30.1, 69.0, 59.2, 46.4, 100-249, 2024-09-14 12:25:52
"LEWIS SILK LLP", 69104, 29.6, 40.3, 78.1, 38.0, 55.4, 63.8, 24.9, 76.2, 17.4, 85.0, 29.1, 70.0, 58.4, 45.5, 500-999, 2024-05-29 15:40:27
"MISHCON DE REYA GROUP (OPERATIONS) LIMITED", 69103, 28.7, 43.1, 84.4, 49.0, 57.3, 65.8, 24.5, 76.1, 16.9, 85.4, 28.9, 71.0, 58.7, 45.2, 250-499, 2024-10-01 14:55:14
"STEWART HORTON LLP", 69104, 30.8, 41.1, 79.3, 45.0, 56.6, 64.9, 25.7, 76.2, 17.9, 85.4, 30.1, 69.0, 59.2, 46.1, 100-249, 2024-07-07 10:10:59
"DAVIES WARD PHILLIPS & WARD LLP", 69103, 28.9, 42.5, 83.2, 47.0, 56.3, 64.6, 25.1, 76.3, 17.1, 85.2, 28.4, 71.0, 58.6, 45.4, 500-999, 2024-03-22 15:15:01
"ATKIN CHAMBERS SOLE MEMBERS LLP", 69104, 29.3, 40.2, 76.6, 38.0, 53.9, 62.1, 24.6, 75.8, 17.2, 85.3, 29.0, 69.0, 58.2, 45.6, 250-499, 2024-11-14 10:30:42
"MAWER GLOBAL EXECUTIVE SEARCH", 69103, 27.4, 44.1, 80.9, 50.0, 59.5, 68.0, 23.8, 75.1, 16.5, 85.0, 28.2, 70.0, 58.9, 45.5, 100-249, 2024-04-19 12:05:09
"MISHCON DE REYA GROUP (OPERATIONS) LIMITED", 69104, 29.5, 41.5, 78.5, 45.0, 55.5, 64.1, 25.3, 76.2, 17.6, 85.3, 29.2, 69.0, 58.7, 45.9, 500-999, 2024-06-18 14:40:59
"LEWIS SILK LLP", 69103, 28.4, 43.3, 82.8, 51.0, 57.5, 65.6, 24.5, 76.4, 17.0, 85.4, 28.8, 71.0, 59.1, 45.7, 250-499, 2024-08-23 12:35:23
"STEWART HORTON LLP", 69104, 30.2, 40.8, 76.9, 43.0, 54.8, 63.2, 25.5, 76.4, 18.1, 85.4, 30.3, 69.0, 59.4, 46.5, 100-249, 2024-01-12 11:55:42
"KENNEDY TAIT ALEXANDER", 69103, 30.3, 41.4, 75.1, 42.0, 53.7, 62.3, 25.9, 76.5, 18.3, 85.6, 30.0, 69.0, 58.9, 46.2, 500-999, 2024-12-05 14:10:48
"MAWER GLOBAL EXECUTIVE SEARCH", 69104, 27.8, 43.8, 84.5, 51.0, 59.7, 68.2, 24.0, 75.3, 16.6, 85.5, 28.6, 70.0, 59.3, 45.9, 250-499, 2024-11-07 10:50:17
"LEWIS SILK LLP", 69103, 29.0, 42.4, 79.9, 46.0, 56.9, 64.8, 25.2, 76.6, 17.7, 85.5, 29.3, 71.0, 59.0, 45.9, 100-249, 2024-06-13 14:30:59
"MISHCON DE REYA GROUP (OPERATIONS) LIMITED", 69104, 28.4, 40.9, 76.2, 41.0, 54.4, 63.0, 24.9, 76.1, 17.4, 85.3, 28.4, 70.0, 58.3, 46.1, 500-999, 2024-09-11 11:55:42
"DAVIES WARD PHILLIPS & WARD LLP", 69103, 30.1, 42.6, 82.1, 48.0, 56.1, 65.1, 25.5, 76.3, 17.8, 85.4, 29.7, 71.0, 59.3, 46.1, 250-499, 2024-05-14 13:20:51
