EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
Arnold & Porter UK LLP,68202,29.1,21.9,75.1,35.5,58.9,65.2,26.3,76.8,14.5,85.6,28.3,72.5,56.2,45.6,1000-4999,2024-09-11 11:04:20
Hogan Lovells (International) LLP,64209,24.8,18.2,71.4,30.8,52.3,62.5,25.8,73.4,13.9,81.1,26.8,70.3,54.2,43.9,1000-4999,2024-06-25 14:22:19
Jones Day (UK and Middle East) LLP,68201,26.7,20.5,74.9,31.9,55.6,63.9,27.3,75.3,14.8,82.9,28.5,71.1,57.3,47.2,500-999,2024-10-01 10:58:31
Kirkland & Ellis International LLP,64209,28.3,22.1,72.5,32.1,56.8,64.2,26.7,74.9,15.2,83.5,29.1,72.9,58.5,46.3,1000-4999,2024-01-17 15:36:09
Linklaters LLP,68202,25.4,19.3,73.2,31.5,54.9,63.1,26.1,74.2,14.5,82.0,27.6,70.7,56.4,45.5,1000-4999,2024-08-14 12:17:14
Macfarlanes LLP,64209,29.5,21.7,74.3,34.5,59.1,65.5,27.3,75.5,15.5,85.2,29.8,73.4,60.3,48.2,500-999,2024-03-19 10:21:42
McDermott Will & Emery UK LLP,68201,27.2,20.8,73.9,33.4,57.8,64.9,26.6,74.8,14.9,83.5,28.4,72.4,59.5,47.9,500-999,2024-05-29 09:42:56
"Morgan, Lewis & Bockius UK LLP",64209,26.9,20.2,72.1,32.3,55.5,63.7,26.9,75.0,15.1,83.2,28.1,71.8,58.2,46.8,1000-4999,2024-07-03 15:05:18
Norton Rose Fulbright LLP,68202,27.8,21.1,74.2,33.8,58.3,65.1,27.2,75.2,15.3,84.1,29.0,73.2,60.4,49.1,1000-4999,2024-02-14 11:49:11
Pinsent Masons LLP,64209,25.9,19.5,72.6,31.8,54.2,63.4,26.3,74.4,14.7,82.3,27.7,70.5,56.9,45.8,1000-4999,2024-04-10 09:58:51
Reed Smith LLP,68201,28.2,21.4,75.4,34.9,60.2,66.3,27.6,76.2,15.8,86.5,30.0,74.5,62.4,51.5,1000-4999,2024-09-25 12:29:19
Slaughter and May,68202,26.6,20.3,73.8,32.4,56.9,64.3,27.1,75.1,15.0,83.1,28.6,72.3,59.1,48.4,500-999,2024-06-19 10:53:23
White & Case LLP,64209,28.9,22.3,74.7,34.6,59.9,65.8,27.8,75.9,15.9,86.3,30.5,74.9,62.9,52.0,1000-4999,2024-01-31 14:17:19
Willkie Farr & Gallagher (UK) LLP,68201,27.4,21.0,74.1,33.4,57.4,64.6,27.0,75.1,15.2,84.0,29.2,72.9,60.5,49.1,500-999,2024-04-24 11:11:35
