"EmployerName","SicCodes","DiffMeanHourlyPercent","DiffMedianHourlyPercent","DiffMeanBonusPercent","DiffMedianBonusPercent","MaleBonusPercent","FemaleBonusPercent","MaleLowerQuartile","FemaleLowerQuartile","MaleLowerMiddleQuartile","FemaleLowerMiddleQuartile","MaleUpperMiddleQuartile","FemaleUpperMiddleQuartile","MaleTopQuartile","FemaleTopQuartile","EmployerSize","DateSubmitted"
"ALBERT G HILL & PARTNERS LIMITED",64203,25.1,18.5,62.2,25.5,51.5,66.5,24.2,77.1,16.1,81.5,26.3,70.2,52.4,41.7,1000-1999,2025-02-15 10:45:21
"TRINITY MIRROR SCHOOLS LIMITED",64990,31.9,24.7,75.8,31.1,56.1,67.5,26.5,73.8,17.4,78.2,28.1,72.4,57.6,45.5,500-999,2025-01-28 12:20:56
"THE COTSWOLD DISTRICT COUNCIL",64990,29.5,22.1,69.5,28.3,53.4,65.9,25.9,75.3,15.9,80.5,27.3,71.5,54.1,42.9,2000-4999,2025-03-01 13:05:00
"TESCO STORES LIMITED",64209,28.2,20.8,68.4,29.5,52.8,62.5,26.3,72.1,16.4,76.1,27.6,69.2,53.9,41.2,5000+,2025-02-01 09:30:40
"BORDON HOSPITAL LIMITED",86901,26.8,19.2,65.1,26.8,51.3,61.5,25.5,74.9,15.8,79.4,26.2,68.1,52.6,40.5,100-199,2025-03-21 11:10:02
"THE COUNCIL OF THE BOROUGH OF ROCHFORD",64990,30.8,23.9,74.4,30.9,55.5,63.4,27.4,72.9,16.8,76.5,28.6,70.7,56.3,44.2,2000-4999,2025-02-22 14:40:19
"BAKER TILLY MOORE HALL LIMITED",64203,24.5,17.3,61.2,24.8,50.4,63.4,24.2,76.3,15.1,81.1,25.4,67.9,51.1,39.5,1000-1999,2025-01-14 10:25:35
"THE COUNCIL OF THE BOROUGH OF BROXTOWE",64990,29.1,21.4,68.9,28.8,53.8,62.5,26.2,73.9,16.2,77.6,27.3,69.8,54.4,41.9,2000-4999,2025-04-17 14:55:08
"PINNACLE PEOPLE LIMITED",82990,27.9,20.5,67.8,28.2,52.2,59.9,26.1,73.6,16.1,77.2,27.2,68.5,53.4,40.7,500-999,2025-01-18 12:05:53
"BROCKENHURST COLLEGE LIMITED",86901,25.9,18.7,64.2,25.7,51.2,61.3,25.6,75.8,15.7,80.3,26.1,67.8,52.3,40.3,100-199,2025-03-04 11:50:12
