"EmployerName","SicCodes","DiffMeanHourlyPercent","DiffMedianHourlyPercent","DiffMeanBonusPercent","DiffMedianBonusPercent","MaleBonusPercent","FemaleBonusPercent","MaleLowerQuartile","FemaleLowerQuartile","MaleLowerMiddleQuartile","FemaleLowerMiddleQuartile","MaleUpperMiddleQuartile","FemaleUpperMiddleQuartile","MaleTopQuartile","FemaleTopQuartile","EmployerSize","DateSubmitted"
"East Coast Bakers (Holdings) Ltd",64201,17.8,12.3,42.1,20.5,53.4,70.5,28.7,69.8,19.4,76.6,31.9,68.3,53.9,58.6,100-499,2024-09-11 12:45:21
"Lyons Davidson LLP",64209,29.4,23.8,68.9,25.3,58.1,67.5,24.9,72.1,21.4,80.8,32.5,71.9,59.3,52.9,500-999,2024-07-18 16:20:42
"KJH Property Services Ltd",66190,22.1,15.8,48.3,15.8,54.9,65.2,27.4,68.5,19.5,78.3,29.8,69.4,56.1,59.5,100-499,2025-01-20 13:05:10
"Morgan Jones Ltd",66130,20.9,14.5,46.8,14.5,55.3,64.9,29.1,70.8,20.7,75.9,30.3,70.1,56.4,61.2,100-499,2024-08-22 11:50:23
"Agnew Davies PC",68209,18.3,12.9,41.6,19.2,52.8,71.4,28.6,67.9,20.3,74.1,30.9,68.8,53.5,60.4,100-499,2024-09-24 15:55:38
"S F L Construction Ltd",68200,24.7,17.3,60.3,22.3,56.4,69.1,26.7,72.8,23.5,79.3,33.2,72.5,58.3,55.5,100-499,2024-06-12 14:20:19
"Wedlake Bell LLP",64209,28.5,22.9,65.4,26.6,57.2,69.2,24.4,75.3,22.0,81.2,31.3,75.1,59.4,53.8,500-999,2024-10-01 10:40:49
"Penningtons Manches Cooper LLP",64209,30.1,23.5,72.1,30.4,54.7,65.6,25.8,72.4,20.6,77.4,30.5,72.6,55.4,47.6,500-999,2024-08-14 14:35:56
"Trittles and Barlow Ltd",66190,21.4,15.5,47.8,16.4,54.6,66.0,28.9,69.9,21.4,78.3,31.2,69.6,57.2,59.9,100-499,2024-07-10 11:20:40
"R M C Construction Ltd",68200,23.6,16.9,57.9,20.6,55.9,68.9,27.8,71.4,24.1,78.2,32.6,71.9,58.8,56.1,100-499,2024-09-18 12:10:14
"Whitehead & Co Ltd",66190,25.4,18.4,61.5,20.4,57.2,69.1,26.9,72.1,24.4,78.9,33.8,72.8,59.5,54.4,100-499,2024-08-01 14:50:42
"Rakesh Patel Ltd",66130,19.2,13.9,43.9,18.2,53.3,72.9,29.5,67.6,22.2,76.2,31.1,68.1,54.4,62.5,100-499,2024-06-18 12:30:41
"Wood Anderson Ltd",66190,20.3,14.8,46.5,17.2,55.8,65.4,28.8,71.1,20.9,76.5,30.8,71.4,56.7,61.5,100-499,2024-10-23 15:00:02
"Carlisle & Co Ltd",66190,22.8,16.2,51.3,16.6,55.9,66.3,28.3,70.5,21.5,77.2,31.9,70.2,58.3,59.7,100-499,2024-08-20 14:45:58
