"EmployerName","SicCodes","DiffMeanHourlyPercent","DiffMedianHourlyPercent","DiffMeanBonusPercent","DiffMedianBonusPercent","MaleBonusPercent","FemaleBonusPercent","MaleLowerQuartile","FemaleLowerQuartile","MaleLowerMiddleQuartile","FemaleLowerMiddleQuartile","MaleUpperMiddleQuartile","FemaleUpperMiddleQuartile","MaleTopQuartile","FemaleTopQuartile","EmployerSize","DateSubmitted"
"Russell-Cooke LLP","64203",18.5,12.9,51.2,21.1,48.2,60.0,20.8,68.2,18.5,65.9,30.2,79.0,42.1,35.9,1000-1999,2024-09-15 16:35:21
"Osborne Clarke LLP","64209",22.1,15.8,62.3,26.5,51.9,69.0,25.9,72.1,21.8,80.5,35.4,85.6,46.9,39.1,500-999,2024-06-20 18:50:32
"Macfarlanes LLP","64202",20.4,14.2,55.8,23.9,49.4,62.0,22.6,70.5,19.9,75.3,32.4,83.2,44.5,36.8,1000-1999,2024-11-02 13:55:19
"Addleshaw Goddard LLP","64200",25.6,19.3,71.1,31.9,58.4,71.0,28.4,75.2,23.7,87.5,39.2,91.5,51.8,43.4,1000-1999,2024-08-17 11:05:46
"Hogan Lovells International LLP","64209",19.8,13.5,53.5,22.1,47.8,61.5,21.1,69.1,18.5,76.9,30.8,84.2,41.4,34.8,500-999,2024-03-22 14:20:19
"Travers Smith LLP","64203",24.1,17.9,65.4,29.4,53.5,69.5,26.2,74.8,22.1,82.1,36.5,88.3,48.6,40.9,1000-1999,2024-05-24 08:20:38
"Berwin Leighton Paisner LLP","64209",21.3,15.3,59.9,24.9,50.8,65.5,23.7,72.5,20.6,80.2,33.3,86.5,44.9,37.4,500-999,2024-10-05 15:40:39
"Hill Dickinson LLP","64202",23.8,17.5,63.8,28.8,54.9,69.9,26.8,76.8,23.5,85.7,37.8,91.3,49.9,42.5,1000-1999,2024-04-11 17:10:14
"Clarion Solicitors LLP","64200",18.8,12.6,50.3,20.8,45.9,61.2,20.4,68.4,17.9,75.6,28.5,83.8,38.8,32.4,500-999,2024-09-07 09:25:59
"DLA Piper UK LLP","64209",26.3,20.1,72.9,33.4,59.3,72.5,29.3,78.1,24.5,90.3,40.5,94.8,54.8,46.2,1000-1999,2024-07-14 16:05:56
"Burges Salmon LLP","64202",22.7,16.3,61.2,25.9,51.6,66.8,24.8,73.9,21.5,82.5,34.8,88.7,46.4,38.7,500-999,2024-11-19 08:35:06
"Gateley LLP","64203",20.1,14.1,54.1,22.6,46.2,62.4,21.5,69.8,18.8,76.2,30.5,84.3,40.5,33.9,500-999,2024-06-07 12:55:42
"Addleshaw Goddard LLP","64200",25.8,19.4,70.8,31.5,58.1,71.5,28.6,75.4,23.9,87.7,39.6,92.0,52.2,44.1,1000-1999,2024-12-01 14:30:18
"Blake Morgan LLP","64202",24.3,18.1,63.9,29.6,54.1,69.7,26.9,76.9,23.4,85.9,36.8,90.3,49.4,42.1,500-999,2024-10-12 10:55:32
"Hogan Lovells International LLP","64209",20.2,14.4,56.4,24.2,48.4,60.8,22.2,71.3,19.4,78.1,31.8,84.8,42.6,35.5,1000-1999,2024-05-18 11:45:38
"Macfarlanes LLP","64202",21.2,15.5,58.9,25.1,50.9,63.5,24.5,72.8,20.9,80.5,33.3,87.5,44.8,37.3,500-999,2024-04-26 08:15:59
"Gowling WLG (UK) LLP","64203",19.4,13.2,52.3,21.4,46.9,60.3,21.3,68.7,18.2,76.5,29.7,84.0,39.8,32.8,500-999,2024-10-24 12:40:23
"Harrison Grant LLP","64200",26.4,20.3,73.4,33.6,60.3,73.2,30.2,78.8,25.4,91.1,41.5,95.6,55.3,47.2,1000-1999,2024-07-25 15:40:02
"Squire Patton Boggs LLP","64209",25.2,19.2,68.4,30.9,57.1,70.4,27.6,76.3,24.1,86.8,38.5,91.9,51.1,43.5,500-999,2024-09-28 09:55:15
"Eversheds Sutherland (International) LLP","64203",23.1,16.7,60.8,26.5,51.4,65.3,25.4,74.2,22.4,83.3,34.9,89.5,46.9,39.3,1000-1999,2024-11-28 16:50:54
"Osborne Clarke LLP","64209",22.9,16.1,61.6,26.3,52.4,68.5,26.1,74.9,23.5,86.5,36.3,92.2,48.9,41.1,500-999,2024-08-10 11:45:47
"Gowling WLG (UK) LLP","64203",20.8,14.9,58.8,25.5,49.1,63.2,23.7,72.1,20.5,79.5,32.4,88.2,43.5,36.2,500-999,2024-12-15 14:10:45
"Hill Dickinson LLP","64202",24.8,18.6,65.4,30.1,54.9,69.5,27.4,77.4,24.3,86.9,37.5,92.7,50.4,43.3,1000-1999,2024-07-07 10:00:12
"TLT LLP","64200",25.1,19.1,68.8,30.7,57.8,70.7,28.4,76.6,24.9,88.4,39.3,92.8,52.1,44.7,1000-1999,2024-06-05 17:50:09
"Harrison Grant LLP","64200",26.1,20.4,74.4,34.1,61.3,74.5,31.4,79.5,26.1,92.9,42.2,96.8,56.9,48.5,1000-1999,2024-04-13 09:30:28
"Blake Morgan LLP","64202",24.6,18.4,63.7,29.4,54.2,69.6,26.9,77.3,23.7,86.4,36.6,90.9,49.9,42.9,500-999,2024-09-25 14:50:16
"Bird & Bird LLP","64209",21.9,15.9,61.9,27.1,52.1,66.7,25.6,75.3,22.5,85.9,35.3,92.3,47.4,40.3,500-999,2024-05-03 12:00:11
"Burges Salmon LLP","64202",22.9,16.5,62.2,27.6,52.8,68.3,26.3,77.1,23.2,87.9,36.7,94.5,49.6,42.8,500-999,2024-08-29 08:50:02
"TLT LLP","64200",25.9,20.0,69.5,31.4,58.8,71.2,29.1,78.2,25.7,90.8,40.8,95.4,53.9,46.2,1000-1999,2024-12-18 10:30:39
"Eversheds Sutherland (International) LLP","64203",23.6,17.3,61.8,27.2,51.5,65.9,26.2,76.1,23.3,86.6,35.9,92.0,48.9,40.8,1000-1999,2024-04-19 14:30:41
"Hogan Lovells International LLP","64209",21.4,15.6,59.3,26.0,50.9,64.2,24.4,74.1,21.2,82.4,33.9,89.4,45.7,38.5,500-999,2024-09-14 17:25:01
"Osborne Clarke LLP","64209",23.3,16.8,63.6,28.5,52.9,68.3,26.6,77.1,23.3,88.1,36.7,92.9,48.8,41.5,500-999,2024-05-16 15:50:36
"Squire Patton Boggs LLP","64209",25.4,19.4,68.4,30.9,58.3,70.8,28.7,76.9,24.8,89.3,38.8,94.3,51.7,44.5,500-999,2024-08-18 12:30:24
"Gowling WLG (UK) LLP","64203",20.9,14.7,56.5,23.6,47.8,60.5,22.4,69.9,19.3,77.2,30.8,85.4,41.4,34.1,1000-1999,2024-07-12 09:45:17
"Harrison Grant LLP","64200",26.3,20.5,74.8,34.6,61.9,74.9,31.9,80.5,26.8,93.7,42.9,97.8,57.9,49.5,1000-1999,2024-11-07 16:20:05
"DLA Piper UK LLP","64209",25.2,19.3,70.7,31.9,59.5,72.5,29.5,78.4,24.9,90.2,40.2,94.9,53.6,46.3,1000-1999,2024-04-06 17:10:34
"Harrison Grant LLP","64200",26.8,21.1,76.6,36.4,63.4,76.5,33.1,82.3,27.8,95.5,44.8,99.1,59.4,51.2,1000-1999,2024-10-17 14:50:04
"Gowling WLG (UK) LLP","64203",20.4,14.1,53.3,21.7,46.8,59.4,21.2,68.3,18.4,75.4,29.2,83.6,40.0,33.2,500-999,2024-09-04 17:00:18
