EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
"MISHCON DE REYA GROUP (OPERATIONS) LIMITED""",64209,38.1,41.8,66.5,44.7,56.9,61.1,16.3,87.4,22.9,92.1,25.8,84.3,58.5,41.5,501-999,2025-05-17 12:45:02
PENNY LANE (NO.1) LIMITED,82990,22.3,20.4,48.9,34.5,53.2,58.9,28.7,70.2,18.9,83.1,26.4,76.8,54.9,36.1,1000-4999,2025-06-25 10:30:01
JOHN GOOD CHILDREN'S SERVICES LIMITED,85540,41.9,35.6,58.2,52.9,55.1,59.3,22.1,80.5,20.4,89.5,24.6,83.5,57.9,40.1,500-999,2025-07-08 14:05:42
GLASGOW SCHOOL OF ART LIMITED,82990,29.5,34.1,63.8,38.2,57.4,65.6,26.3,75.9,21.5,87.3,28.9,81.2,60.5,39.5,1000-4999,2025-08-12 11:20:05
THE ADVENTURE COMPANY LIMITED,82990,31.8,28.3,53.9,41.9,54.7,62.1,24.5,76.2,19.3,85.6,27.2,80.4,58.8,40.2,500-999,2025-09-15 08:50:21
THE TIGER TRUST LIMITED,82990,24.9,22.5,49.5,35.4,52.9,59.1,30.8,69.4,20.6,82.1,29.5,75.9,55.5,38.9,1000-4999,2025-10-20 15:15:06
THE YOUNG MARXISTS LIMITED,82990,43.2,38.5,61.2,51.1,56.4,62.7,20.2,79.1,23.8,86.5,26.3,82.9,59.4,41.6,500-999,2025-11-03 12:40:48
ROGER BARNETT LTD,82990,30.4,27.9,54.4,42.1,55.1,61.3,26.3,74.2,22.1,84.7,28.5,80.3,59.1,40.9,1000-4999,2025-12-01 09:45:09
THE BEEKEEPER'S GUILD LIMITED,82990,25.4,23.1,48.6,36.8,53.4,60.5,31.9,68.3,19.7,81.9,30.3,76.7,56.9,40.3,500-999,2025-01-04 14:20:14
THE COMMUNITY DEVELOPMENT TRUST LIMITED,82990,39.6,35.3,59.3,51.3,56.6,62.9,21.9,78.1,24.1,85.5,27.8,83.2,60.7,42.1,1000-4999,2025-02-08 10:50:02
THE COMMUNITY LAND TRUST LIMITED,82990,36.2,32.9,57.1,46.4,55.5,63.1,25.8,73.5,21.3,82.9,29.2,79.8,61.5,41.9,500-999,2025-03-11 12:20:49
