activity_year,derived_msa-md,state_code,county_code,census_tract,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,loan_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,co-applicant_ethnicity-1,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,co-applicant_race-1,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution
2024,New York-NJ-PA,34,061,00100,Conventional,Owner-Occupied,White,Asian,Female,Approved,Refinance,250000,70,5,0,0,20000,1000,500,0,20000,30,0,0,0,0,0,250000,Site Built Single Family,Primary Residence,Not a manufactured home,0,0,1,1,White,White,White,White,Female,Female,Female,Female,45,45,0,0,2024-07-15,Lender,,,,,,,,
2024,Los Angeles-Long Beach-Anaheim,06,057,09300,FHA,Owner-Occupied,Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Male,Approved,Purchase,300000,80,6,10,1,22000,1200,600,1,12000,30,0,0,0,0,0,300000,Site Built Single Family,Primary Residence,Not a manufactured home,0,0,2,2,White,White,White,White,Male,Male,Male,Male,38,38,0,0,2024-08-01,Lender,,,,,,,,
2024,Chicago-Naperville-Elgin,17,113,25800,VA,Owner-Occupied,White,Native Hawaiian or Other Pacific Islander,Male,Approved,Purchase,400000,70,4,0,0,28000,1400,700,0,14000,30,0,0,0,0,0,400000,Site Built Single Family,Primary Residence,Not a manufactured home,0,0,1,1,Hispanic or Latino,Hispanic or Latino,Hispanic or Latino,Hispanic or Latino,Male,Male,Male,Male,42,42,0,0,2024-09-15,Lender,,,,,,,,
2024,Dallas-Fort Worth-Arlington,48,043,17300,USDA,Owner-Occupied,Black or African American,White,Female,Approved,Refinance,200000,65,3,0,0,18000,900,450,0,9000,30,0,0,0,0,0,200000,Site Built Single Family,Primary Residence,Not a manufactured home,0,0,1,1,White,White,White,White,Female,Female,Female,Female,50,50,0,0,2024-10-01,Lender,,,,,,,,
2024,Houston-The Woodlands-Sugar Land,48,071,11500,FHA,Owner-Occupied,White,Native Hawaiian or Other Pacific Islander,Male,Approved,Purchase,350000,75,7,15,1,24000,1200,600,1,12000,30,0,0,0,0,0,350000,Site Built Single Family,Primary Residence,Not a manufactured home,0,0,2,2,Black or African American,Black or African American,Black or African American,Black or African American,Male,Male,Male,Male,48,48,0,0,2024-11-15,Lender,,,,,,,,
2024,Washington-Baltimore-Arlington,24,041,05100,Conventional,Owner-Occupied,Asian,White,Female,Approved,Refinance,450000,60,2,0,0,32000,1600,800,0,16000,30,0,0,0,0,0,450000,Site Built Single Family,Primary Residence,Not a manufactured home,0,0,1,1,White,White,White,White,Female,Female,Female,Female,55,55,0,0,2024-12-01,Lender,,,,,,,,
2024,Philadelphia-Camden-Atlantic City,34,027,04700,VA,Owner-Occupied,Hispanic or Latino,White,Male,Approved,Purchase,380000,80,8,20,1,28000,1400,700,1,14000,30,0,0,0,0,0,380000,Site Built Single Family,Primary Residence,Not a manufactured home,0,0,2,2,Black or African American,Black or African American,Black or African American,Black or African American,Male,Male,Male,Male,40,40,0,0,2025-01-15,Lender,,,,,,,,
2024,Atlanta-Sandy Springs-Roswell,12,027,03100,USDA,Owner-Occupied,White,Native Hawaiian or Other Pacific Islander,Female,Approved,Refinance,220000,70,5,0,0,20000,1000,500,0,10000,30,0,0,0,0,0,220000,Site Built Single Family,Primary Residence,Not a manufactured home,0,0,1,1,Asian,Asian,Asian,Asian,Female,Female,Female,Female,45,45,0,0,2025-02-01,Lender,,,,,,,,
2024,San Jose-Sunnyvale-Santa Clara,06,057,09300,FHA,Owner-Occupied,Hispanic or Latino,Native Hawaiian or Other Pacific Islander,Male,Approved,Purchase,420000,85,9,25,1,32000,1600,800,1,16000,30,0,0,0,0,0,420000,Site Built Single Family,Primary Residence,Not a manufactured home,0,0,2,2,White,White,White,White,Male,Male,Male,Male,35,35,0,0,2025-03-15,Lender,,,,,,,,
2024,Phoenix-Mesa-Scottsdale,04,043,01100,Conventional,Owner-Occupied,White,White,Female,Approved,Refinance,290000,65,3,0,0,24000,1200,600,0,12000,30,0,0,0,0,0,290000,Site Built Single Family,Primary Residence,Not a manufactured home,0,0,1,1,Hispanic or Latino,Hispanic or Latino,Hispanic or Latino,Hispanic or Latino,Female,Female,Female,Female,52,52,0,0,2025-04-01,Lender,,,,,,,,
