data_year,agency_type_name,state_abbr,state_name,incident_date,adult_victim_count,juvenile_victim_count,total_offender_count,adult_offender_count,juvenile_offender_count,offender_race,offender_ethnicity,victim_count,offense_name,total_individual_victims,location_name,bias_desc,victim_types,multiple_offense,multiple_bias
1991,County,CA,California,1991-03-15,2,0,1,1,0,White,Hispanic,2,Intimidation,2,Residence/Home,Anti-Black or African American,Adult,N,S
1992,City,TX,Texas,1992-07-22,0,1,2,2,0,Black,Not Specified,1,Simple Assault,1,Highway/Road/Alley,Anti-White,Juvenile,N,S
1993,State,NY,New York,1993-11-08,1,0,1,1,0,Asian,Not Specified,1,Aggravated Assault,1,Restaurant,Anti-Gay (Male),Adult,N,S
1994,City,FL,Florida,1994-02-14,0,2,3,2,1,White,Not Specified,2,Destruction/Damage/Vandalism of Property,2,School/College,Anti-Jewish,Juvenile,Y,S
1995,County,IL,Illinois,1995-09-30,1,0,1,1,0,Black,Not Specified,1,Robbery,1,Gas Station,Anti-Hispanic or Latino,Adult,N,S
1996,City,PA,Pennsylvania,1996-04-05,0,1,2,1,1,White,Not Specified,1,Intimidation,1,Residence/Home,Anti-Islamic (Muslim),Juvenile,N,S
1997,State,OH,Ohio,1997-08-12,2,0,1,1,0,White,Not Specified,2,Aggravated Assault,2,Parking Lot/Garage,Anti-Black or African American,Adult,N,S
1998,City,MI,Michigan,1998-01-20,0,0,2,2,0,Black,Hispanic,0,Destruction/Damage/Vandalism of Property,0,Church/Synagogue/Temple,Anti-Catholic,Other,N,S
1999,County,GA,Georgia,1999-06-18,1,0,1,1,0,White,Not Specified,1,Simple Assault,1,Residence/Home,Anti-Gay (Male),Adult,N,S
2000,City,WA,Washington,2000-10-25,0,1,3,2,1,Asian,Not Specified,1,Intimidation,1,School/College,Anti-Asian,Juvenile,Y,S
2001,State,NC,North Carolina,2001-05-02,2,0,2,2,0,Black,Not Specified,2,Aggravated Assault,2,Highway/Road/Alley,Anti-White,Adult,N,S
2002,City,AZ,Arizona,2002-12-14,0,2,1,1,0,White,Hispanic,2,Destruction/Damage/Vandalism of Property,2,Park/Playground,Anti-Hispanic or Latino,Juvenile,N,S
2003,County,VA,Virginia,2003-08-07,1,0,1,1,0,White,Not Specified,1,Robbery,1,Convenience Store,Anti-Jewish,Adult,N,S
2004,City,NJ,New Jersey,2004-03-30,0,1,2,1,1,Black,Not Specified,1,Simple Assault,1,Residence/Home,Anti-Islamic (Muslim),Juvenile,N,S
2005,State,MA,Massachusetts,2005-07-19,2,0,1,1,0,White,Not Specified,2,Intimidation,2,School/College,Anti-Gay (Male),Adult,Y,S
2006,City,TN,Tennessee,2006-02-11,0,0,3,3,0,White,Hispanic,0,Destruction/Damage/Vandalism of Property,0,Church/Synagogue/Temple,Anti-Protestant,Other,N,S
2007,County,MO,Missouri,2007-09-26,1,0,2,2,0,Black,Not Specified,1,Aggravated Assault,1,Bar/Nightclub,Anti-Black or African American,Adult,N,S
