data_year,agency_type_name,state_abbr,state_name,incident_date,adult_victim_count,juvenile_victim_count,total_offender_count,adult_offender_count,juvenile_offender_count,offender_race,offender_ethnicity,victim_count,offense_name,total_individual_victims,location_name,bias_desc,victim_types,multiple_offense,multiple_bias
1991,County,CA,California,1991-03-15,2,0,3,3,0,White,Hispanic or Latino,2,Aggravated Assault,2,Residence/Home,Anti-Black or African American,Individuals,N,N
1992,City,TX,Texas,1992-07-22,1,1,2,1,1,Black,Not Hispanic or Latino,2,Intimidation,2,Highway/Road/Alley/Street,Anti-White,Individuals,Y,N
1993,State,NY,New York,1993-11-08,0,1,1,1,0,White,Not Hispanic or Latino,1,Sexual Assault,1,Residence/Home,Anti-Female,Individual,N,N
1994,City,FL,Florida,1994-02-28,3,0,4,4,0,Asian,Hispanic or Latino,3,Simple Assault,3,Restaurant,Anti-Black or African American,Individuals,N,Y
1995,County,PA,Pennsylvania,1995-09-14,1,0,2,2,0,Black,Not Hispanic or Latino,1,Destruction/Damage/Vandalism of Property,1,School/College,Anti-Jewish,Individual,N,N
1996,City,OH,Ohio,1996-04-30,0,2,1,0,1,White,Not Hispanic or Latino,2,Intimidation,2,Park/Playground,Anti-Homosexual (Male),Juvenile Individuals,N,N
1997,State,IL,Illinois,1997-08-11,2,0,2,2,0,Black,Hispanic or Latino,2,Aggravated Assault,2,Bar/Nightclub,Anti-White,Individuals,N,N
1998,County,MI,Michigan,1998-12-05,1,0,3,3,0,White,Not Hispanic or Latino,1,Murder and Nonnegligent Manslaughter,1,Residence/Home,Anti-Islamic (Muslim),Individual,N,N
1999,City,GA,Georgia,1999-05-19,0,1,1,1,0,American Indian or Alaska Native,Not Hispanic or Latino,1,Simple Assault,1,Highway/Road/Alley/Street,Anti-Hispanic or Latino,Juvenile Individual,N,N
2000,State,NC,North Carolina,2000-10-23,2,1,2,1,1,Black,Not Hispanic or Latino,3,Intimidation,3,Church/Synagogue/Temple,Anti-Christian,Individuals,Y,N
2001,County,WA,Washington,2001-01-07,1,0,2,2,0,White,Hispanic or Latino,1,Destruction/Damage/Vandalism of Property,1,School/College,Anti-Black or African American,Individual,N,N
2002,City,AZ,Arizona,2002-06-13,3,0,5,5,0,Asian,Not Hispanic or Latino,3,Aggravated Assault,3,Highway/Road/Alley/Street,Anti-Asian,Individuals,N,Y
2003,State,MA,Massachusetts,2003-03-26,0,2,1,0,1,White,Not Hispanic or Latino,2,Sexual Assault,2,Residence/Home,Anti-Female,Juvenile Individuals,N,N
2004,County,CO,Colorado,2004-07-09,1,0,1,1,0,Black,Hispanic or Latino,1,Simple Assault,1,Bar/Nightclub,Anti-Homosexual (Male),Individual,N,N
2005,City,NV,Nevada,2005-11-14,2,0,3,3,0,White,Not Hispanic or Latino,2,Intimidation,2,Park/Playground,Anti-Jewish,Individuals,N,N
2006,State,TN,Tennessee,2006-02-28,0,1,2,1,1,Black,Not Hispanic or Latino,1,Destruction/Damage/Vandalism of Property,1,School/College,Anti-White,Juvenile Individual,Y,N
2007,County,MN,Minnesota,2007-09-03,1,0,2,2,0,American Indian or Alaska Native,Hispanic or Latino,1,Aggravated Assault,1,Residence/Home,Anti-Islamic (Muslim),Individual,N,N
2008,City,OR,Oregon,2008-04-17,3,1,4,3,1,White,Not Hispanic or Latino,4,Simple Assault,4,Highway/Road/Alley/Street,Anti-Hispanic or Latino,Individuals,N,N
2009,State,WI,Wisconsin,2009-08-22,2,0,2,2,0,Black,Not Hispanic or Latino,2,Murder and Nonnegligent Manslaughter,2,Bar/Nightclub,Anti-Black or African American,Individuals,N,Y
2010,County,MO,Missouri,2010-12-06,0,2,1,0,1,Asian,Hispanic or Latino,2,Sexual Assault,2,Church/Synagogue/Temple,Anti-Christian,Juvenile Individuals,N,N
2011,City,AL,Alabama,2011-05-30,1,0,3,3,0,White,Not Hispanic or Latino,1,Intimidation,1,School/College,Anti-Black or African American,Individual,N,N
2012,State,LA,Louisiana,2012-10-14,2,0,2,2,0,Black,Hispanic or Latino,2,Destruction/Damage/Vandalism of Property,2,Park/Playground,Anti-Homosexual (Male),Individuals,Y,N
2013,County,KY,Kentucky,2013-01-08,0,1,1,1,0,White,Hispanic or Latino,1,Aggravated Assault,1,Residence/Home,Anti-Female,Juvenile Individual,N,N
2014,City,SC,South Carolina,2014-06-25,3,0,4,4,0,Black,Not Hispanic or Latino,3,Simple Assault,3,Highway/Road/Alley/Street,Anti-White,Individuals,N,Y
1991,State,VT,Vermont,1991-08-19,1,0,2,2,0,White,Not Hispanic or Latino,1,Intimidation,1,Bar/Nightclub,Anti-Jewish,Individual,N,N
1992,County,NM,New Mexico,1992-11-03,0,2,1,0,1,American Indian or Alaska Native,Not Hispanic or Latino,2,Destruction/Damage/Vandalism of Property,2,School/College,Anti-Hispanic or Latino,Juvenile Individuals,N,N
1993,City,UT,Utah,1993-02-14,2,0,3,3,0,Asian,Hispanic or Latino,2,Sexual Assault,2,Church/Synagogue/Temple,Anti-Christian,Individuals,N,N
