data_year,agency_type_name,state_abbr,state_name,incident_date,adult_victim_count,juvenile_victim_count,total_offender_count,adult_offender_count,juvenile_offender_count,offender_race,offender_ethnicity,victim_count,offense_name,total_individual_victims,location_name,bias_desc,victim_types,multiple_offense,multiple_bias
1991,City,CA,California,1991-03-15,1,0,1,1,0,White,Hispanic,1,Intimidation,1.0,Highway/Road/Alley,Anti-Hispanic or Latino,Individual,N,N
1992,County,TX,Texas,1992-07-22,0,1,2,2,0,Black,Not Specified,1,Simple Assault,1.0,Residence/Home,Anti-White,Individual,Y,N
1993,State Police,NY,New York,1993-11-05,2,0,1,1,0,White,Not Hispanic or Latino,2,Aggravated Assault,2.0,Restaurant,Anti-Jewish,Individual,N,N
1994,City,FL,Florida,1994-02-28,1,1,3,2,1,Asian,Hispanic,2,Destruction/Damage/Vandalism of Property,2.0,School/College,Anti-Asian,Individual,Y,Y
1995,Sheriff,IL,Illinois,1995-09-10,0,0,1,1,0,American Indian or Alaska Native,Not Specified,0,Robbery,0.0,Gas Station,Anti-American Indian or Alaska Native,Business,N,N
1996,City,PA,Pennsylvania,1996-01-17,1,0,2,1,1,White,Not Hispanic or Latino,1,Intimidation,1.0,Church/Synagogue/Temple,Anti-Islamic,Individual,Y,N
1997,County,OH,Ohio,1997-05-30,0,1,1,0,1,Black,Hispanic,1,Simple Assault,1.0,Park/Playground,Anti-Hispanic or Latino,Juvenile,N,N
1998,State Police,MI,Michigan,1998-08-14,2,0,1,1,0,White,Not Specified,2,Aggravated Assault,2.0,Bar/Nightclub,Anti-Black or African American,Individual,N,N
1999,City,GA,Georgia,1999-12-03,1,0,3,3,0,Black,Not Hispanic or Latino,1,Destruction/Damage/Vandalism of Property,1.0,Residence/Home,Anti-White,Individual,Y,Y
2000,Sheriff,WA,Washington,2000-04-25,0,0,2,1,1,Unknown,Not Specified,0,Burglary,0.0,Department/Discount Store,Anti-Gay (Male),Business,Y,N
2001,City,NC,North Carolina,2001-10-11,1,1,1,1,0,White,Hispanic,2,Intimidation,2.0,School/College,Anti-Hispanic or Latino,Individual,N,N
2002,County,AZ,Arizona,2002-06-19,0,1,2,2,0,Asian,Not Hispanic or Latino,1,Simple Assault,1.0,Highway/Road/Alley,Anti-Asian,Juvenile,Y,N
2003,State Police,MA,Massachusetts,2003-02-08,2,0,1,1,0,White,Not Specified,2,Aggravated Assault,2.0,Residence/Home,Anti-Jewish,Individual,N,N
2004,City,CO,Colorado,2004-09-14,1,0,3,2,1,Black,Hispanic,1,Destruction/Damage/Vandalism of Property,1.0,School/College,Anti-Hispanic or Latino,Individual,Y,Y
2005,Sheriff,NV,Nevada,2005-03-27,0,0,1,1,0,American Indian or Alaska Native,Not Hispanic or Latino,0,Robbery,0.0,Convenience Store,Anti-American Indian or Alaska Native,Business,N,N
2006,City,OR,Oregon,2006-07-12,1,1,2,1,1,White,Not Hispanic or Latino,2,Intimidation,2.0,Church/Synagogue/Temple,Anti-Islamic,Individual,Y,N
2007,County,MO,Missouri,2007-11-23,0,1,1,0,1,Black,Not Specified,1,Simple Assault,1.0,Park/Playground,Anti-White,Juvenile,N,N
2008,State Police,IN,Indiana,2008-05-06,2,0,1,1,0,White,Hispanic,2,Aggravated Assault,2.0,Bar/Nightclub,Anti-Hispanic or Latino,Individual,N,N
2009,City,TN,Tennessee,2009-08-19,1,0,3,3,0,Black,Not Hispanic or Latino,1,Destruction/Damage/Vandalism of Property,1.0,Residence/Home,Anti-Black or African American,Individual,Y,Y
2010,Sheriff,MN,Minnesota,2010-01-31,0,0,2,1,1,Unknown,Not Specified,0,Burglary,0.0,Gas Station,Anti-Gay (Male),Business,Y,N
2011,City,WI,Wisconsin,2011-06-07,1,1,1,1,0,White,Not Hispanic or Latino,2,Intimidation,2.0,School/College,Anti-Jewish,Individual,N,N
2012,County,AL,Alabama,2012-10-22,0,1,2,2,0,Asian,Hispanic,1,Simple Assault,1.0,Highway/Road/Alley,Anti-Asian,Juvenile,Y,N
2013,State Police,VA,Virginia,2013-04-13,2,0,1,1,0,White,Not Specified,2,Aggravated Assault,2.0,Residence/Home,Anti-Islamic,Individual,N,N
2014,City,NJ,New Jersey,2014-12-05,1,0,3,2,1,Black,Not Hispanic or Latino,1,Destruction/Damage/Vandalism of Property,1.0,School/College,Anti-Black or African American,Individual,Y,Y
1991,City,CA,California,1991-09-18,0,1,1,0,1,White,Hispanic,1,Intimidation,1.0,Park/Playground,Anti-Hispanic or Latino,Juvenile,N,N
1992,County,TX,Texas,1992-02-14,2,0,2,2,0,Black,Not Specified,2,Simple Assault,2.0,Restaurant,Anti-White,Individual,Y,N
1993,State Police,NY,New York,1993-07-30,1,0,1,1,0,White,Not Hispanic or Latino,1,Aggravated Assault,1.0,Bar/Nightclub,Anti-Jewish,Individual,N,N
1994,City,FL,Florida,1994-11-11,0,1,3,3,0,Asian,Not Hispanic or Latino,1,Destruction/Damage/Vandalism of Property,1.0,Church/Synagogue/Temple,Anti-Asian,Juvenile,Y,Y
1995,Sheriff,IL,Illinois,1995-05-02,1,0,2,1,1,American Indian or Alaska Native,Not Specified,1,Robbery,1.0,Department/Discount Store,Anti-American Indian or Alaska Native,Individual,Y,N
1996,City,PA,Pennsylvania,1996-08-26,0,0,1,1,0,White,Not Hispanic or Latino,0,Intimidation,0.0,Convenience Store,Anti-Islamic,Business,N,N
1997,County,OH,Ohio,1997-03-15,1,1,2,2,0,Black,Hispanic,2,Simple Assault,2.0,School/College,Anti-Hispanic or Latino,Individual,Y,N
1998,State Police,MI,Michigan,1998-10-08,2,0,1,1,0,White,Not Specified,2,Aggravated Assault,2.0,Highway/Road/Alley,Anti-Black or African American,Individual,N,N
1999,City,GA,Georgia,1999-06-21,0,1,3,2,1,Black,Not Hispanic or Latino,1,Destruction/Damage/Vandalism of Property,1.0,Residence/Home,Anti-White,Juvenile,Y,Y
2000,Sheriff,WA,Washington,2000-12-14,1,0,2,1,1,Unknown,Not Specified,1,Burglary,1.0,Park/Playground,Anti-Gay (Male),Individual,Y,N
2001,City,NC,North Carolina,2001-04-19,0,1,1,0,1,White,Hispanic,1,Intimidation,1.0,Gas Station,Anti-Hispanic or Latino,Juvenile,N,N
2002,County,AZ,Arizona,2002-09-03,2,0,2,2,0,Asian,Not Hispanic or Latino,2,Simple Assault,2.0,Bar/Nightclub,Anti-Asian,Individual,Y,N
2003,State Police,MA,Massachusetts,2003-01-27,1,0,1,1,0,White,Not Specified,1,Aggravated Assault,1.0,Church/Synagogue/Temple,Anti-Jewish,Individual,N,N
2004,City,CO,Colorado,2004-07-20,0,1,3,3,0,Black,Hispanic,1,Destruction/Damage/Vandalism of Property,1.0,Convenience Store,Anti-Hispanic or Latino,Juvenile,Y,Y
2005,Sheriff,NV,Nevada,2005-11-12,1,0,2,2,0,American Indian or Alaska Native,Not Hispanic or Latino,1,Robbery,1.0,Department/Discount Store,Anti-American Indian or Alaska Native,Individual,Y,N
2006,City,OR,Oregon,2006-03-05,0,0,1,1,0,White,Not Hispanic or Latino,0,Intimidation,0.0,Residence/Home,Anti-Islamic,Business,N,N
2007,County,MO,Missouri,2007-08-28,1,1,2,1,1,Black,Not Specified,2,Simple Assault,2.0,School/College,Anti-White,Individual,Y,N
2008,State Police,IN,Indiana,2008-02-11,2,0,1,1,0,White,Hispanic,2,Aggravated Assault,2.0,Park/Playground,Anti-Hispanic or Latino,Individual,N,N
2009,City,TN,Tennessee,2009-10-24,0,1,3,2,1,Black,Not Hispanic or Latino,1,Destruction/Damage/Vandalism of Property,1.0,Gas Station,Anti-Black or African American,Juvenile,Y,Y
2010,Sheriff,MN,Minnesota,2010-05-17,1,0,2,1,1,Unknown,Not Specified,1,Burglary,1.0,Bar/Nightclub,Anti-Gay (Male),Individual,Y,N
2011,City,WI,Wisconsin,2011-12-30,0,1,1,0,1,White,Not Hispanic or Latino,1,Intimidation,1.0,Church/Synagogue/Temple,Anti-Jewish,Juvenile,N,N
