data_year,agency_type_name,state_abbr,state_name,incident_date,adult_victim_count,juvenile_victim_count,total_offender_count,adult_offender_count,juvenile_offender_count,offender_race,offender_ethnicity,victim_count,offense_name,total_individual_victims,location_name,bias_desc,victim_types,multiple_offense,multiple_bias
1991,City,CA,California,1991-03-15,2,0,2,2,0,White,Not Hispanic,2,Intimidation,2,Residence/Home,Anti-Black or African American,Adult,N,S
1992,County,TX,Texas,1992-07-22,1,1,3,3,0,Black,Hispanic,2,Simple Assault,2,Highway/Road/Alley,Anti-White,Juvenile & Adult,Y,S
1993,State Police,NY,New York,1993-11-08,0,1,1,1,0,Asian,Not Specified,1,Destruction/Damage/Vandalism of Property,1,Religious Facility,Anti-Jewish,Juvenile,N,S
1994,City,FL,Florida,1994-02-28,3,0,4,2,2,White,Not Hispanic,3,Aggravated Assault,3,Restaurant,Anti-Hispanic,Adult,Y,Y
1995,Sheriff,IL,Illinois,1995-09-14,1,0,1,1,0,Black,Not Hispanic,1,Robbery,1,Gas Station,Anti-Black or African American,Adult,N,S
1996,City,PA,Pennsylvania,1996-01-19,0,2,2,0,2,White,Not Hispanic,2,Intimidation,2,School/College,Anti-Islamic (Muslim),Juvenile,N,S
1997,County,OH,Ohio,1997-05-30,2,0,1,1,0,American Indian,Not Specified,2,Larceny-Theft,2,Residence/Home,Anti-Native Hawaiian or Other Pacific Islander,Adult,N,S
1998,City,MI,Michigan,1998-10-11,1,0,3,3,0,Black,Hispanic,1,Murder and Non-negligent Manslaughter,1,Bar/Nightclub,Anti-White,Adult,N,S
1999,State Police,WA,Washington,1999-04-07,0,1,1,1,0,White,Not Hispanic,1,Destruction/Damage/Vandalism of Property,1,Residence/Home,Anti-Gay (Male),Juvenile,N,S
2000,Sheriff,GA,Georgia,2000-08-23,3,0,2,2,0,Asian,Not Specified,3,Simple Assault,3,Highway/Road/Alley,Anti-Asian,Adult,Y,S
2001,City,NC,North Carolina,2001-12-05,1,0,1,1,0,White,Hispanic,1,Intimidation,1,Residence/Home,Anti-Hispanic,Adult,N,S
2002,County,AZ,Arizona,2002-06-18,0,0,2,2,0,Black,Not Hispanic,0,Destruction/Damage/Vandalism of Property,0,School/College,Anti-Black or African American,Unknown,N,S
2003,City,CO,Colorado,2003-03-27,2,0,3,2,1,White,Not Hispanic,2,Aggravated Assault,2,Parking Lot/Garage,Anti-Jewish,Adult,Y,Y
2004,State Police,NJ,New Jersey,2004-10-02,1,1,1,1,0,Black,Not Specified,2,Simple Assault,2,Religious Facility,Anti-Catholic,Juvenile & Adult,N,S
2005,Sheriff,VA,Virginia,2005-07-14,0,1,2,1,1,White,Not Hispanic,1,Intimidation,1,School/College,Anti-Lesbian,Juvenile,N,S
2006,City,MA,Massachusetts,2006-09-30,3,0,1,1,0,Asian,Hispanic,3,Larceny-Theft,3,Residence/Home,Anti-Asian,Adult,N,S
2007,County,TN,Tennessee,2007-02-11,1,0,2,2,0,White,Not Hispanic,1,Robbery,1,Convenience Store,Anti-Black or African American,Adult,N,S
2008,City,MO,Missouri,2008-11-25,0,2,3,2,1,Black,Not Specified,2,Destruction/Damage/Vandalism of Property,2,School/College,Anti-White,Juvenile,Y,S
2009,State Police,MD,Maryland,2009-04-19,2,0,1,1,0,American Indian,Hispanic,2,Simple Assault,2,Highway/Road/Alley,Anti-Native Hawaiian or Other Pacific Islander,Adult,N,S
2010,Sheriff,IN,Indiana,2010-08-08,1,0,2,2,0,White,Not Hispanic,1,Aggravated Assault,1,Bar/Nightclub,Anti-Islamic (Muslim),Adult,N,S
2011,City,WI,Wisconsin,2011-01-03,0,1,1,1,0,Black,Not Hispanic,1,Intimidation,1,Residence/Home,Anti-Gay (Male),Juvenile,N,S
2012,County,MN,Minnesota,2012-05-16,3,0,4,3,1,Asian,Not Specified,3,Destruction/Damage/Vandalism of Property,3,Religious Facility,Anti-Jewish,Adult,Y,Y
