data_year,agency_type_name,state_abbr,state_name,incident_date,adult_victim_count,juvenile_victim_count,total_offender_count,adult_offender_count,juvenile_offender_count,offender_race,offender_ethnicity,victim_count,offense_name,total_individual_victims,location_name,bias_desc,victim_types,multiple_offense,multiple_bias
1992,County,CA,California,1992-03-15,1,0,2,2,0,White,Hispanic or Latino,1,Intimidation,1.0,Highway/Road/Alley,Anti-Hispanic or Latino,Individual,N,S
1995,City,TX,Texas,1995-07-22,0,1,1,0,1,Black,Not Hispanic or Latino,1,Simple Assault,1.0,Residence/Home,Anti-White,Individual,N,S
1998,State,NY,New York,1998-11-03,2,0,3,3,0,Asian,Not Hispanic or Latino,2,Aggravated Assault,2.0,Restaurant,Anti-Jewish,Individual,N,S
2001,City,FL,Florida,2001-09-18,0,0,1,1,0,White,Not Hispanic or Latino,0,Destruction/Damage/Vandalism of Property,0.0,Church/Synagogue/Temple,Anti-Islamic (Muslim),Religious Organization,N,S
2003,County,IL,Illinois,2003-02-28,1,1,2,1,1,Black,Hispanic or Latino,2,Intimidation,2.0,School/College,Anti-Black or African American,Individual,N,S
2007,Tribal,WA,Washington,2007-08-09,0,0,1,1,0,American Indian,Not Hispanic or Latino,0,Destruction/Damage/Vandalism of Property,0.0,Government/Public Building,Anti-American Indian or Alaska Native,Religious Organization,N,S
2010,City,PA,Pennsylvania,2010-12-25,1,0,2,2,0,White,Not Hispanic or Latino,1,Aggravated Assault,1.0,Bar/Nightclub,Anti-Male Homosexual (Gay),Individual,N,S
1994,County,OH,Ohio,1994-04-10,0,1,1,0,1,White,Not Hispanic or Latino,1,Simple Assault,1.0,Park/Playground,Anti-Female,Individual,N,S
1999,State,MI,Michigan,1999-10-31,0,0,3,2,1,Unknown,Hispanic or Latino,0,Destruction/Damage/Vandalism of Property,0.0,Residence/Home,Anti-White,Individual,Y,S
2002,City,GA,Georgia,2002-06-14,2,0,1,1,0,Black,Not Hispanic or Latino,2,Intimidation,2.0,Service/Gas Station,Anti-Black or African American,Individual,N,S
2005,County,NC,North Carolina,2005-01-19,1,0,1,1,0,White,Hispanic or Latino,1,Robbery,1.0,Convenience Store,Anti-Hispanic or Latino,Individual,N,S
2008,City,AZ,Arizona,2008-05-30,0,0,2,2,0,Asian,Not Hispanic or Latino,0,Destruction/Damage/Vandalism of Property,0.0,School/College,Anti-Asian,Religious Organization,N,S
2012,State,NJ,New Jersey,2012-07-04,1,1,3,2,1,Black,Hispanic or Latino,2,Aggravated Assault,2.0,Residence/Home,Anti-Jewish,Individual,Y,S
1991,City,MA,Massachusetts,1991-12-12,0,0,1,1,0,White,Not Hispanic or Latino,0,Destruction/Damage/Vandalism of Property,0.0,Church/Synagogue/Temple,Anti-Catholic,Religious Organization,N,S
1996,County,VA,Virginia,1996-09-03,1,0,2,1,1,Black,Not Hispanic or Latino,1,Simple Assault,1.0,Highway/Road/Alley,Anti-White,Individual,N,S
2000,City,CO,Colorado,2000-03-27,0,1,1,0,1,White,Hispanic or Latino,1,Intimidation,1.0,School/College,Anti-Hispanic or Latino,Individual,N,S
2004,State,TN,Tennessee,2004-11-15,2,0,3,3,0,Unknown,Unknown,2,Aggravated Assault,2.0,Bar/Nightclub,Anti-Black or African American,Individual,N,S
2009,City,NV,Nevada,2009-02-08,0,0,1,1,0,Black,Not Hispanic or Latino,0,Destruction/Damage/Vandalism of Property,0.0,Residence/Home,Anti-Islamic (Muslim),Individual,N,S
2011,County,MN,Minnesota,2011-10-20,1,0,2,2,0,White,Not Hispanic or Latino,1,Robbery,1.0,Service/Gas Station,Anti-Male Homosexual (Gay),Individual,N,S
1993,City,OR,Oregon,1993-05-06,0,1,1,0,1,Asian,Not Hispanic or Latino,1,Simple Assault,1.0,Park/Playground,Anti-Asian,Individual,N,S
1997,County,WI,Wisconsin,1997-08-14,0,0,2,1,1,American Indian,Hispanic or Latino,0,Destruction/Damage/Vandalism of Property,0.0,Government/Public Building,Anti-American Indian or Alaska Native,Religious Organization,N,S
2001,State,MD,Maryland,2001-04-23,1,1,3,2,1,Black,Not Hispanic or Latino,2,Intimidation,2.0,School/College,Anti-White,Individual,Y,S
2006,City,SC,South Carolina,2006-12-01,2,0,1,1,0,White,Hispanic or Latino,2,Aggravated Assault,2.0,Highway/Road/Alley,Anti-Hispanic or Latino,Individual,N,S
2010,County,AL,Alabama,2010-07-11,0,0,2,2,0,Black,Not Hispanic or Latino,0,Destruction/Damage/Vandalism of Property,0.0,Church/Synagogue/Temple,Anti-Protestant,Religious Organization,N,S
1995,City,LA,Louisiana,1995-02-17,1,0,1,1,0,White,Not Hispanic or Latino,1,Simple Assault,1.0,Residence/Home,Anti-Female Homosexual (Lesbian),Individual,N,S
1999,State,KY,Kentucky,1999-09-29,0,1,2,1,1,Unknown,Hispanic or Latino,1,Robbery,1.0,Convenience Store,Anti-Black or African American,Individual,N,S
2003,City,IN,Indiana,2003-10-05,0,0,3,2,1,Asian,Not Hispanic or Latino,0,Destruction/Damage/Vandalism of Property,0.0,School/College,Anti-Asian,Individual,Y,S
2008,County,MO,Missouri,2008-06-18,1,1,2,2,0,White,Not Hispanic or Latino,2,Intimidation,2.0,Bar/Nightclub,Anti-Jewish,Individual,N,S
2012,City,OK,Oklahoma,2012-03-22,0,0,1,1,0,Black,Hispanic or Latino,0,Destruction/Damage/Vandalism of Property,0.0,Residence/Home,Anti-White,Individual,N,S
