data_year,agency_type_name,state_abbr,state_name,incident_date,adult_victim_count,juvenile_victim_count,total_offender_count,adult_offender_count,juvenile_offender_count,offender_race,offender_ethnicity,victim_count,offense_name,total_individual_victims,location_name,bias_desc,victim_types,multiple_offense,multiple_bias
1992,County,CA,California,1992-03-15,1,0,2,2,0,White,Hispanic or Latino,1,Intimidation,1.0,Highway/Road/Alley,Anti-Gay (Male),Individual,S,S
1995,City,TX,Texas,1995-07-22,0,1,1,0,1,Black,Not Hispanic or Latino,1,Simple Assault,1.0,Restaurant,Anti-White,Individual,S,S
1998,State,FL,Florida,1998-11-08,2,0,3,3,0,Asian,Unknown,2,Aggravated Assault,2.0,Residence/Home,Anti-Black or African American,Individual,M,S
1991,City,NY,New York,1991-09-30,0,0,1,1,0,White,Not Hispanic or Latino,0,Murder and Nonnegligent Manslaughter,0.0,Bar/Nightclub,Anti-Black or African American,Individual,S,S
1993,County,IL,Illinois,1993-01-12,1,0,1,1,0,Black,Hispanic or Latino,1,Robbery,1.0,Gas Station,Anti-Hispanic or Latino,Individual,S,S
1996,Tribal,AZ,Arizona,1996-05-27,0,1,2,1,1,American Indian or Alaska Native,Not Hispanic or Latino,1,Destruction/Damage/Vandalism of Property,1.0,Church/Synagogue/Temple,Anti-Jewish,Individual,S,S
1999,City,PA,Pennsylvania,1999-08-14,3,0,4,3,1,White,Not Hispanic or Latino,3,Intimidation,3.0,School/College,Anti-Islamic (Muslim),Individual,M,S
1994,County,OH,Ohio,1994-12-03,0,0,2,2,0,Black,Unknown,0,Destruction/Damage/Vandalism of Property,0.0,Residence/Home,Anti-Catholic,Property,S,S
1997,State,MI,Michigan,1997-02-18,1,0,1,1,0,White,Not Hispanic or Latino,1,Aggravated Assault,1.0,Parking Garage/Lot,Anti-Asian,Individual,S,S
2000,City,GA,Georgia,2000-10-05,0,2,3,2,1,Black,Hispanic or Latino,2,Simple Assault,2.0,Playground,Anti-White,Juveniles,M,S
1992,County,WA,Washington,1992-06-09,0,0,1,1,0,Asian,Not Hispanic or Latino,0,Destruction/Damage/Vandalism of Property,0.0,Cemetery,Anti-Protestant,Property,S,S
1995,State,NC,North Carolina,1995-04-25,2,0,2,1,1,White,Unknown,2,Intimidation,2.0,Department Store,Anti-Black or African American,Individual,M,S
1998,City,CO,Colorado,1998-08-30,0,1,1,0,1,Black,Not Hispanic or Latino,1,Simple Assault,1.0,Residence/Home,Anti-Gay (Male),Individual,S,S
1991,County,MA,Massachusetts,1991-11-14,1,0,2,2,0,White,Hispanic or Latino,1,Robbery,1.0,Alley/Street/Sidewalk,Anti-Hispanic or Latino,Individual,S,S
1993,City,NJ,New Jersey,1993-07-19,0,0,3,3,0,Black,Unknown,0,Destruction/Damage/Vandalism of Property,0.0,School/College,Anti-Jewish,Property,S,S
1996,State,VA,Virginia,1996-09-06,1,0,1,1,0,White,Not Hispanic or Latino,1,Aggravated Assault,1.0,Bar/Nightclub,Anti-Black or African American,Individual,S,S
1999,County,TN,Tennessee,1999-03-11,0,0,2,1,1,American Indian or Alaska Native,Hispanic or Latino,0,Murder and Nonnegligent Manslaughter,0.0,Hotel/Motel,Anti-White,Individual,S,S
1994,City,IN,Indiana,1994-10-28,2,0,2,2,0,Black,Not Hispanic or Latino,2,Intimidation,2.0,Church/Synagogue/Temple,Anti-Catholic,Individual,M,S
1997,County,MN,Minnesota,1997-01-07,0,1,1,0,1,White,Unknown,1,Simple Assault,1.0,Playground,Anti-Islamic (Muslim),Individual,S,S
2000,State,WI,Wisconsin,2000-12-15,1,0,3,2,1,Asian,Not Hispanic or Latino,1,Destruction/Damage/Vandalism of Property,1.0,Residence/Home,Anti-Asian,Individual,S,S
1992,City,MO,Missouri,1992-02-20,0,0,1,1,0,Black,Hispanic or Latino,0,Robbery,0.0,Gas Station,Anti-Protestant,Property,S,S
