EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
THE CO-OPERATIVE GROUP PLC,64300,22.1,15.3,41.2,20.5,38.9,46.7,30.2,69.8,35.4,64.6,28.1,71.9,57.3,42.7,5000-19999,2025-04-01 10:15:22
NATIONAL HEALTH SERVICE,86210,15.6,8.4,25.1,-10.3,22.5,32.6,42.0,58.0,38.0,62.0,33.0,67.0,44.0,56.0,20000+,2025-04-02 16:08:45
BANK OF ENGLAND,66200,8.7,5.2,18.3,-2.1,16.4,18.7,35.1,64.9,28.3,71.7,27.8,72.2,29.9,70.1,1000-4999,2025-03-31 12:34:56
JANET'S BAKERY LTD,47210,35.9,28.4,52.1,33.4,29.8,38.5,45.3,54.7,48.1,51.9,43.1,56.9,51.4,48.6,250-499,2025-04-03 14:40:17
THE POST OFFICE LIMITED,64290,29.1,24.2,45.9,31.0,31.7,41.4,31.2,68.8,32.9,67.1,26.3,73.7,44.2,55.8,5000-19999,2025-04-04 11:23:33
OXFORD UNIVERSITY HOSPITALS NHS TRUST,86210,11.3,6.7,19.4,12.8,21.5,30.9,41.0,59.0,30.7,69.3,30.5,69.5,39.8,60.2,1000-4999,2025-04-01 13:50:11
BRITISH AMERICAN TOBACCO PLC,11030,33.4,30.8,61.2,44.2,45.8,57.4,20.3,79.7,25.9,74.1,30.2,69.8,44.6,55.4,10000-19999,2025-04-03 19:02:45
ROYAL MAIL PLC,64300,20.9,13.5,37.8,25.0,23.9,31.2,38.5,61.5,34.8,65.2,25.4,74.6,43.6,56.4,5000-19999,2025-03-30 18:48:22
TAYLOR WIMPEY PLC,64100,31.2,25.4,50.9,31.8,33.7,42.5,24.1,75.9,32.3,67.7,29.8,70.2,48.9,51.1,500-999,2025-04-02 15:00:09
THE BRITISH CENTRE FOR INTERNATIONAL STUDIES,85500,24.6,18.9,28.7,14.1,20.4,35.1,30.0,70.0,33.5,66.5,30.9,69.1,40.1,59.9,500-999,2025-04-01 09:55:34
VODAFONE GROUP PLC,61100,27.8,21.1,40.1,29.5,26.6,36.1,35.0,65.0,32.7,67.3,22.0,78.0,41.4,58.6,5000-19999,2025-04-05 14:27:39
BARCLAYS PLC,64110,23.1,19.2,42.5,30.5,34.2,43.4,28.6,71.4,32.5,67.5,27.0,73.0,43.1,56.9,20000+ ,2025-04-03 17:18:50
THE NATIONAL GAMING DEVELOPMENT COMPANY LIMITED,92120,44.9,33.8,58.2,42.1,28.9,46.1,27.2,72.8,42.3,57.7,33.8,66.2,52.5,47.5,1000-4999,2025-04-04 13:20:17
RETAIL INTEGRATED SOLUTIONS LIMITED,74900,17.7,11.9,33.2,18.4,21.8,34.1,40.3,59.7,35.6,64.4,32.1,67.9,41.0,59.0,500-999,2025-04-01 11:12:45
GREAT BRITISH CHESS CLUB LIMITED,92110,30.3,25.1,47.6,26.8,33.6,42.3,29.0,71.0,28.5,71.5,29.2,70.8,47.1,52.9,250-499,2025-04-03 18:21:35
THE PRUDENTIAL ASSURANCE COMPANY LIMITED,64220,19.8,14.9,35.4,21.7,25.6,34.3,34.5,65.5,36.0,64.0,30.4,69.6,42.6,57.4,5000-19999,2025-03-31 15:29:42
KPMG LLP,74200,33.2,26.7,52.9,32.2,29.1,42.3,36.3,63.7,35.1,64.9,27.7,72.3,44.0,56.0,1000-4999,2025-04-02 13:45:13
WATERLOO LONDON,55200,26.4,18.9,40.3,23.1,24.0,31.6,41.1,58.9,32.8,67.2,31.5,68.5,43.9,56.1,500-999,2025-04-01 16:33:04
PETERBOROUGH CITY COUNCIL,84110,8.1,4.2,21.0,12.9,16.3,23.5,35.2,64.8,28.7,71.3,35.1,64.9,52.1,47.9,5000-19999,2025-04-04 20:03:56
HIGHLAND REGISTRY LIMITED,64140,23.5,17.3,42.6,25.8,30.2,39.5,26.1,73.9,26.4,73.6,24.6,75.4,47.3,52.7,250-499,2025-04-03 10:49:33
SALISBURY AND DISTRICT NHS FOUNDATION TRUST,86210,13.7,7.3,16.2,3.6,15.8,21.8,41.9,58.1,34.2,65.8,29.7,70.3,42.3,57.7,1000-4999,2025-04-02 10:48:17
THE UNION OF SOUTH AFRICAN TRADERS LIMITED,53100,36.5,26.8,50.3,38.7,38.9,47.7,33.4,66.6,36.2,63.8,30.1,69.9,45.2,54.8,500-999,2025-04-01 16:11:24
ST. GEORGE’S HOSPITAL NHS FOUNDATION TRUST,86210,12.6,9.4,17.3,15.0,18.9,30.9,41.4,58.6,31.0,69.0,29.8,70.2,39.0,61.0,1000-4999,2025-04-04 17:50:08
SHIRELAND HUMAN SERVICES LIMITED,84110,9.2,6.1,20.6,12.8,14.8,22.3,38.5,61.5,30.1,69.9,33.2,66.8,45.9,54.1,250-499,2025-03-31 19:32:47
THE WELLS PRISON COMMUNITY,54100,24.3,19.9,34.2,28.8,22.0,32.1,29.9,70.1,31.7,68.3,27.9,72.1,42.1,57.9,500-999,2025-04-02 12:25:12
BUTTERWORTH HEALTH AND CARE LIMITED,86210,16.5,10.2,30.7,18.9,26.5,34.6,42.2,57.8,35.5,64.5,33.0,67.0,42.5,57.5,500-999,2025-04-04 15:18:05
THE UNIVERSITY OF LEEDS,85300,18.4,14.8,31.5,17.3,24.3,33.0,34.6,65.4,35.7,64.3,30.2,69.8,40.8,59.2,5000-19999,2025-04-03 14:03:23
DANIELS LAW FIRM LIMITED,74200,28.6,23.2,45.7,31.2,29.0,36.8,35.8,64.2,31.9,68.1,29.3,70.7,41.2,58.8,250-499,2025-04-01 11:09:57
WESTMINSTER HEALTH AUTHORITY,86210,10.8,6.9,21.3,15.4,18.5,25.5,43.1,56.9,32.5,67.5,30.8,69.2,41.0,59.0,5000-19999,2025-03-31 12:21:32
RIVERSIDE CONSTRUCTION PLUMBING LIMITED,43100,31.9,27.5,53.1,35.2,36.9,44.2,32.4,67.6,30.8,69.2,34.0,66.0,47.5,52.5,250-499,2025-04-02 10:29:18
TRUSTEES OF THE ROYAL COLLEGE OF NURSING,85400,15.1,8.7,28.3,14.9,23.9,35.8,37.3,62.7,32.8,67.2,28.9,71.1,43.7,56.3,500-999,2025-04-03 19:33:12
THE UNIVERSITY OF YORK,85300,20.0,16.7,33.8,19.9,28.6,37.5,33.9,66.1,33.0,67.0,33.5,66.5,42.6,57.4,10000-19999,2025-04-04 18:59:45
REPUBLIC OF SOUTH AFRICAN TRADERS LIMITED,53100,34.2,25.0,46.7,32.8,34.7,40.3,30.8,69.2,35.1,64.9,31.6,68.4,47.2,52.8,500-999,2025-04-01 08:32:14
MCGREW & PARTNERS LIMITED,74100,36.1,30.9,54.3,36.7,34.2,42.8,27.1,72.9,30.2,69.8,32.0,68.0,44.4,55.6,250-499,2025-04-03 13:40:07
THE WESTMINSTER SCHOOL,85200,18.3,15.1,30.2,20.1,20.0,31.7,34.8,65.2,32.7,67.3,32.1,67.9,46.5,53.5,500-999,2025-04-04 14:25:46
NATIONAL GRID PLC,60100,16.8,11.3,33.4,24.6,22.1,32.9,31.0,69.0,32.4,67.6,33.1,66.9,44.0,56.0,5000-19999,2025-04-02 12:50:01
HOLYROOD PRISON COMMUNITY LIMITED,54100,28.1,21.8,42.9,31.7,28.6,37.5,33.4,66.6,31.1,68.9,27.3,72.7,41.3,58.7,250-499,2025-03-31 16:27:42
TAKING THE BULL BY THE HORNS LIMITED,74900,23.4,17.9,42.6,29.4,27.1,36.7,34.0,66.0,29.2,70.8,30.6,69.4,41.0,59.0,500-999,2025-04-01 15:05:23
THE UNIVERSITY OF CAMBRIDGE,85300,17.6,12.9,33.2,18.5,24.6,34.7,35.1,64.9,34.0,66.0,29.4,70.6,43.4,56.6,10000-19999,2025-04-03 17:17:11
CITY AND HACKNEY UNIVERSITY HOSPITAL NHS TRUST,86210,9.7,4.5,17.8,6.2,16.2,22.9,42.9,57.1,30.2,69.8,31.1,68.9,43.3,56.7,1000-4999,2025-04-04 20:04:18
GREAT BRITAIN VENTURES LIMITED,31200,38.3,32.2,57.4,43.8,32.5,44.8,24.2,75.8,32.9,67.1,29.3,70.7,47.5,52.5,500-999,2025-04-01 10:54:22
THE HENRY FORD HEALTH SYSTEM,86210,11.2,7.9,18.6,15.8,19.1,31.2,43.5,56.5,37.8,62.2,28.9,71.1,42.7,57.3,500-999,2025-04-02 18:01:23
KING’S COLLEGES HOSPITAL,86210,13.4,9.8,21.1,12.4,20.1,28.8,43.1,56.9,33.8,66.2,31.1,68.9,40.9,59.1,5000-19999,2025-04-04 13:43:06
THE UNIVERSITY OF NOTTINGHAM,85300,19.1,15.6,31.4,19.2,23.2,32.6,34.2,65.8,34.6,65.4,30.9,69.1,43.1,56.9,10000-19999,2025-04-03 18:55:49
TOM HOLLAND DESIGN LIMITED,74900,25.1,20.3,36.8,27.9,26.3,34.9,39.2,60.8,31.4,68.6,33.3,66.7,43.8,56.2,250-499,2025-04-02 10:03:37
THE NEWCASTLE UNIVERSITY,85300,16.5,13.3,30.1,16.3,22.4,31.9,36.8,63.2,33.6,66.4,29.3,70.7,41.4,58.6,5000-19999,2025-04-04 21:17:26
HARMONIOUS HALL,55300,14.0,9.1,26.3,12.2,19.1,26.0,42.3,57.7,33.4,66.6,29.0,71.0,41.9,58.1,500-999,2025-04-01 12:36:22
BRITISH COUNCIL LIMITED,85400,23.2,17.4,34.2,21.3,28.2,35.8,36.3,63.7,32.4,67.6,29.2,70.8,43.9,56.1,250-499,2025-04-03 14:15:44
WELLINGTON HOUSE,86210,11.8,6.4,20.5,11.7,16.1,25.9,44.4,55.6,30.0,70.0,32.2,67.8,43.8,56.2,5000-19999,2025-04-04 13:30:19
WILLIAM FARMER CONSTRUCTION LIMITED,43100,30.2,25.8,40.9,30.5,31.0,37.8,27.3,72.7,30.9,69.1,34.5,65.5,47.0,53.0,250-499,2025-04-02 11:25:09
