EmployerName,SicCodes,DiffMeanHourlyPercent,DiffMedianHourlyPercent,DiffMeanBonusPercent,DiffMedianBonusPercent,MaleBonusPercent,FemaleBonusPercent,MaleLowerQuartile,FemaleLowerQuartile,MaleLowerMiddleQuartile,FemaleLowerMiddleQuartile,MaleUpperMiddleQuartile,FemaleUpperMiddleQuartile,MaleTopQuartile,FemaleTopQuartile,EmployerSize,DateSubmitted
BUTLER & BROTHERS LTD,64209,12.5,8.2,25.1,15.3,30.4,42.1,30.0,70.0,25.0,75.0,35.0,65.0,70.0,30.0,250-499,2025-03-28 09:12:45
GREAT BRITAIN TRADING CO.,49300,45.1,38.7,67.8,52.4,64.0,72.5,40.0,60.0,35.0,65.0,30.0,70.0,85.0,15.0,1000-4999,2025-04-01 17:33:21
LONDON BUILDERS GROUP,41200,35.8,29.5,58.9,22.0,50.3,59.1,25.0,75.0,35.0,65.0,40.0,60.0,65.0,35.0,500-999,2025-04-02 10:22:38
PENINSULA HEALTHCARE PLC,75130,5.1,1.9,18.0,12.4,15.0,22.5,45.0,55.0,35.0,65.0,30.0,70.0,75.0,25.0,1000-4999,2025-03-29 14:58:10
MOUNTAIN VIEW SERVICES,70200,22.0,18.6,40.2,31.8,28.4,39.0,32.0,68.0,28.0,72.0,40.0,60.0,55.0,45.0,250-499,2025-03-30 12:14:59
NEXUS CONSTRUCTION LTD.,41200,27.8,23.0,52.0,37.5,54.0,65.0,30.0,70.0,25.0,75.0,35.0,65.0,65.0,35.0,1000-4999,2025-04-03 15:10:41
KINGSMEAD FARMING GROUP,01200,13.2,9.1,33.3,19.4,40.0,50.0,45.0,55.0,35.0,65.0,30.0,70.0,65.0,35.0,500-999,2025-04-01 09:47:16
HARVEST ECONOMICS CONSULTANTS,74900,8.3,6.0,61.5,49.0,54.0,64.5,40.0,60.0,30.0,70.0,35.0,65.0,70.0,30.0,250-499,2025-03-28 11:26:33
TRENTON RETAIL SOLUTIONS,47910,19.4,15.3,38.9,15.9,20.7,44.1,35.0,65.0,30.0,70.0,30.0,70.0,60.0,40.0,500-999,2025-04-02 16:42:05
WESTMINSTER HOSPITALITY GROUP,56300,11.7,9.2,32.0,21.8,28.0,39.0,40.0,60.0,35.0,65.0,30.0,70.0,65.0,35.0,1000-4999,2025-04-03 10:09:22
BIRCHWOOD TECHNOLOGIES,62010,15.0,12.1,39.0,28.9,42.0,56.0,30.0,70.0,25.0,75.0,45.0,55.0,50.0,50.0,1000-4999,2025-03-29 15:56:40
SOUTHAMPTON REAL ESTATE,68100,17.8,14.2,43.2,20.0,40.0,63.5,30.0,70.0,25.0,75.0,40.0,60.0,55.0,45.0,1000-4999,2025-04-01 08:54:18
RIVERSIDE INDUSTRIES LIMITED,47800,14.5,10.8,25.0,20.5,30.0,50.5,35.0,65.0,30.0,70.0,35.0,65.0,60.0,40.0,250-499,2025-04-02 13:27:01
LIMEHOUSE MEDIA GROUP,58210,21.2,19.3,41.1,24.2,31.0,50.0,40.0,60.0,30.0,70.0,35.0,65.0,68.0,32.0,500-999,2025-03-31 11:38:47
VANGUARD FINANCIAL SERVICES,66220,26.8,21.0,49.5,38.5,35.0,58.0,30.0,70.0,35.0,65.0,35.0,65.0,60.0,40.0,1000-4999,2025-04-01 19:10:03
SHORELINE MANUFACTURING LTD,20900,19.7,17.2,40.9,28.7,34.0,60.0,30.0,70.0,20.0,80.0,40.0,60.0,55.0,45.0,500-999,2025-04-03 12:39:15
CLIFTON EDUCATION CENTRE,85310,6.0,4.3,10.5,5.0,20.0,30.5,50.0,50.0,30.0,70.0,35.0,65.0,60.0,40.0,250-499,2025-03-30 18:21:28
THAMES BANKING COMPANY,66220,30.1,23.5,65.0,52.2,68.0,80.0,35.0,65.0,30.0,70.0,35.0,65.0,70.0,30.0,1000-4999,2025-04-02 14:45:10
WELLINGTON ENGINEERING PL,35200,18.9,15.4,39.0,29.0,30.0,48.0,28.0,72.0,25.0,75.0,40.0,60.0,65.0,35.0,500-999,2025-04-01 07:05:36
STAFFORDSHIRE TRANSPORT SYSTEM,62010,24.0,19.8,45.5,28.3,32.0,53.0,30.0,70.0,25.0,75.0,35.0,65.0,62.0,38.0,500-999,2025-04-03 17:42:19
BROOKFIELD HEALTHCARE SOLUTIONS,75110,9.3,7.2,27.2,11.0,25.0,32.0,45.0,55.0,30.0,70.0,35.0,65.0,77.0,23.0,1000-4999,2025-03-28 16:11:35
SUNRISE BUSINESS SERVICES,70200,15.8,10.7,35.0,18.4,20.0,39.0,30.0,70.0,25.0,75.0,30.0,70.0,65.0,35.0,500-999,2025-04-02 09:43:51
LIVERPOOL LOGISTICS CO.,42100,22.5,18.9,40.3,30.1,32.0,45.0,40.0,60.0,25.0,75.0,35.0,65.0,65.0,35.0,1000-4999,2025-03-30 13:18:39
WEXFORD ELECTRONICS CO.,33900,38.2,32.1,59.8,39.9,48.0,65.0,35.0,65.0,30.0,70.0,30.0,70.0,62.0,38.0,250-499,2025-04-01 10:29:00
NORTHUMBERLAND AGRICULTURE,01200,13.5,9.4,25.1,12.2,20.0,37.5,45.0,55.0,35.0,65.0,30.0,70.0,65.0,35.0,500-999,2025-04-02 12:55:44
BRIDGEWATER CONSULTING GROUP,74900,12.4,9.0,36.5,19.2,25.0,45.0,35.0,65.0,30.0,70.0,35.0,65.0,60.0,40.0,500-999,2025-03-31 09:16:57
STANLEY CONSTRUCTION GROUP,41200,19.2,16.8,47.0,31.8,45.0,59.0,30.0,70.0,20.0,80.0,35.0,65.0,70.0,30.0,1000-4999,2025-04-03 11:37:12
LEEDS UNIVERSITY FOUNDATION,85310,7.9,6.4,14.2,8.1,22.0,31.0,45.0,55.0,30.0,70.0,35.0,65.0,70.0,30.0,500-999,2025-03-28 13:45:23
RIVERSIDE TECHNOLOGY SYSTEMS,62010,23.1,18.7,45.0,31.3,35.0,54.5,25.0,75.0,20.0,80.0,40.0,60.0,65.0,35.0,1000-4999,2025-04-01 16:01:02
